nm    	Abs   
300.00 	0.266 
299.00 	0.274 
298.00 	0.280 
297.00 	0.286 
296.00 	0.292 
295.00 	0.297 
294.00 	0.301 
293.00 	0.305 
292.00 	0.308 
291.00 	0.309 
290.00 	0.309 
289.00 	0.310 
288.00 	0.310 
287.00 	0.309 
286.00 	0.309 
285.00 	0.309 
284.00 	0.310 
283.00 	0.312 
282.00 	0.316 
281.00 	0.321 
280.00 	0.323 
279.00 	0.322 
278.00 	0.315 
277.00 	0.309 
276.00 	0.306 
275.00 	0.307 
274.00 	0.309 
273.00 	0.311 
272.00 	0.312 
271.00 	0.311 
270.00 	0.311 
269.00 	0.313 
268.00 	0.315 
267.00 	0.316 
266.00 	0.319 
265.00 	0.321 
264.00 	0.325 
263.00 	0.328 
262.00 	0.331 
261.00 	0.333 
260.00 	0.336 
259.00 	0.339 
258.00 	0.342 
257.00 	0.346 
256.00 	0.352 
255.00 	0.357 
254.00 	0.364 
253.00 	0.372 
252.00 	0.379 
251.00 	0.387 
250.00 	0.395 
249.00 	0.402 
248.00 	0.410 
247.00 	0.416 
246.00 	0.422 
245.00 	0.427 
244.00 	0.430 
243.00 	0.432 
242.00 	0.432 
241.00 	0.432 
240.00 	0.429 
239.00 	0.425 
238.00 	0.419 
237.00 	0.413 
236.00 	0.405 
235.00 	0.398 
234.00 	0.390 
233.00 	0.381 
232.00 	0.372 
231.00 	0.363 
230.00 	0.356 
229.00 	0.349 
228.00 	0.344 
227.00 	0.341 
226.00 	0.342 
225.00 	0.346 
224.00 	0.354 
223.00 	0.366 
222.00 	0.386 
221.00 	0.407 
220.00 	0.434 
219.00 	0.461 
218.00 	0.487 
217.00 	0.510 
216.00 	0.529 
215.00 	0.538 
214.00 	0.542 
213.00 	0.533 
212.00 	0.515 
211.00 	0.483 
210.00 	0.445 
209.00 	0.392 
208.00 	0.328 
207.00 	0.245 
206.00 	0.143 
205.00 	0.018 
204.00 	-0.131 
203.00 	-0.317 
202.00 	-0.551 
201.00 	-0.812 
200.00 	-1.092 
199.00 	-1.321 
198.00 	-1.451 
197.00 	-1.464 
196.00 	-1.433 
195.00 	-1.306 
194.00 	-1.195 
193.00 	-1.052 
192.00 	-0.905 
191.00 	-0.732 
190.00 	-0.545 
