nm    	Abs   
300.00 	0.252 
299.00 	0.260 
298.00 	0.267 
297.00 	0.274 
296.00 	0.279 
295.00 	0.285 
294.00 	0.290 
293.00 	0.294 
292.00 	0.298 
291.00 	0.300 
290.00 	0.300 
289.00 	0.301 
288.00 	0.300 
287.00 	0.299 
286.00 	0.298 
285.00 	0.299 
284.00 	0.300 
283.00 	0.303 
282.00 	0.307 
281.00 	0.312 
280.00 	0.314 
279.00 	0.311 
278.00 	0.305 
277.00 	0.300 
276.00 	0.297 
275.00 	0.299 
274.00 	0.302 
273.00 	0.303 
272.00 	0.302 
271.00 	0.302 
270.00 	0.302 
269.00 	0.304 
268.00 	0.307 
267.00 	0.310 
266.00 	0.312 
265.00 	0.315 
264.00 	0.318 
263.00 	0.321 
262.00 	0.324 
261.00 	0.326 
260.00 	0.330 
259.00 	0.334 
258.00 	0.338 
257.00 	0.342 
256.00 	0.348 
255.00 	0.353 
254.00 	0.361 
253.00 	0.369 
252.00 	0.378 
251.00 	0.387 
250.00 	0.396 
249.00 	0.405 
248.00 	0.413 
247.00 	0.420 
246.00 	0.426 
245.00 	0.432 
244.00 	0.436 
243.00 	0.439 
242.00 	0.440 
241.00 	0.439 
240.00 	0.437 
239.00 	0.432 
238.00 	0.426 
237.00 	0.418 
236.00 	0.410 
235.00 	0.400 
234.00 	0.392 
233.00 	0.382 
232.00 	0.371 
231.00 	0.360 
230.00 	0.351 
229.00 	0.341 
228.00 	0.334 
227.00 	0.331 
226.00 	0.330 
225.00 	0.334 
224.00 	0.343 
223.00 	0.359 
222.00 	0.382 
221.00 	0.413 
220.00 	0.448 
219.00 	0.489 
218.00 	0.531 
217.00 	0.575 
216.00 	0.613 
215.00 	0.644 
214.00 	0.660 
213.00 	0.670 
212.00 	0.661 
211.00 	0.640 
210.00 	0.604 
209.00 	0.556 
208.00 	0.491 
207.00 	0.411 
206.00 	0.309 
205.00 	0.187 
204.00 	0.033 
203.00 	-0.150 
202.00 	-0.385 
201.00 	-0.648 
200.00 	-0.929 
199.00 	-1.157 
198.00 	-1.284 
197.00 	-1.295 
196.00 	-1.261 
195.00 	-1.134 
194.00 	-1.024 
193.00 	-0.883 
192.00 	-0.737 
191.00 	-0.571 
190.00 	-0.391 
