
nm	Data
500.0	239.4
500.2	240.0
500.4	241.8
500.6	244.3
500.8	246.7
501.0	250.0
501.2	254.8
501.4	258.1
501.6	259.8
501.8	263.3
502.0	268.5
502.2	272.8
502.4	277.5
502.6	284.4
502.8	290.6
503.0	295.3
503.2	301.5
503.4	302.6
503.6	303.8
503.8	308.6
504.0	314.6
504.2	321.3
504.4	326.1
504.6	329.7
504.8	333.9
505.0	339.3
505.2	345.1
505.4	353.9
505.6	357.2
505.8	365.0
506.0	369.3
506.2	374.6
506.4	377.7
506.6	381.2
506.8	381.8
507.0	389.3
507.2	394.6
507.4	403.8
507.6	409.3
507.8	415.9
508.0	419.8
508.2	425.5
508.4	432.7
508.6	441.3
508.8	444.4
509.0	447.4
509.2	450.0
509.4	451.0
509.6	454.2
509.8	463.8
510.0	473.7
510.2	481.3
510.4	490.2
510.6	492.7
510.8	493.5
511.0	498.0
511.2	507.0
511.4	515.0
511.6	518.9
511.8	525.7
512.0	530.8
512.2	534.7
512.4	544.6
512.6	553.6
512.8	556.8
513.0	566.5
513.2	569.1
513.4	574.9
513.6	581.6
513.8	588.7
514.0	595.9
514.2	606.6
514.4	611.3
514.6	620.6
514.8	629.8
515.0	636.6
515.2	647.0
515.4	653.1
515.6	659.8
515.8	665.7
516.0	673.9
516.2	680.2
516.4	682.8
516.6	682.7
516.8	688.1
517.0	693.6
517.2	704.2
517.4	715.8
517.6	725.3
517.8	732.7
518.0	740.1
518.2	745.8
518.4	750.1
518.6	756.2
518.8	762.9
519.0	770.4
519.2	777.2
519.4	786.0
519.6	794.6
519.8	802.2
520.0	809.1
520.2	821.5
520.4	829.6
520.6	838.9
520.8	842.0
521.0	846.4
521.2	849.9
521.4	860.9
521.6	871.6
521.8	881.3
522.0	887.7
522.2	898.0
522.4	898.9
522.6	908.0
522.8	915.1
523.0	923.9
523.2	931.7
523.4	935.6
523.6	939.2
523.8	950.1
524.0	961.3
524.2	975.6
524.4	982.8
524.6	982.8
524.8	986.4
525.0	993.3
525.2	1003
525.4	1011
525.6	1022
525.8	1032
526.0	1039
526.2	1046
526.4	1050
526.6	1052
526.8	1060
527.0	1070
527.2	1077
527.4	1086
527.6	1093
527.8	1104
528.0	1115
528.2	1121
528.4	1125
528.6	1130
528.8	1130
529.0	1139
529.2	1152
529.4	1158
529.6	1168
529.8	1178
530.0	1185
530.2	1193
530.4	1201
530.6	1206
530.8	1214
531.0	1225
531.2	1238
531.4	1242
531.6	1245
531.8	1253
532.0	1255
532.2	1264
532.4	1267
532.6	1271
532.8	1282
533.0	1296
533.2	1305
533.4	1316
533.6	1319
533.8	1330
534.0	1340
534.2	1346
534.4	1351
534.6	1354
534.8	1357
535.0	1368
535.2	1371
535.4	1377
535.6	1385
535.8	1395
536.0	1402
536.2	1415
536.4	1419
536.6	1426
536.8	1430
537.0	1435
537.2	1433
537.4	1441
537.6	1446
537.8	1454
538.0	1464
538.2	1477
538.4	1486
538.6	1500
538.8	1504
539.0	1504
539.2	1507
539.4	1513
539.6	1518
539.8	1527
540.0	1528
540.2	1532
540.4	1544
540.6	1556
540.8	1568
541.0	1576
541.2	1574
541.4	1578
541.6	1586
541.8	1598
542.0	1608
542.2	1613
542.4	1618
542.6	1624
542.8	1631
543.0	1643
543.2	1650
543.4	1650
543.6	1655
543.8	1655
544.0	1657
544.2	1662
544.4	1666
544.6	1677
544.8	1689
545.0	1701
545.2	1706
545.4	1714
545.6	1715
545.8	1720
546.0	1725
546.2	1740
546.4	1742
546.6	1750
546.8	1758
547.0	1762
547.2	1763
547.4	1767
547.6	1766
547.8	1772
548.0	1778
548.2	1788
548.4	1796
548.6	1805
548.8	1816
549.0	1828
549.2	1830
549.4	1838
549.6	1836
549.8	1841
550.0	1844
550.2	1848
550.4	1853
550.6	1863
550.8	1871
551.0	1882
551.2	1882
551.4	1874
551.6	1872
551.8	1881
552.0	1900
552.2	1918
552.4	1928
552.6	1929
552.8	1930
553.0	1934
553.2	1937
553.4	1948
553.6	1954
553.8	1962
554.0	1963
554.2	1962
554.4	1963
554.6	1974
554.8	1979
555.0	1990
555.2	1992
555.4	1994
555.6	2006
555.8	2015
556.0	2021
556.2	2026
556.4	2025
556.6	2035
556.8	2051
557.0	2055
557.2	2059
557.4	2061
557.6	2059
557.8	2065
558.0	2069
558.2	2074
558.4	2077
558.6	2083
558.8	2084
559.0	2085
559.2	2090
559.4	2105
559.6	2118
559.8	2126
560.0	2128
560.2	2126
560.4	2125
560.6	2130
560.8	2139
561.0	2148
561.2	2156
561.4	2160
561.6	2167
561.8	2174
562.0	2176
562.2	2185
562.4	2190
562.6	2188
562.8	2188
563.0	2198
563.2	2202
563.4	2219
563.6	2230
563.8	2228
564.0	2231
564.2	2238
564.4	2241
564.6	2247
564.8	2250
565.0	2251
565.2	2253
565.4	2250
565.6	2257
