
nm	Data
500.0	328.0
500.2	315.4
500.4	301.8
500.6	289.4
500.8	281.7
501.0	278.2
501.2	275.7
501.4	271.8
501.6	269.7
501.8	269.6
502.0	269.6
502.2	268.3
502.4	269.2
502.6	270.5
502.8	271.9
503.0	274.1
503.2	273.0
503.4	270.6
503.6	270.8
503.8	270.8
504.0	271.6
504.2	273.8
504.4	274.1
504.6	274.0
504.8	276.8
505.0	278.9
505.2	281.3
505.4	282.5
505.6	280.8
505.8	281.7
506.0	285.5
506.2	286.9
506.4	289.3
506.6	291.1
506.8	292.4
507.0	295.7
507.2	299.0
507.4	301.1
507.6	303.6
507.8	306.8
508.0	305.5
508.2	304.4
508.4	302.8
508.6	302.0
508.8	305.7
509.0	313.1
509.2	319.5
509.4	322.4
509.6	322.6
509.8	324.3
510.0	327.3
510.2	327.9
510.4	332.1
510.6	331.8
510.8	331.2
511.0	336.2
511.2	343.1
511.4	345.9
511.6	349.5
511.8	354.6
512.0	355.9
512.2	356.9
512.4	361.8
512.6	362.0
512.8	361.4
513.0	364.6
513.2	366.7
513.4	370.3
513.6	377.1
513.8	380.7
514.0	381.7
514.2	381.0
514.4	385.1
514.6	387.8
514.8	392.7
515.0	396.5
515.2	402.0
515.4	404.5
515.6	406.8
515.8	405.6
516.0	409.3
516.2	413.1
516.4	423.2
516.6	429.9
516.8	430.1
517.0	432.8
517.2	434.3
517.4	436.1
517.6	437.7
517.8	438.2
518.0	439.4
518.2	442.7
518.4	443.6
518.6	446.9
518.8	448.8
519.0	451.7
519.2	456.0
519.4	460.2
519.6	464.0
519.8	466.8
520.0	472.8
520.2	475.9
520.4	480.1
520.6	482.0
520.8	480.5
521.0	481.5
521.2	487.9
521.4	491.7
521.6	496.4
521.8	500.1
522.0	500.5
522.2	503.0
522.4	505.7
522.6	502.1
522.8	501.6
523.0	504.1
523.2	511.8
523.4	520.6
523.6	522.9
523.8	520.4
524.0	520.0
524.2	516.8
524.4	521.3
524.6	531.6
524.8	535.8
525.0	537.7
525.2	540.9
525.4	541.2
525.6	543.7
525.8	547.0
526.0	545.7
526.2	542.9
526.4	547.7
526.6	550.7
526.8	555.6
527.0	556.4
527.2	560.0
527.4	560.9
527.6	566.6
527.8	569.4
528.0	568.6
528.2	567.0
528.4	570.3
528.6	571.1
528.8	578.3
529.0	582.6
529.2	586.5
529.4	586.5
529.6	586.9
529.8	587.7
530.0	592.7
530.2	591.2
530.4	596.0
530.6	599.9
