nm    	Abs  
600.00 	0.044 
599.00 	0.044 
598.00 	0.044 
597.00 	0.045 
596.00 	0.045 
595.00 	0.045 
594.00 	0.045 
593.00 	0.045 
592.00 	0.045 
591.00 	0.045 
590.00 	0.046 
589.00 	0.046 
588.00 	0.046 
587.00 	0.046 
586.00 	0.047 
585.00 	0.047 
584.00 	0.047 
583.00 	0.047 
582.00 	0.048 
581.00 	0.047 
580.00 	0.048 
579.00 	0.048 
578.00 	0.048 
577.00 	0.048 
576.00 	0.049 
575.00 	0.049 
574.00 	0.049 
573.00 	0.049 
572.00 	0.050 
571.00 	0.050 
570.00 	0.050 
569.00 	0.050 
568.00 	0.051 
567.00 	0.051 
566.00 	0.051 
565.00 	0.051 
564.00 	0.052 
563.00 	0.052 
562.00 	0.052 
561.00 	0.053 
560.00 	0.053 
559.00 	0.053 
558.00 	0.053 
557.00 	0.054 
556.00 	0.055 
555.00 	0.055 
554.00 	0.055 
553.00 	0.056 
552.00 	0.056 
551.00 	0.056 
550.00 	0.057 
549.00 	0.057 
548.00 	0.058 
547.00 	0.058 
546.00 	0.059 
545.00 	0.059 
544.00 	0.060 
543.00 	0.060 
542.00 	0.061 
541.00 	0.061 
540.00 	0.062 
539.00 	0.062 
538.00 	0.063 
537.00 	0.063 
536.00 	0.064 
535.00 	0.064 
534.00 	0.065 
533.00 	0.065 
532.00 	0.066 
531.00 	0.067 
530.00 	0.067 
529.00 	0.067 
528.00 	0.068 
527.00 	0.069 
526.00 	0.070 
525.00 	0.070 
524.00 	0.071 
523.00 	0.071 
522.00 	0.072 
521.00 	0.072 
520.00 	0.073 
519.00 	0.073 
518.00 	0.074 
517.00 	0.074 
516.00 	0.075 
515.00 	0.075 
514.00 	0.076 
513.00 	0.076 
512.00 	0.077 
511.00 	0.077 
510.00 	0.078 
509.00 	0.078 
508.00 	0.078 
507.00 	0.079 
506.00 	0.079 
505.00 	0.080 
504.00 	0.080 
503.00 	0.081 
502.00 	0.081 
501.00 	0.081 
500.00 	0.082 
499.00 	0.082 
498.00 	0.082 
497.00 	0.083 
496.00 	0.083 
495.00 	0.083 
494.00 	0.085 
493.00 	0.084 
492.00 	0.085 
491.00 	0.084 
490.00 	0.085 
489.00 	0.085 
488.00 	0.086 
487.00 	0.086 
486.00 	0.086 
485.00 	0.086 
484.00 	0.087 
483.00 	0.086 
482.00 	0.087 
481.00 	0.087 
480.00 	0.088 
479.00 	0.086 
478.00 	0.088 
477.00 	0.087 
476.00 	0.088 
475.00 	0.087 
474.00 	0.089 
473.00 	0.087 
472.00 	0.088 
471.00 	0.088 
470.00 	0.089 
469.00 	0.088 
468.00 	0.089 
467.00 	0.088 
466.00 	0.089 
465.00 	0.088 
464.00 	0.089 
463.00 	0.088 
462.00 	0.089 
461.00 	0.088 
460.00 	0.089 
459.00 	0.089 
458.00 	0.089 
457.00 	0.089 
456.00 	0.089 
455.00 	0.089 
454.00 	0.090 
453.00 	0.090 
452.00 	0.090 
451.00 	0.090 
450.00 	0.090 
449.00 	0.090 
448.00 	0.090 
447.00 	0.090 
446.00 	0.090 
445.00 	0.090 
444.00 	0.091 
443.00 	0.090 
442.00 	0.090 
441.00 	0.091 
440.00 	0.090 
439.00 	0.091 
438.00 	0.091 
437.00 	0.091 
436.00 	0.091 
435.00 	0.090 
434.00 	0.091 
433.00 	0.091 
