nm    	Abs   
300.00 	0.555 
299.00 	0.573 
298.00 	0.592 
297.00 	0.611 
296.00 	0.629 
295.00 	0.646 
294.00 	0.662 
293.00 	0.677 
292.00 	0.693 
291.00 	0.711 
290.00 	0.729 
289.00 	0.753 
288.00 	0.780 
287.00 	0.818 
286.00 	0.870 
285.00 	0.939 
284.00 	1.020 
283.00 	1.099 
282.00 	1.151 
281.00 	1.178 
280.00 	1.185 
279.00 	1.192 
278.00 	1.191 
277.00 	1.189 
276.00 	1.190 
275.00 	1.191 
274.00 	1.190 
273.00 	1.192 
272.00 	1.193 
271.00 	1.194 
270.00 	1.193 
269.00 	1.194 
268.00 	1.192 
267.00 	1.193 
266.00 	1.191 
265.00 	1.192 
264.00 	1.190 
263.00 	1.189 
262.00 	1.186 
261.00 	1.183 
260.00 	1.182 
259.00 	1.182 
258.00 	1.179 
257.00 	1.176 
256.00 	1.174 
255.00 	1.174 
254.00 	1.168 
253.00 	1.168 
252.00 	1.163 
251.00 	1.162 
250.00 	1.156 
249.00 	1.155 
248.00 	1.148 
247.00 	1.144 
246.00 	1.137 
245.00 	1.134 
244.00 	1.122 
243.00 	1.118 
242.00 	1.108 
241.00 	1.103 
240.00 	1.093 
239.00 	1.085 
238.00 	1.074 
237.00 	1.066 
236.00 	1.055 
235.00 	1.046 
234.00 	1.034 
233.00 	1.025 
232.00 	1.013 
231.00 	1.005 
230.00 	0.993 
229.00 	0.986 
228.00 	0.973 
227.00 	0.961 
226.00 	0.947 
225.00 	0.939 
224.00 	0.923 
223.00 	0.915 
222.00 	0.902 
221.00 	0.893 
220.00 	0.878 
219.00 	0.871 
218.00 	0.857 
217.00 	0.841 
216.00 	0.821 
215.00 	0.803 
214.00 	0.776 
213.00 	0.753 
212.00 	0.719 
211.00 	0.682 
210.00 	0.638 
209.00 	0.580 
208.00 	0.508 
207.00 	0.415 
206.00 	0.289 
205.00 	0.137 
204.00 	-0.038 
203.00 	-0.239 
202.00 	-0.494 
201.00 	-0.756 
200.00 	-1.006 
199.00 	-1.179 
198.00 	-1.312 
197.00 	-1.276 
196.00 	-1.163 
195.00 	-1.064 
194.00 	-0.944 
193.00 	-0.790 
192.00 	-0.657 
191.00 	-0.489 
190.00 	-0.286 
