nm    	Abs   
300.00 	0.224 
299.00 	0.231 
298.00 	0.236 
297.00 	0.243 
296.00 	0.248 
295.00 	0.255 
294.00 	0.261 
293.00 	0.267 
292.00 	0.272 
291.00 	0.279 
290.00 	0.285 
289.00 	0.294 
288.00 	0.305 
287.00 	0.321 
286.00 	0.345 
285.00 	0.383 
284.00 	0.443 
283.00 	0.534 
282.00 	0.672 
281.00 	0.868 
280.00 	1.132 
279.00 	1.424 
278.00 	1.533 
277.00 	1.359 
276.00 	1.186 
275.00 	1.148 
274.00 	1.248 
273.00 	1.434 
272.00 	1.580 
271.00 	1.587 
270.00 	1.503 
269.00 	1.417 
268.00 	1.370 
267.00 	1.355 
266.00 	1.353 
265.00 	1.348 
264.00 	1.329 
263.00 	1.297 
262.00 	1.263 
261.00 	1.236 
260.00 	1.224 
259.00 	1.229 
258.00 	1.243 
257.00 	1.261 
256.00 	1.286 
255.00 	1.328 
254.00 	1.385 
253.00 	1.458 
252.00 	1.537 
251.00 	1.601 
250.00 	1.643 
249.00 	1.663 
248.00 	1.667 
247.00 	1.678 
246.00 	1.689 
245.00 	1.699 
244.00 	1.706 
243.00 	1.709 
242.00 	1.696 
241.00 	1.680 
240.00 	1.650 
239.00 	1.628 
238.00 	1.603 
237.00 	1.577 
236.00 	1.562 
235.00 	1.544 
234.00 	1.534 
233.00 	1.528 
232.00 	1.536 
231.00 	1.551 
230.00 	1.579 
229.00 	1.621 
228.00 	1.674 
227.00 	1.724 
226.00 	1.784 
225.00 	1.823 
224.00 	1.839 
223.00 	1.848 
222.00 	1.841 
221.00 	1.847 
220.00 	1.838 
219.00 	1.825 
218.00 	1.833 
217.00 	1.817 
216.00 	1.816 
215.00 	1.795 
214.00 	1.789 
213.00 	1.760 
212.00 	1.728 
211.00 	1.688 
210.00 	1.652 
209.00 	1.586 
208.00 	1.526 
207.00 	1.422 
206.00 	1.310 
205.00 	1.160 
204.00 	0.995 
203.00 	0.789 
202.00 	0.560 
201.00 	0.294 
200.00 	0.080 
199.00 	-0.103 
198.00 	-0.243 
197.00 	-0.206 
196.00 	-0.092 
195.00 	-0.037 
194.00 	0.081 
193.00 	0.178 
192.00 	0.228 
191.00 	0.333 
190.00 	0.435 
