nm    	Abs   
300.00 	0.496 
299.00 	0.511 
298.00 	0.526 
297.00 	0.542 
296.00 	0.556 
295.00 	0.569 
294.00 	0.582 
293.00 	0.594 
292.00 	0.607 
291.00 	0.621 
290.00 	0.636 
289.00 	0.654 
288.00 	0.677 
287.00 	0.706 
286.00 	0.748 
285.00 	0.800 
284.00 	0.868 
283.00 	0.930 
282.00 	0.981 
281.00 	1.005 
280.00 	1.016 
279.00 	1.016 
278.00 	1.017 
277.00 	1.015 
276.00 	1.016 
275.00 	1.016 
274.00 	1.020 
273.00 	1.021 
272.00 	1.021 
271.00 	1.020 
270.00 	1.019 
269.00 	1.018 
268.00 	1.017 
267.00 	1.019 
266.00 	1.015 
265.00 	1.015 
264.00 	1.014 
263.00 	1.014 
262.00 	1.010 
261.00 	1.010 
260.00 	1.009 
259.00 	1.007 
258.00 	1.004 
257.00 	1.005 
256.00 	1.001 
255.00 	1.001 
254.00 	0.997 
253.00 	1.000 
252.00 	0.995 
251.00 	0.993 
250.00 	0.988 
249.00 	0.985 
248.00 	0.979 
247.00 	0.975 
246.00 	0.970 
245.00 	0.963 
244.00 	0.956 
243.00 	0.946 
242.00 	0.938 
241.00 	0.928 
240.00 	0.921 
239.00 	0.911 
238.00 	0.902 
237.00 	0.890 
236.00 	0.883 
235.00 	0.870 
234.00 	0.862 
233.00 	0.849 
232.00 	0.841 
231.00 	0.827 
230.00 	0.821 
229.00 	0.809 
228.00 	0.800 
227.00 	0.785 
226.00 	0.778 
225.00 	0.764 
224.00 	0.756 
223.00 	0.744 
222.00 	0.739 
221.00 	0.729 
220.00 	0.725 
219.00 	0.716 
218.00 	0.708 
217.00 	0.697 
216.00 	0.687 
215.00 	0.673 
214.00 	0.657 
213.00 	0.633 
212.00 	0.611 
211.00 	0.577 
210.00 	0.538 
209.00 	0.483 
208.00 	0.414 
207.00 	0.320 
206.00 	0.199 
205.00 	0.043 
204.00 	-0.124 
203.00 	-0.334 
202.00 	-0.582 
201.00 	-0.855 
200.00 	-1.101 
199.00 	-1.277 
198.00 	-1.410 
197.00 	-1.376 
196.00 	-1.258 
195.00 	-1.168 
194.00 	-1.041 
193.00 	-0.890 
192.00 	-0.748 
191.00 	-0.582 
190.00 	-0.377 
