nm    	Abs  
600.00 	0.002 
599.00 	0.002 
598.00 	0.002 
597.00 	0.001 
596.00 	0.003 
595.00 	0.002 
594.00 	0.002 
593.00 	0.001 
592.00 	0.003 
591.00 	0.002 
590.00 	0.002 
589.00 	0.003 
588.00 	0.003 
587.00 	0.002 
586.00 	0.003 
585.00 	0.003 
584.00 	0.003 
583.00 	0.003 
582.00 	0.004 
581.00 	0.004 
580.00 	0.003 
579.00 	0.004 
578.00 	0.004 
577.00 	0.004 
576.00 	0.004 
575.00 	0.005 
574.00 	0.004 
573.00 	0.005 
572.00 	0.005 
571.00 	0.005 
570.00 	0.005 
569.00 	0.006 
568.00 	0.006 
567.00 	0.006 
566.00 	0.006 
565.00 	0.006 
564.00 	0.007 
563.00 	0.007 
562.00 	0.007 
561.00 	0.007 
560.00 	0.008 
559.00 	0.008 
558.00 	0.008 
557.00 	0.009 
556.00 	0.009 
555.00 	0.009 
554.00 	0.009 
553.00 	0.010 
552.00 	0.010 
551.00 	0.010 
550.00 	0.011 
549.00 	0.011 
548.00 	0.011 
547.00 	0.012 
546.00 	0.012 
545.00 	0.012 
544.00 	0.013 
543.00 	0.013 
542.00 	0.013 
541.00 	0.014 
540.00 	0.014 
539.00 	0.014 
538.00 	0.015 
537.00 	0.015 
536.00 	0.015 
535.00 	0.015 
534.00 	0.016 
533.00 	0.016 
532.00 	0.016 
531.00 	0.017 
530.00 	0.017 
529.00 	0.017 
528.00 	0.017 
527.00 	0.018 
526.00 	0.018 
525.00 	0.019 
524.00 	0.018 
523.00 	0.019 
522.00 	0.019 
521.00 	0.020 
520.00 	0.020 
519.00 	0.020 
518.00 	0.020 
517.00 	0.021 
516.00 	0.021 
515.00 	0.021 
514.00 	0.021 
513.00 	0.022 
512.00 	0.022 
511.00 	0.022 
510.00 	0.023 
509.00 	0.023 
508.00 	0.023 
507.00 	0.023 
506.00 	0.023 
505.00 	0.023 
504.00 	0.024 
503.00 	0.024 
502.00 	0.024 
501.00 	0.024 
