nm    	Abs   
500.00 	0.117 
499.00 	0.117 
498.00 	0.117 
497.00 	0.119 
496.00 	0.119 
495.00 	0.119 
494.00 	0.120 
493.00 	0.120 
492.00 	0.120 
491.00 	0.121 
490.00 	0.122 
489.00 	0.122 
488.00 	0.122 
487.00 	0.123 
486.00 	0.123 
485.00 	0.123 
484.00 	0.124 
483.00 	0.125 
482.00 	0.125 
481.00 	0.125 
480.00 	0.126 
479.00 	0.126 
478.00 	0.126 
477.00 	0.127 
476.00 	0.128 
475.00 	0.128 
474.00 	0.128 
473.00 	0.128 
472.00 	0.128 
471.00 	0.129 
470.00 	0.130 
469.00 	0.130 
468.00 	0.130 
467.00 	0.131 
466.00 	0.131 
465.00 	0.131 
464.00 	0.132 
463.00 	0.133 
462.00 	0.133 
461.00 	0.133 
460.00 	0.133 
459.00 	0.134 
458.00 	0.135 
457.00 	0.137 
456.00 	0.137 
455.00 	0.139 
454.00 	0.139 
453.00 	0.139 
452.00 	0.139 
451.00 	0.140 
450.00 	0.141 
449.00 	0.141 
448.00 	0.141 
447.00 	0.142 
446.00 	0.142 
445.00 	0.142 
444.00 	0.142 
443.00 	0.143 
442.00 	0.143 
441.00 	0.144 
440.00 	0.144 
439.00 	0.144 
438.00 	0.144 
437.00 	0.145 
436.00 	0.146 
435.00 	0.145 
434.00 	0.146 
433.00 	0.146 
432.00 	0.146 
431.00 	0.146 
430.00 	0.147 
429.00 	0.147 
428.00 	0.147 
427.00 	0.148 
426.00 	0.148 
425.00 	0.148 
424.00 	0.148 
423.00 	0.150 
422.00 	0.150 
421.00 	0.150 
420.00 	0.151 
419.00 	0.152 
418.00 	0.153 
417.00 	0.153 
416.00 	0.154 
415.00 	0.155 
414.00 	0.155 
413.00 	0.156 
412.00 	0.158 
411.00 	0.158 
410.00 	0.159 
409.00 	0.160 
408.00 	0.161 
407.00 	0.162 
406.00 	0.164 
405.00 	0.166 
404.00 	0.167 
403.00 	0.169 
402.00 	0.171 
401.00 	0.172 
400.00 	0.175 
399.00 	0.177 
398.00 	0.180 
397.00 	0.182 
396.00 	0.185 
395.00 	0.188 
394.00 	0.190 
393.00 	0.194 
392.00 	0.198 
391.00 	0.202 
390.00 	0.205 
389.00 	0.209 
388.00 	0.214 
387.00 	0.218 
386.00 	0.222 
385.00 	0.228 
384.00 	0.232 
383.00 	0.237 
382.00 	0.242 
381.00 	0.247 
380.00 	0.252 
379.00 	0.259 
378.00 	0.264 
377.00 	0.270 
376.00 	0.275 
375.00 	0.281 
374.00 	0.287 
373.00 	0.292 
372.00 	0.299 
371.00 	0.305 
370.00 	0.311 
369.00 	0.316 
368.00 	0.323 
367.00 	0.329 
366.00 	0.334 
365.00 	0.340 
364.00 	0.347 
363.00 	0.354 
362.00 	0.359 
361.00 	0.387 
360.00 	0.391 
359.00 	0.397 
358.00 	0.403 
357.00 	0.408 
356.00 	0.413 
355.00 	0.418 
354.00 	0.422 
353.00 	0.426 
352.00 	0.430 
351.00 	0.434 
350.00 	0.438 
349.00 	0.441 
348.00 	0.444 
347.00 	0.446 
346.00 	0.447 
345.00 	0.448 
344.00 	0.449 
343.00 	0.449 
342.00 	0.449 
341.00 	0.448 
340.00 	0.446 
339.00 	0.444 
338.00 	0.441 
337.00 	0.437 
336.00 	0.433 
335.00 	0.430 
334.00 	0.426 
333.00 	0.420 
332.00 	0.414 
331.00 	0.409 
330.00 	0.403 
329.00 	0.396 
328.00 	0.391 
327.00 	0.385 
326.00 	0.377 
325.00 	0.371 
324.00 	0.363 
323.00 	0.356 
322.00 	0.348 
321.00 	0.341 
320.00 	0.334 
319.00 	0.328 
318.00 	0.321 
317.00 	0.315 
316.00 	0.308 
315.00 	0.302 
314.00 	0.296 
313.00 	0.290 
312.00 	0.283 
311.00 	0.279 
310.00 	0.273 
309.00 	0.269 
308.00 	0.264 
307.00 	0.260 
306.00 	0.256 
305.00 	0.252 
304.00 	0.249 
303.00 	0.246 
302.00 	0.243 
301.00 	0.240 
300.00 	0.238 
299.00 	0.236 
298.00 	0.234 
297.00 	0.233 
296.00 	0.231 
295.00 	0.229 
294.00 	0.229 
293.00 	0.228 
292.00 	0.227 
291.00 	0.227 
290.00 	0.226 
289.00 	0.227 
288.00 	0.227 
287.00 	0.227 
286.00 	0.227 
285.00 	0.227 
284.00 	0.228 
283.00 	0.228 
282.00 	0.231 
281.00 	0.233 
280.00 	0.235 
279.00 	0.237 
278.00 	0.240 
277.00 	0.243 
276.00 	0.245 
275.00 	0.247 
274.00 	0.251 
273.00 	0.256 
272.00 	0.260 
271.00 	0.265 
270.00 	0.271 
269.00 	0.276 
268.00 	0.282 
267.00 	0.289 
266.00 	0.297 
265.00 	0.305 
264.00 	0.316 
263.00 	0.328 
262.00 	0.342 
261.00 	0.356 
260.00 	0.374 
259.00 	0.392 
258.00 	0.412 
257.00 	0.436 
256.00 	0.461 
255.00 	0.488 
254.00 	0.516 
253.00 	0.544 
252.00 	0.571 
251.00 	0.596 
250.00 	0.620 
249.00 	0.643 
248.00 	0.665 
247.00 	0.687 
246.00 	0.709 
245.00 	0.729 
244.00 	0.750 
243.00 	0.771 
242.00 	0.791 
241.00 	0.809 
240.00 	0.828 
239.00 	0.848 
238.00 	0.868 
237.00 	0.888 
236.00 	0.911 
235.00 	0.932 
234.00 	0.955 
233.00 	0.980 
232.00 	0.999 
231.00 	1.015 
230.00 	1.029 
229.00 	1.038 
228.00 	1.041 
227.00 	1.044 
226.00 	1.043 
225.00 	1.036 
224.00 	1.027 
223.00 	1.019 
222.00 	1.008 
221.00 	0.996 
220.00 	0.987 
219.00 	0.975 
218.00 	0.958 
217.00 	0.945 
216.00 	0.929 
215.00 	0.908 
214.00 	0.889 
213.00 	0.865 
212.00 	0.832 
211.00 	0.794 
210.00 	0.749 
209.00 	0.694 
208.00 	0.623 
207.00 	0.542 
206.00 	0.439 
205.00 	0.312 
204.00 	0.158 
203.00 	-0.029 
202.00 	-0.262 
201.00 	-0.534 
200.00 	-0.801 
199.00 	-1.036 
198.00 	-1.131 
197.00 	-1.165 
