nm    	Abs   
500.00 	0.121 
499.00 	0.122 
498.00 	0.122 
497.00 	0.122 
496.00 	0.123 
495.00 	0.123 
494.00 	0.124 
493.00 	0.125 
492.00 	0.124 
491.00 	0.125 
490.00 	0.125 
489.00 	0.126 
488.00 	0.126 
487.00 	0.127 
486.00 	0.127 
485.00 	0.128 
484.00 	0.128 
483.00 	0.129 
482.00 	0.128 
481.00 	0.130 
480.00 	0.129 
479.00 	0.130 
478.00 	0.131 
477.00 	0.132 
476.00 	0.132 
475.00 	0.132 
474.00 	0.132 
473.00 	0.132 
472.00 	0.133 
471.00 	0.134 
470.00 	0.134 
469.00 	0.134 
468.00 	0.135 
467.00 	0.135 
466.00 	0.135 
465.00 	0.135 
464.00 	0.136 
463.00 	0.137 
462.00 	0.137 
461.00 	0.137 
460.00 	0.138 
459.00 	0.138 
458.00 	0.138 
457.00 	0.139 
456.00 	0.140 
455.00 	0.141 
454.00 	0.142 
453.00 	0.143 
452.00 	0.142 
451.00 	0.144 
450.00 	0.144 
449.00 	0.144 
448.00 	0.144 
447.00 	0.146 
446.00 	0.145 
445.00 	0.145 
444.00 	0.145 
443.00 	0.146 
442.00 	0.146 
441.00 	0.146 
440.00 	0.147 
439.00 	0.147 
438.00 	0.147 
437.00 	0.148 
436.00 	0.147 
435.00 	0.147 
434.00 	0.148 
433.00 	0.149 
432.00 	0.149 
431.00 	0.149 
430.00 	0.150 
429.00 	0.149 
428.00 	0.149 
427.00 	0.150 
426.00 	0.151 
425.00 	0.151 
424.00 	0.151 
423.00 	0.152 
422.00 	0.152 
421.00 	0.152 
420.00 	0.153 
419.00 	0.154 
418.00 	0.154 
417.00 	0.154 
416.00 	0.155 
415.00 	0.157 
414.00 	0.157 
413.00 	0.158 
412.00 	0.159 
411.00 	0.159 
410.00 	0.160 
409.00 	0.162 
408.00 	0.163 
407.00 	0.164 
406.00 	0.165 
405.00 	0.167 
404.00 	0.167 
403.00 	0.169 
402.00 	0.172 
401.00 	0.174 
400.00 	0.176 
399.00 	0.178 
398.00 	0.181 
397.00 	0.183 
396.00 	0.185 
395.00 	0.189 
394.00 	0.192 
393.00 	0.195 
392.00 	0.199 
391.00 	0.202 
390.00 	0.205 
389.00 	0.209 
388.00 	0.214 
387.00 	0.218 
386.00 	0.222 
385.00 	0.228 
384.00 	0.232 
383.00 	0.236 
382.00 	0.241 
381.00 	0.247 
380.00 	0.251 
379.00 	0.258 
378.00 	0.263 
377.00 	0.268 
376.00 	0.274 
375.00 	0.279 
374.00 	0.285 
373.00 	0.291 
372.00 	0.297 
371.00 	0.303 
370.00 	0.309 
369.00 	0.314 
368.00 	0.320 
367.00 	0.326 
366.00 	0.331 
365.00 	0.338 
364.00 	0.344 
363.00 	0.350 
362.00 	0.355 
361.00 	0.383 
360.00 	0.387 
359.00 	0.392 
358.00 	0.398 
357.00 	0.403 
356.00 	0.408 
355.00 	0.412 
354.00 	0.416 
353.00 	0.420 
352.00 	0.424 
351.00 	0.428 
350.00 	0.431 
349.00 	0.434 
348.00 	0.437 
347.00 	0.438 
346.00 	0.440 
345.00 	0.440 
344.00 	0.442 
343.00 	0.441 
342.00 	0.441 
341.00 	0.440 
340.00 	0.438 
339.00 	0.436 
338.00 	0.433 
337.00 	0.430 
336.00 	0.425 
335.00 	0.423 
334.00 	0.419 
333.00 	0.414 
332.00 	0.408 
331.00 	0.403 
330.00 	0.397 
329.00 	0.391 
328.00 	0.386 
327.00 	0.380 
326.00 	0.373 
325.00 	0.366 
324.00 	0.359 
323.00 	0.352 
322.00 	0.344 
321.00 	0.338 
320.00 	0.332 
319.00 	0.326 
318.00 	0.319 
317.00 	0.313 
316.00 	0.306 
315.00 	0.300 
314.00 	0.294 
313.00 	0.288 
312.00 	0.282 
311.00 	0.277 
310.00 	0.273 
309.00 	0.268 
308.00 	0.263 
307.00 	0.259 
306.00 	0.255 
305.00 	0.251 
304.00 	0.248 
303.00 	0.245 
302.00 	0.242 
301.00 	0.240 
300.00 	0.237 
299.00 	0.235 
298.00 	0.233 
297.00 	0.231 
296.00 	0.230 
295.00 	0.229 
294.00 	0.229 
293.00 	0.227 
292.00 	0.226 
291.00 	0.225 
290.00 	0.225 
289.00 	0.224 
288.00 	0.224 
287.00 	0.224 
286.00 	0.225 
285.00 	0.225 
284.00 	0.226 
283.00 	0.226 
