nm    	Abs   
500.00 	0.118 
499.00 	0.119 
498.00 	0.119 
497.00 	0.120 
496.00 	0.120 
495.00 	0.120 
494.00 	0.121 
493.00 	0.122 
492.00 	0.121 
491.00 	0.122 
490.00 	0.123 
489.00 	0.123 
488.00 	0.123 
487.00 	0.125 
486.00 	0.125 
485.00 	0.125 
484.00 	0.126 
483.00 	0.127 
482.00 	0.126 
481.00 	0.127 
480.00 	0.127 
479.00 	0.127 
478.00 	0.127 
477.00 	0.129 
476.00 	0.128 
475.00 	0.128 
474.00 	0.129 
473.00 	0.130 
472.00 	0.129 
471.00 	0.130 
470.00 	0.131 
469.00 	0.131 
468.00 	0.131 
467.00 	0.131 
466.00 	0.132 
465.00 	0.131 
464.00 	0.132 
463.00 	0.133 
462.00 	0.132 
461.00 	0.133 
460.00 	0.134 
459.00 	0.135 
458.00 	0.135 
457.00 	0.136 
456.00 	0.137 
455.00 	0.137 
454.00 	0.138 
453.00 	0.139 
452.00 	0.139 
451.00 	0.140 
450.00 	0.140 
449.00 	0.140 
448.00 	0.141 
447.00 	0.141 
446.00 	0.141 
445.00 	0.141 
444.00 	0.142 
443.00 	0.142 
442.00 	0.142 
441.00 	0.143 
440.00 	0.143 
439.00 	0.143 
438.00 	0.143 
437.00 	0.144 
436.00 	0.143 
435.00 	0.144 
434.00 	0.143 
433.00 	0.144 
432.00 	0.144 
431.00 	0.144 
430.00 	0.146 
429.00 	0.146 
428.00 	0.146 
427.00 	0.146 
426.00 	0.147 
425.00 	0.148 
424.00 	0.148 
423.00 	0.149 
422.00 	0.148 
421.00 	0.148 
420.00 	0.149 
419.00 	0.150 
418.00 	0.150 
417.00 	0.151 
416.00 	0.152 
415.00 	0.153 
414.00 	0.153 
413.00 	0.154 
412.00 	0.155 
411.00 	0.156 
410.00 	0.157 
409.00 	0.158 
408.00 	0.159 
407.00 	0.160 
406.00 	0.161 
405.00 	0.163 
404.00 	0.164 
403.00 	0.166 
402.00 	0.168 
401.00 	0.170 
400.00 	0.172 
399.00 	0.174 
398.00 	0.176 
