nm    	Abs   
300.00 	0.258 
299.00 	0.265 
298.00 	0.272 
297.00 	0.278 
296.00 	0.283 
295.00 	0.289 
294.00 	0.293 
293.00 	0.297 
292.00 	0.300 
291.00 	0.302 
290.00 	0.302 
289.00 	0.303 
288.00 	0.301 
287.00 	0.301 
286.00 	0.300 
285.00 	0.299 
284.00 	0.300 
283.00 	0.302 
282.00 	0.305 
281.00 	0.310 
280.00 	0.312 
279.00 	0.310 
278.00 	0.304 
277.00 	0.300 
276.00 	0.298 
275.00 	0.300 
274.00 	0.302 
273.00 	0.303 
272.00 	0.302 
271.00 	0.303 
270.00 	0.304 
269.00 	0.307 
268.00 	0.310 
267.00 	0.313 
266.00 	0.317 
265.00 	0.320 
264.00 	0.324 
263.00 	0.328 
262.00 	0.332 
261.00 	0.336 
260.00 	0.341 
259.00 	0.346 
258.00 	0.352 
257.00 	0.359 
256.00 	0.366 
255.00 	0.375 
254.00 	0.385 
253.00 	0.396 
252.00 	0.408 
251.00 	0.420 
250.00 	0.432 
249.00 	0.445 
248.00 	0.457 
247.00 	0.469 
246.00 	0.479 
245.00 	0.491 
244.00 	0.500 
243.00 	0.509 
242.00 	0.516 
241.00 	0.523 
240.00 	0.528 
239.00 	0.532 
238.00 	0.536 
237.00 	0.539 
236.00 	0.541 
235.00 	0.543 
234.00 	0.547 
233.00 	0.549 
232.00 	0.552 
231.00 	0.555 
230.00 	0.560 
229.00 	0.564 
228.00 	0.571 
227.00 	0.576 
226.00 	0.586 
225.00 	0.594 
224.00 	0.606 
223.00 	0.613 
222.00 	0.625 
221.00 	0.632 
220.00 	0.637 
219.00 	0.636 
218.00 	0.635 
217.00 	0.627 
216.00 	0.616 
215.00 	0.601 
214.00 	0.582 
213.00 	0.559 
212.00 	0.529 
211.00 	0.493 
210.00 	0.445 
209.00 	0.390 
208.00 	0.322 
207.00 	0.238 
206.00 	0.131 
205.00 	0.009 
204.00 	-0.145 
203.00 	-0.329 
202.00 	-0.563 
201.00 	-0.826 
200.00 	-1.107 
199.00 	-1.336 
198.00 	-1.469 
197.00 	-1.485 
196.00 	-1.457 
195.00 	-1.333 
194.00 	-1.225 
193.00 	-1.084 
192.00 	-0.932 
191.00 	-0.759 
190.00 	-0.571 
