nm    	Abs   
300.00 	0.264 
299.00 	0.273 
298.00 	0.280 
297.00 	0.287 
296.00 	0.294 
295.00 	0.300 
294.00 	0.306 
293.00 	0.310 
292.00 	0.314 
291.00 	0.316 
290.00 	0.318 
289.00 	0.319 
288.00 	0.319 
287.00 	0.318 
286.00 	0.319 
285.00 	0.318 
284.00 	0.320 
283.00 	0.323 
282.00 	0.327 
281.00 	0.332 
280.00 	0.335 
279.00 	0.333 
278.00 	0.327 
277.00 	0.322 
276.00 	0.320 
275.00 	0.322 
274.00 	0.326 
273.00 	0.327 
272.00 	0.327 
271.00 	0.327 
270.00 	0.329 
269.00 	0.332 
268.00 	0.336 
267.00 	0.340 
266.00 	0.344 
265.00 	0.349 
264.00 	0.354 
263.00 	0.359 
262.00 	0.365 
261.00 	0.371 
260.00 	0.377 
259.00 	0.385 
258.00 	0.393 
257.00 	0.403 
256.00 	0.414 
255.00 	0.426 
254.00 	0.440 
253.00 	0.456 
252.00 	0.473 
251.00 	0.492 
250.00 	0.510 
249.00 	0.530 
248.00 	0.550 
247.00 	0.569 
246.00 	0.588 
245.00 	0.608 
244.00 	0.628 
243.00 	0.647 
242.00 	0.665 
241.00 	0.682 
240.00 	0.699 
239.00 	0.714 
238.00 	0.727 
237.00 	0.740 
236.00 	0.754 
235.00 	0.768 
234.00 	0.783 
233.00 	0.798 
232.00 	0.815 
231.00 	0.832 
230.00 	0.849 
229.00 	0.868 
228.00 	0.890 
227.00 	0.913 
226.00 	0.937 
225.00 	0.963 
224.00 	0.988 
223.00 	1.012 
222.00 	1.034 
221.00 	1.056 
220.00 	1.068 
219.00 	1.077 
218.00 	1.077 
217.00 	1.075 
216.00 	1.063 
215.00 	1.053 
214.00 	1.032 
213.00 	1.015 
212.00 	0.987 
211.00 	0.953 
210.00 	0.911 
209.00 	0.856 
208.00 	0.790 
207.00 	0.708 
206.00 	0.606 
205.00 	0.484 
204.00 	0.328 
203.00 	0.147 
202.00 	-0.089 
201.00 	-0.355 
200.00 	-0.634 
199.00 	-0.867 
198.00 	-1.002 
197.00 	-1.023 
196.00 	-0.992 
195.00 	-0.884 
194.00 	-0.777 
193.00 	-0.658 
192.00 	-0.511 
191.00 	-0.366 
190.00 	-0.194 
