
nm	Data
420.0	28.01
420.2	28.54
420.4	28.77
420.6	28.81
420.8	28.72
421.0	28.93
421.2	28.95
421.4	28.86
421.6	29.19
421.8	29.61
422.0	29.93
422.2	30.18
422.4	30.09
422.6	29.93
422.8	30.16
423.0	30.23
423.2	30.47
423.4	30.66
423.6	30.81
423.8	30.97
424.0	31.23
424.2	31.46
424.4	31.66
424.6	31.83
424.8	31.97
425.0	32.11
425.2	32.08
425.4	32.27
425.6	32.35
425.8	32.47
426.0	32.74
426.2	33.18
426.4	33.31
426.6	33.38
426.8	33.33
427.0	33.44
427.2	33.66
427.4	34.09
427.6	34.31
427.8	34.51
428.0	34.61
428.2	34.67
428.4	34.55
428.6	34.53
428.8	34.57
429.0	34.83
429.2	35.09
429.4	35.13
429.6	35.35
429.8	35.47
430.0	35.76
430.2	35.94
430.4	36.05
430.6	36.17
430.8	36.63
431.0	36.89
431.2	36.98
431.4	37.22
431.6	37.32
431.8	37.43
432.0	37.68
432.2	37.71
432.4	37.50
432.6	37.66
432.8	37.85
433.0	37.98
433.2	38.20
433.4	38.35
433.6	38.70
433.8	39.00
434.0	39.28
434.2	39.35
434.4	39.41
434.6	39.70
434.8	40.07
435.0	40.27
435.2	40.40
435.4	40.34
435.6	40.38
435.8	40.73
436.0	41.14
436.2	41.37
436.4	41.69
436.6	42.02
436.8	42.34
437.0	42.58
437.2	42.81
437.4	42.79
437.6	42.99
437.8	43.18
438.0	43.62
438.2	43.86
438.4	44.00
438.6	44.34
438.8	44.77
439.0	45.07
439.2	45.43
439.4	45.64
439.6	45.66
439.8	46.01
440.0	46.31
440.2	46.59
440.4	47.03
440.6	47.58
440.8	47.83
441.0	48.40
441.2	48.64
441.4	48.83
441.6	49.17
441.8	49.35
442.0	49.56
442.2	50.06
442.4	50.52
442.6	50.85
442.8	51.47
443.0	52.00
443.2	52.46
443.4	52.59
443.6	52.89
443.8	53.20
444.0	53.72
444.2	54.27
444.4	55.21
444.6	55.76
444.8	56.13
445.0	56.68
445.2	56.81
445.4	57.06
445.6	58.01
445.8	58.72
446.0	59.07
446.2	59.65
446.4	60.02
446.6	60.52
446.8	61.00
447.0	61.55
447.2	61.87
447.4	62.41
447.6	63.15
447.8	63.94
448.0	64.36
448.2	64.90
448.4	65.30
448.6	66.01
448.8	66.75
449.0	67.64
449.2	68.35
449.4	68.88
449.6	69.60
449.8	70.38
450.0	70.78
450.2	71.59
450.4	72.13
450.6	72.58
450.8	73.26
451.0	73.99
451.2	74.61
451.4	75.40
451.6	75.95
451.8	76.91
452.0	77.35
452.2	78.24
452.4	79.31
452.6	80.04
452.8	80.88
453.0	81.76
453.2	81.85
453.4	82.77
453.6	83.51
453.8	84.35
454.0	85.40
454.2	86.35
454.4	87.23
454.6	88.63
454.8	89.67
455.0	90.85
455.2	92.10
455.4	93.13
455.6	94.01
455.8	94.88
456.0	95.27
456.2	95.95
456.4	96.96
456.6	97.95
456.8	99.32
457.0	100.6
457.2	101.5
457.4	102.9
457.6	104.1
457.8	105.3
458.0	106.7
458.2	107.6
458.4	108.9
458.6	110.7
458.8	112.4
459.0	114.3
459.2	115.5
459.4	116.5
459.6	117.6
459.8	119.2
460.0	120.6
460.2	122.5
460.4	124.5
460.6	126.9
460.8	128.8
461.0	131.0
461.2	132.6
461.4	134.4
461.6	136.5
461.8	139.2
462.0	141.3
462.2	143.7
462.4	145.7
462.6	147.9
462.8	150.1
463.0	153.1
463.2	156.1
463.4	158.6
463.6	160.9
463.8	163.5
464.0	165.9
464.2	169.2
464.4	172.6
464.6	175.6
464.8	178.2
465.0	181.0
465.2	183.9
465.4	187.2
465.6	190.6
465.8	194.4
466.0	197.6
466.2	201.8
466.4	205.7
466.6	209.5
466.8	213.5
467.0	217.2
467.2	220.7
467.4	224.7
467.6	228.4
467.8	232.8
468.0	237.3
468.2	241.7
468.4	246.0
468.6	250.8
468.8	255.4
469.0	260.8
469.2	266.0
469.4	271.1
469.6	275.8
469.8	280.8
470.0	285.5
470.2	290.9
470.4	297.0
470.6	303.5
470.8	309.8
471.0	316.2
471.2	322.4
471.4	329.2
471.6	334.9
471.8	339.7
472.0	344.8
472.2	350.8
472.4	358.2
472.6	365.9
472.8	372.7
473.0	378.7
473.2	384.6
473.4	391.1
473.6	399.0
473.8	406.5
474.0	414.5
474.2	422.9
474.4	430.5
474.6	438.1
474.8	445.4
475.0	453.7
475.2	461.7
475.4	470.2
475.6	478.0
475.8	486.1
476.0	494.3
476.2	503.5
476.4	512.2
476.6	521.6
476.8	529.8
477.0	538.2
477.2	546.9
477.4	556.1
477.6	565.6
477.8	575.6
478.0	584.4
478.2	592.4
478.4	601.2
478.6	610.7
478.8	621.0
479.0	631.9
479.2	642.9
479.4	652.5
479.6	662.8
479.8	671.5
480.0	681.4
480.2	692.4
480.4	703.3
480.6	715.1
480.8	726.2
481.0	735.7
481.2	746.1
481.4	756.6
481.6	767.4
481.8	779.8
482.0	790.3
482.2	800.7
482.4	811.1
482.6	821.7
482.8	832.5
483.0	843.6
483.2	855.1
483.4	867.4
483.6	879.1
483.8	890.5
484.0	901.5
484.2	912.1
484.4	924.1
484.6	937.5
484.8	950.2
485.0	962.1
485.2	974.2
485.4	985.6
485.6	998.4
485.8	1013
486.0	1025
486.2	1036
486.4	1047
486.6	1058
486.8	1071
487.0	1085
487.2	1097
487.4	1109
487.6	1120
487.8	1132
488.0	1144
488.2	1155
488.4	1168
488.6	1181
488.8	1194
489.0	1208
489.2	1220
489.4	1233
489.6	1247
489.8	1259
490.0	1272
490.2	1284
490.4	1295
490.6	1307
490.8	1320
491.0	1332
491.2	1344
491.4	1356
491.6	1369
491.8	1383
492.0	1396
492.2	1408
492.4	1420
492.6	1432
492.8	1444
493.0	1458
493.2	1471
493.4	1483
493.6	1496
493.8	1509
494.0	1522
494.2	1535
494.4	1547
494.6	1559
494.8	1571
495.0	1583
495.2	1599
495.4	1613
495.6	1625
495.8	1637
496.0	1647
496.2	1658
496.4	1672
496.6	1684
496.8	1695
497.0	1706
497.2	1718
497.4	1731
497.6	1743
497.8	1754
498.0	1767
498.2	1778
498.4	1790
498.6	1802
498.8	1814
499.0	1824
499.2	1837
499.4	1850
499.6	1864
499.8	1878
500.0	1891
500.2	1903
500.4	1915
500.6	1927
500.8	1937
501.0	1947
501.2	1957
501.4	1970
501.6	1982
501.8	1993
502.0	2002
502.2	2013
502.4	2025
502.6	2039
502.8	2049
503.0	2060
503.2	2072
503.4	2085
503.6	2095
503.8	2107
504.0	2118
504.2	2130
504.4	2144
504.6	2159
504.8	2168
505.0	2180
505.2	2190
505.4	2198
505.6	2208
505.8	2220
506.0	2229
506.2	2242
506.4	2252
506.6	2260
506.8	2268
507.0	2278
507.2	2287
507.4	2299
507.6	2309
507.8	2319
508.0	2329
508.2	2341
508.4	2353
508.6	2364
508.8	2374
509.0	2386
509.2	2396
509.4	2405
509.6	2415
509.8	2421
510.0	2427
510.2	2439
510.4	2446
510.6	2458
510.8	2468
511.0	2475
511.2	2483
511.4	2492
511.6	2499
511.8	2508
512.0	2514
512.2	2524
512.4	2531
512.6	2540
512.8	2550
513.0	2557
513.2	2566
513.4	2577
513.6	2586
513.8	2597
514.0	2602
514.2	2610
514.4	2618
514.6	2624
514.8	2629
515.0	2636
515.2	2643
515.4	2652
515.6	2660
515.8	2666
516.0	2669
516.2	2676
516.4	2684
516.6	2689
516.8	2696
517.0	2701
517.2	2707
517.4	2713
517.6	2721
517.8	2729
518.0	2739
518.2	2745
518.4	2751
518.6	2756
518.8	2762
519.0	2767
519.2	2774
519.4	2780
519.6	2783
519.8	2791
520.0	2797
520.2	2801
520.4	2806
520.6	2809
520.8	2811
521.0	2817
521.2	2823
521.4	2827
521.6	2832
521.8	2834
522.0	2836
522.2	2842
522.4	2845
522.6	2846
522.8	2852
523.0	2856
523.2	2862
523.4	2870
523.6	2870
523.8	2872
524.0	2874
524.2	2879
524.4	2883
524.6	2888
524.8	2891
525.0	2892
525.2	2892
525.4	2897
525.6	2899
525.8	2903
526.0	2905
526.2	2904
526.4	2903
526.6	2907
526.8	2913
527.0	2917
527.2	2921
527.4	2923
527.6	2921
527.8	2925
528.0	2929
528.2	2929
528.4	2930
528.6	2930
528.8	2929
529.0	2931
529.2	2937
529.4	2942
529.6	2945
529.8	2949
530.0	2948
530.2	2944
530.4	2943
530.6	2944
530.8	2945
531.0	2948
531.2	2947
531.4	2944
531.6	2943
531.8	2945
532.0	2947
532.2	2952
532.4	2952
532.6	2951
532.8	2953
533.0	2955
533.2	2957
533.4	2959
533.6	2957
533.8	2953
534.0	2948
534.2	2946
534.4	2948
534.6	2945
534.8	2944
535.0	2945
535.2	2939
535.4	2936
535.6	2933
535.8	2931
536.0	2930
536.2	2936
536.4	2935
536.6	2933
536.8	2930
537.0	2927
537.2	2926
537.4	2929
537.6	2931
537.8	2931
538.0	2929
538.2	2925
538.4	2924
538.6	2921
538.8	2921
539.0	2919
539.2	2917
539.4	2912
539.6	2910
539.8	2906
540.0	2904
540.2	2900
540.4	2895
540.6	2889
540.8	2886
541.0	2886
541.2	2886
541.4	2884
541.6	2880
541.8	2876
542.0	2872
542.2	2869
542.4	2869
542.6	2867
542.8	2866
543.0	2865
543.2	2862
543.4	2860
543.6	2853
543.8	2847
544.0	2842
544.2	2838
544.4	2836
544.6	2836
544.8	2832
545.0	2827
545.2	2823
545.4	2821
545.6	2816
545.8	2814
546.0	2813
546.2	2807
546.4	2802
546.6	2799
546.8	2793
547.0	2789
547.2	2785
547.4	2783
547.6	2779
547.8	2775
548.0	2770
548.2	2763
548.4	2759
548.6	2755
548.8	2751
549.0	2746
549.2	2740
549.4	2733
549.6	2728
549.8	2720
550.0	2717
550.2	2710
550.4	2707
550.6	2700
550.8	2691
551.0	2686
