
nm	Data
420.0	443.5
420.2	427.1
420.4	403.9
420.6	377.3
420.8	351.2
421.0	327.8
421.2	306.7
421.4	286.1
421.6	266.2
421.8	248.1
422.0	231.2
422.2	215.3
422.4	200.5
422.6	185.4
422.8	170.9
423.0	158.4
423.2	146.3
423.4	135.6
423.6	126.0
423.8	116.2
424.0	107.7
424.2	99.28
424.4	91.49
424.6	84.42
424.8	77.93
425.0	71.67
425.2	66.45
425.4	61.14
425.6	56.72
425.8	52.67
426.0	48.69
426.2	45.25
426.4	42.61
426.6	40.43
426.8	38.41
427.0	36.58
427.2	34.87
427.4	33.25
427.6	31.96
427.8	30.96
428.0	30.17
428.2	29.34
428.4	29.03
428.6	28.80
428.8	28.75
429.0	28.74
429.2	28.84
429.4	28.71
429.6	28.70
429.8	28.81
430.0	29.06
430.2	29.07
430.4	29.26
430.6	29.54
430.8	29.91
431.0	30.17
431.2	30.59
431.4	30.91
431.6	31.22
431.8	31.51
432.0	31.86
432.2	31.97
432.4	32.25
432.6	32.67
432.8	33.08
433.0	33.37
433.2	33.50
433.4	33.81
433.6	34.10
433.8	34.32
434.0	34.87
434.2	35.13
434.4	35.46
434.6	35.98
434.8	36.61
435.0	36.95
435.2	37.41
435.4	37.72
435.6	38.21
435.8	38.64
436.0	39.26
436.2	39.61
436.4	40.00
436.6	40.35
436.8	40.66
437.0	41.09
437.2	41.63
437.4	42.23
437.6	42.83
437.8	43.18
438.0	43.48
438.2	43.87
438.4	44.37
438.6	45.32
438.8	46.16
439.0	46.77
439.2	47.52
439.4	48.06
439.6	48.39
439.8	49.07
440.0	49.65
440.2	50.39
440.4	51.15
440.6	51.89
440.8	52.80
441.0	53.65
441.2	54.28
441.4	54.94
441.6	55.37
441.8	56.16
442.0	57.22
442.2	58.24
442.4	59.31
442.6	60.35
442.8	61.13
443.0	62.07
443.2	62.77
443.4	63.62
443.6	64.77
443.8	65.72
444.0	66.55
444.2	67.67
444.4	68.70
444.6	69.96
444.8	71.35
445.0	72.37
445.2	73.25
445.4	74.61
445.6	75.47
445.8	76.49
446.0	77.45
446.2	78.45
446.4	79.80
446.6	81.75
446.8	83.06
447.0	84.28
447.2	85.47
447.4	86.33
447.6	87.65
447.8	89.14
448.0	90.20
448.2	91.24
448.4	92.81
448.6	94.21
448.8	95.73
449.0	97.45
449.2	98.73
449.4	99.62
449.6	101.3
449.8	103.7
450.0	105.7
450.2	108.1
450.4	109.7
450.6	111.0
450.8	112.8
451.0	114.7
451.2	116.3
451.4	118.4
451.6	119.8
451.8	121.9
452.0	124.0
452.2	125.6
452.4	127.2
452.6	129.0
452.8	130.5
453.0	132.7
453.2	134.9
453.4	136.9
453.6	139.0
453.8	141.3
454.0	143.3
454.2	145.9
454.4	148.4
454.6	150.7
454.8	153.2
455.0	156.2
455.2	158.8
455.4	161.5
455.6	164.1
455.8	166.3
456.0	169.2
456.2	172.4
456.4	175.4
456.6	178.6
456.8	181.6
457.0	184.5
457.2	187.4
457.4	189.7
457.6	192.4
457.8	195.7
458.0	199.6
458.2	203.7
458.4	207.6
458.6	210.7
458.8	214.2
459.0	218.1
459.2	222.9
459.4	227.7
459.6	232.5
459.8	237.1
460.0	241.4
460.2	245.6
460.4	250.2
460.6	255.2
460.8	260.6
461.0	266.0
461.2	271.1
461.4	276.9
461.6	282.7
461.8	288.7
462.0	294.5
462.2	299.3
462.4	304.3
462.6	310.5
462.8	316.9
463.0	323.6
463.2	330.2
463.4	336.2
463.6	342.1
463.8	348.7
464.0	355.6
464.2	363.4
464.4	371.4
464.6	380.3
464.8	389.3
465.0	397.4
465.2	405.0
465.4	412.7
465.6	420.4
465.8	429.5
466.0	439.6
466.2	449.7
466.4	459.5
466.6	468.5
466.8	476.7
467.0	485.2
467.2	494.2
467.4	504.9
467.6	515.1
467.8	526.9
468.0	538.0
468.2	549.2
468.4	560.3
468.6	571.8
468.8	582.6
469.0	595.7
469.2	607.8
469.4	621.3
469.6	635.0
469.8	648.8
470.0	661.2
470.2	674.3
470.4	686.9
470.6	701.6
470.8	717.4
471.0	733.0
471.2	746.5
471.4	760.3
471.6	774.6
471.8	789.5
472.0	804.1
472.2	819.5
472.4	834.4
472.6	850.6
472.8	868.3
473.0	885.0
473.2	900.7
473.4	918.1
473.6	934.7
473.8	953.6
474.0	973.7
474.2	993.2
474.4	1012
474.6	1030
474.8	1048
475.0	1067
475.2	1086
475.4	1108
475.6	1129
475.8	1148
476.0	1169
476.2	1190
476.4	1210
476.6	1232
476.8	1252
477.0	1272
477.2	1293
477.4	1316
477.6	1339
477.8	1362
478.0	1384
478.2	1407
478.4	1430
478.6	1454
478.8	1478
479.0	1504
479.2	1526
479.4	1552
479.6	1576
479.8	1602
480.0	1628
480.2	1657
480.4	1683
480.6	1712
480.8	1737
481.0	1762
481.2	1786
481.4	1812
481.6	1836
481.8	1864
482.0	1892
482.2	1921
482.4	1950
482.6	1977
482.8	2004
483.0	2033
483.2	2060
483.4	2090
483.6	2117
483.8	2147
484.0	2177
484.2	2209
484.4	2239
484.6	2270
484.8	2299
485.0	2332
485.2	2363
485.4	2398
485.6	2429
485.8	2459
486.0	2486
486.2	2516
486.4	2548
486.6	2583
486.8	2617
487.0	2650
487.2	2681
487.4	2713
487.6	2741
487.8	2770
488.0	2799
488.2	2832
488.4	2865
488.6	2902
488.8	2937
489.0	2973
489.2	3006
489.4	3040
489.6	3072
489.8	3108
490.0	3146
490.2	3183
490.4	3219
490.6	3252
490.8	3283
491.0	3316
491.2	3346
491.4	3380
491.6	3413
491.8	3451
492.0	3484
492.2	3521
492.4	3554
492.6	3587
492.8	3619
493.0	3657
493.2	3692
493.4	3732
493.6	3769
493.8	3804
494.0	3839
494.2	3875
494.4	3912
494.6	3948
494.8	3986
495.0	4022
495.2	4061
495.4	4096
495.6	4132
495.8	4168
496.0	4199
496.2	4229
496.4	4262
496.6	4293
496.8	4327
497.0	4364
497.2	4400
497.4	4436
497.6	4473
497.8	4510
498.0	4546
498.2	4582
498.4	4616
498.6	4653
498.8	4692
499.0	4730
499.2	4767
499.4	4803
499.6	4836
499.8	4872
500.0	4905
500.2	4942
500.4	4978
500.6	5012
500.8	5045
501.0	5077
501.2	5109
501.4	5144
501.6	5179
501.8	5212
502.0	5245
502.2	5280
502.4	5311
502.6	5342
502.8	5372
503.0	5403
503.2	5437
503.4	5476
503.6	5513
503.8	5550
504.0	5580
504.2	5612
504.4	5644
504.6	5680
504.8	5716
505.0	5751
505.2	5782
505.4	5814
505.6	5846
505.8	5880
506.0	5912
506.2	5945
506.4	5975
506.6	6004
506.8	6029
507.0	6056
507.2	6082
507.4	6114
507.6	6144
507.8	6174
508.0	6202
508.2	6234
508.4	6263
508.6	6298
508.8	6331
509.0	6362
509.2	6391
509.4	6422
509.6	6449
509.8	6476
510.0	6505
510.2	6533
510.4	6560
510.6	6587
510.8	6613
511.0	6638
511.2	6662
511.4	6687
511.6	6709
511.8	6730
512.0	6753
512.2	6776
512.4	6798
512.6	6826
512.8	6852
513.0	6879
513.2	6907
513.4	6929
513.6	6954
513.8	6980
514.0	7012
514.2	7037
514.4	7062
514.6	7081
514.8	7099
515.0	7120
515.2	7147
515.4	7171
515.6	7192
515.8	7208
516.0	7222
516.2	7240
516.4	7261
516.6	7287
516.8	7308
517.0	7321
517.2	7338
517.4	7357
517.6	7378
517.8	7398
518.0	7422
518.2	7441
518.4	7463
518.6	7486
518.8	7505
519.0	7523
519.2	7541
519.4	7557
519.6	7574
519.8	7586
520.0	7603
520.2	7624
520.4	7640
520.6	7653
520.8	7664
521.0	7673
521.2	7683
521.4	7696
521.6	7710
521.8	7727
522.0	7743
522.2	7766
522.4	7783
522.6	7796
522.8	7805
523.0	7819
523.2	7829
523.4	7847
523.6	7860
523.8	7868
524.0	7874
524.2	7884
524.4	7888
524.6	7898
524.8	7905
525.0	7916
525.2	7927
525.4	7941
525.6	7950
525.8	7958
526.0	7961
526.2	7965
526.4	7971
526.6	7979
526.8	7986
527.0	7995
527.2	8000
527.4	8007
527.6	8016
527.8	8021
528.0	8027
528.2	8028
528.4	8034
528.6	8040
528.8	8047
529.0	8058
529.2	8072
529.4	8079
529.6	8086
529.8	8090
530.0	8090
530.2	8089
530.4	8094
530.6	8094
530.8	8095
531.0	8099
531.2	8097
531.4	8095
531.6	8098
531.8	8098
532.0	8102
532.2	8105
532.4	8110
532.6	8113
532.8	8116
533.0	8120
533.2	8125
533.4	8124
533.6	8129
533.8	8130
534.0	8128
534.2	8127
534.4	8129
534.6	8123
534.8	8124
535.0	8120
535.2	8113
535.4	8110
535.6	8107
535.8	8098
536.0	8095
536.2	8089
536.4	8085
536.6	8083
536.8	8081
537.0	8077
537.2	8078
537.4	8078
537.6	8077
537.8	8076
538.0	8073
538.2	8066
538.4	8064
538.6	8063
538.8	8064
539.0	8065
539.2	8068
539.4	8059
539.6	8045
539.8	8033
540.0	8023
540.2	8017
540.4	8016
540.6	8010
540.8	8003
541.0	7994
541.2	7986
541.4	7974
541.6	7960
541.8	7952
542.0	7945
542.2	7937
542.4	7933
542.6	7924
542.8	7920
543.0	7914
543.2	7906
543.4	7899
543.6	7889
543.8	7885
544.0	7884
544.2	7879
544.4	7869
544.6	7862
544.8	7852
545.0	7842
545.2	7827
545.4	7816
545.6	7802
545.8	7791
546.0	7784
546.2	7771
546.4	7757
546.6	7747
546.8	7735
547.0	7718
547.2	7704
547.4	7689
547.6	7679
547.8	7670
548.0	7661
548.2	7652
548.4	7641
548.6	7628
548.8	7617
549.0	7601
549.2	7590
549.4	7577
549.6	7565
549.8	7549
550.0	7535
550.2	7519
550.4	7504
550.6	7491
550.8	7475
551.0	7456
551.2	7442
551.4	7427
551.6	7416
551.8	7408
552.0	7396
552.2	7381
552.4	7365
552.6	7349
552.8	7337
553.0	7322
553.2	7306
553.4	7292
553.6	7277
553.8	7262
554.0	7249
554.2	7233
554.4	7215
554.6	7202
554.8	7187
555.0	7167
555.2	7154
555.4	7135
555.6	7118
555.8	7099
556.0	7077
556.2	7057
556.4	7041
556.6	7029
556.8	7015
557.0	6997
557.2	6979
557.4	6963
557.6	6945
557.8	6933
558.0	6918
558.2	6902
558.4	6888
558.6	6871
558.8	6849
559.0	6832
559.2	6816
559.4	6798
559.6	6779
559.8	6758
560.0	6734
560.2	6714
560.4	6692
560.6	6671
560.8	6651
561.0	6634
561.2	6617
561.4	6600
561.6	6579
561.8	6559
562.0	6539
562.2	6522
562.4	6505
562.6	6488
562.8	6470
563.0	6453
563.2	6438
563.4	6421
563.6	6402
563.8	6379
564.0	6360
564.2	6341
564.4	6324
564.6	6302
564.8	6281
565.0	6260
565.2	6242
565.4	6225
565.6	6206
565.8	6181
566.0	6158
566.2	6131
566.4	6109
566.6	6091
566.8	6074
567.0	6054
567.2	6039
567.4	6019
567.6	6002
567.8	5984
568.0	5967
568.2	5947
568.4	5930
568.6	5912
568.8	5894
569.0	5877
569.2	5857
569.4	5838
569.6	5815
569.8	5789
570.0	5768
570.2	5746
570.4	5722
570.6	5701
570.8	5676
571.0	5653
571.2	5633
571.4	5612
571.6	5589
571.8	5567
572.0	5550
572.2	5532
572.4	5514
572.6	5497
572.8	5481
573.0	5462
573.2	5445
573.4	5424
573.6	5400
573.8	5380
574.0	5364
574.2	5346
574.4	5330
574.6	5310
574.8	5286
575.0	5266
575.2	5244
575.4	5222
575.6	5205
575.8	5185
576.0	5166
576.2	5145
576.4	5123
576.6	5098
576.8	5075
577.0	5053
577.2	5035
577.4	5016
577.6	4997
577.8	4978
578.0	4959
578.2	4941
578.4	4924
578.6	4908
578.8	4889
579.0	4873
579.2	4854
579.4	4835
579.6	4815
579.8	4794
580.0	4773
580.2	4749
580.4	4728
580.6	4706
580.8	4684
581.0	4664
581.2	4643
581.4	4623
581.6	4605
581.8	4588
582.0	4572
582.2	4553
582.4	4536
582.6	4518
582.8	4498
583.0	4480
583.2	4462
583.4	4441
583.6	4425
583.8	4408
584.0	4389
584.2	4372
584.4	4354
584.6	4331
584.8	4313
585.0	4294
585.2	4273
585.4	4256
585.6	4239
585.8	4220
586.0	4200
586.2	4176
586.4	4158
586.6	4139
586.8	4125
587.0	4110
587.2	4094
587.4	4075
587.6	4060
587.8	4044
588.0	4028
588.2	4010
588.4	3993
588.6	3973
588.8	3954
589.0	3935
589.2	3916
589.4	3897
589.6	3880
589.8	3861
590.0	3844
590.2	3825
590.4	3807
590.6	3788
590.8	3769
591.0	3751
591.2	3733
591.4	3717
591.6	3699
591.8	3684
592.0	3669
592.2	3654
592.4	3638
592.6	3622
592.8	3607
593.0	3591
593.2	3576
593.4	3562
593.6	3547
593.8	3530
594.0	3510
594.2	3492
594.4	3472
594.6	3458
594.8	3445
595.0	3430
595.2	3413
595.4	3396
595.6	3377
595.8	3359
596.0	3340
596.2	3322
596.4	3306
596.6	3291
596.8	3280
597.0	3266
597.2	3252
597.4	3236
597.6	3219
597.8	3205
598.0	3191
598.2	3177
598.4	3161
598.6	3146
598.8	3131
599.0	3115
599.2	3098
599.4	3083
599.6	3067
599.8	3050
600.0	3032
600.2	3016
600.4	2999
600.6	2982
600.8	2969
601.0	2956
601.2	2942
601.4	2930
601.6	2916
601.8	2903
602.0	2890
602.2	2875
602.4	2859
602.6	2846
602.8	2832
603.0	2820
603.2	2806
603.4	2792
603.6	2777
603.8	2762
604.0	2747
604.2	2733
604.4	2718
604.6	2705
604.8	2689
605.0	2671
605.2	2656
605.4	2641
605.6	2628
605.8	2618
606.0	2603
606.2	2588
606.4	2571
606.6	2554
606.8	2541
607.0	2530
607.2	2519
607.4	2507
607.6	2495
607.8	2482
608.0	2468
608.2	2456
608.4	2442
608.6	2429
608.8	2419
609.0	2408
609.2	2395
609.4	2382
609.6	2367
609.8	2351
610.0	2338
610.2	2325
610.4	2312
610.6	2300
610.8	2288
611.0	2272
611.2	2260
611.4	2245
611.6	2233
611.8	2221
612.0	2209
612.2	2195
612.4	2185
612.6	2170
612.8	2159
613.0	2147
613.2	2134
613.4	2122
613.6	2111
613.8	2098
614.0	2088
614.2	2079
614.4	2067
614.6	2057
614.8	2043
615.0	2032
615.2	2018
615.4	2007
615.6	1994
615.8	1981
616.0	1968
616.2	1959
616.4	1945
616.6	1936
616.8	1926
617.0	1913
617.2	1902
617.4	1892
617.6	1880
617.8	1870
618.0	1862
618.2	1849
618.4	1837
618.6	1828
618.8	1815
619.0	1804
619.2	1795
619.4	1783
619.6	1774
619.8	1765
620.0	1752
620.2	1739
620.4	1728
620.6	1716
620.8	1707
621.0	1699
621.2	1687
621.4	1677
621.6	1667
621.8	1657
622.0	1648
622.2	1638
622.4	1628
622.6	1619
622.8	1609
623.0	1601
623.2	1593
623.4	1582
623.6	1572
623.8	1562
624.0	1552
624.2	1543
624.4	1534
624.6	1524
624.8	1515
625.0	1505
625.2	1496
625.4	1485
625.6	1474
625.8	1463
626.0	1453
626.2	1444
626.4	1438
626.6	1430
626.8	1421
627.0	1411
627.2	1402
627.4	1392
627.6	1385
627.8	1376
628.0	1367
628.2	1357
628.4	1348
628.6	1340
628.8	1332
629.0	1324
629.2	1316
629.4	1307
629.6	1298
629.8	1289
630.0	1280
630.2	1272
630.4	1265
630.6	1256
630.8	1248
631.0	1239
631.2	1230
631.4	1222
631.6	1213
631.8	1204
632.0	1197
632.2	1192
632.4	1187
632.6	1179
632.8	1171
633.0	1163
633.2	1155
633.4	1147
633.6	1141
633.8	1134
634.0	1127
634.2	1119
634.4	1112
634.6	1102
634.8	1096
635.0	1089
635.2	1081
635.4	1071
635.6	1064
635.8	1057
636.0	1051
636.2	1044
636.4	1038
636.6	1032
636.8	1027
637.0	1020
637.2	1013
637.4	1006
637.6	999.4
637.8	993.4
638.0	986.4
638.2	979.9
638.4	973.6
638.6	966.5
638.8	961.4
639.0	955.0
639.2	948.6
639.4	941.5
639.6	935.2
639.8	928.8
640.0	923.5
640.2	917.5
640.4	910.9
640.6	903.9
640.8	897.2
641.0	890.7
641.2	883.6
641.4	876.0
641.6	869.7
641.8	864.3
642.0	860.0
642.2	855.1
642.4	849.8
642.6	842.9
642.8	837.4
643.0	831.2
643.2	825.8
643.4	820.8
643.6	816.0
643.8	810.9
644.0	806.6
644.2	800.2
644.4	794.5
644.6	788.9
644.8	783.8
645.0	779.1
645.2	773.9
645.4	766.8
645.6	761.1
645.8	755.1
646.0	750.2
646.2	745.0
646.4	740.2
646.6	734.7
646.8	729.6
647.0	723.8
647.2	718.7
647.4	712.7
647.6	708.8
647.8	705.8
648.0	702.3
648.2	696.6
648.4	690.4
648.6	685.0
648.8	680.5
649.0	676.8
649.2	673.8
649.4	668.2
649.6	662.7
649.8	658.1
650.0	653.7
650.2	649.4
650.4	644.4
650.6	639.2
650.8	635.3
651.0	630.4
651.2	627.1
651.4	623.4
651.6	617.4
651.8	612.6
652.0	609.4
652.2	604.2
652.4	600.2
652.6	596.7
652.8	592.4
653.0	588.3
653.2	584.9
653.4	580.0
653.6	576.2
653.8	572.0
654.0	568.1
654.2	563.6
654.4	559.7
654.6	555.1
654.8	551.2
655.0	545.9
655.2	542.3
655.4	538.4
655.6	534.8
655.8	530.7
656.0	526.6
656.2	523.0
656.4	520.6
656.6	517.8
656.8	514.2
657.0	509.7
657.2	505.4
657.4	502.4
657.6	499.5
657.8	496.9
658.0	494.2
658.2	490.5
658.4	486.2
658.6	482.4
658.8	478.8
659.0	476.1
659.2	473.4
659.4	469.7
659.6	465.0
659.8	460.3
660.0	456.8
660.2	454.3
660.4	452.1
660.6	449.5
660.8	446.2
661.0	442.8
661.2	439.6
661.4	435.8
661.6	431.6
661.8	427.2
662.0	423.4
662.2	421.2
662.4	419.2
662.6	416.2
662.8	412.2
663.0	409.3
663.2	407.0
663.4	405.6
663.6	403.5
663.8	400.5
664.0	396.8
664.2	394.0
664.4	390.6
664.6	387.8
664.8	383.9
665.0	380.3
665.2	377.3
665.4	374.7
665.6	372.8
665.8	371.1
666.0	367.8
666.2	364.3
666.4	361.0
666.6	358.2
666.8	356.5
667.0	354.4
667.2	351.8
667.4	348.5
667.6	345.8
667.8	343.1
668.0	341.7
668.2	339.5
668.4	337.0
668.6	334.2
668.8	331.3
669.0	328.3
669.2	325.8
669.4	323.4
669.6	321.0
669.8	319.0
670.0	316.1
