
nm	Data
420.0	3.875
420.2	3.894
420.4	3.920
420.6	3.952
420.8	3.989
421.0	4.025
421.2	4.083
421.4	4.095
421.6	4.094
421.8	4.140
422.0	4.166
422.2	4.173
422.4	4.228
422.6	4.167
422.8	4.199
423.0	4.178
423.2	4.146
423.4	4.095
423.6	4.190
423.8	4.236
424.0	4.245
424.2	4.246
424.4	4.235
424.6	4.172
424.8	4.329
425.0	4.363
425.2	4.386
425.4	4.307
425.6	4.347
425.8	4.297
426.0	4.384
426.2	4.432
426.4	4.455
426.6	4.413
426.8	4.414
427.0	4.360
427.2	4.363
427.4	4.387
427.6	4.443
427.8	4.631
428.0	4.705
428.2	4.755
428.4	4.633
428.6	4.626
428.8	4.635
429.0	4.703
429.2	4.796
429.4	4.866
429.6	4.806
429.8	4.956
430.0	4.998
430.2	4.836
430.4	4.845
430.6	4.858
430.8	4.984
431.0	5.249
431.2	5.398
431.4	5.358
431.6	5.484
431.8	5.450
432.0	5.510
432.2	5.586
432.4	5.444
432.6	5.464
432.8	5.469
433.0	5.473
433.2	5.528
433.4	5.643
433.6	5.638
433.8	5.813
434.0	5.854
434.2	5.953
434.4	5.891
434.6	5.825
434.8	5.920
435.0	6.052
435.2	6.174
435.4	6.206
435.6	6.133
435.8	6.166
436.0	6.318
436.2	6.563
436.4	6.786
436.6	6.948
436.8	7.011
437.0	7.174
437.2	7.172
437.4	7.305
437.6	7.409
437.8	7.561
438.0	7.515
438.2	7.683
438.4	7.857
438.6	8.062
438.8	8.196
439.0	8.289
439.2	8.207
439.4	8.313
439.6	8.555
439.8	8.678
440.0	8.685
440.2	8.644
440.4	8.839
440.6	9.022
440.8	9.392
441.0	9.509
441.2	9.561
441.4	9.505
441.6	9.669
441.8	9.768
442.0	9.943
442.2	10.18
442.4	10.36
442.6	10.59
442.8	10.84
443.0	10.98
443.2	11.24
443.4	11.46
443.6	11.56
443.8	11.66
444.0	11.80
444.2	11.99
444.4	12.44
444.6	12.71
444.8	12.75
