nm    	Abs   
500.00 	0.086 
499.00 	0.087 
498.00 	0.087 
497.00 	0.088 
496.00 	0.089 
495.00 	0.089 
494.00 	0.089 
493.00 	0.091 
492.00 	0.092 
491.00 	0.093 
490.00 	0.094 
489.00 	0.096 
488.00 	0.097 
487.00 	0.097 
486.00 	0.099 
485.00 	0.101 
484.00 	0.102 
483.00 	0.103 
482.00 	0.105 
481.00 	0.107 
480.00 	0.108 
479.00 	0.110 
478.00 	0.113 
477.00 	0.114 
476.00 	0.116 
475.00 	0.118 
474.00 	0.120 
473.00 	0.122 
472.00 	0.124 
471.00 	0.127 
470.00 	0.130 
469.00 	0.133 
468.00 	0.136 
467.00 	0.139 
466.00 	0.141 
465.00 	0.144 
464.00 	0.147 
463.00 	0.150 
462.00 	0.153 
461.00 	0.157 
460.00 	0.161 
459.00 	0.165 
458.00 	0.169 
457.00 	0.173 
456.00 	0.177 
455.00 	0.180 
454.00 	0.183 
453.00 	0.187 
452.00 	0.191 
451.00 	0.194 
450.00 	0.198 
449.00 	0.202 
448.00 	0.204 
447.00 	0.207 
446.00 	0.210 
445.00 	0.211 
444.00 	0.214 
443.00 	0.216 
442.00 	0.219 
441.00 	0.221 
440.00 	0.224 
439.00 	0.227 
438.00 	0.228 
437.00 	0.229 
436.00 	0.232 
435.00 	0.233 
434.00 	0.234 
433.00 	0.236 
432.00 	0.238 
431.00 	0.239 
430.00 	0.240 
429.00 	0.242 
428.00 	0.242 
427.00 	0.243 
426.00 	0.244 
425.00 	0.244 
424.00 	0.244 
423.00 	0.245 
422.00 	0.245 
421.00 	0.244 
420.00 	0.244 
419.00 	0.243 
418.00 	0.243 
417.00 	0.243 
416.00 	0.242 
415.00 	0.241 
414.00 	0.240 
413.00 	0.238 
412.00 	0.236 
411.00 	0.235 
410.00 	0.233 
409.00 	0.231 
408.00 	0.229 
407.00 	0.228 
406.00 	0.226 
405.00 	0.223 
404.00 	0.221 
403.00 	0.218 
402.00 	0.215 
401.00 	0.212 
400.00 	0.209 
399.00 	0.207 
398.00 	0.204 
397.00 	0.201 
396.00 	0.198 
395.00 	0.195 
394.00 	0.191 
393.00 	0.188 
392.00 	0.186 
391.00 	0.182 
390.00 	0.180 
389.00 	0.177 
388.00 	0.174 
387.00 	0.170 
386.00 	0.168 
385.00 	0.166 
384.00 	0.162 
383.00 	0.160 
382.00 	0.158 
381.00 	0.155 
380.00 	0.152 
379.00 	0.150 
378.00 	0.147 
377.00 	0.144 
376.00 	0.142 
375.00 	0.141 
374.00 	0.139 
373.00 	0.137 
372.00 	0.135 
371.00 	0.133 
