nm    	Abs   
500.00 	0.112 
499.00 	0.113 
498.00 	0.113 
497.00 	0.114 
496.00 	0.115 
495.00 	0.115 
494.00 	0.116 
493.00 	0.117 
492.00 	0.120 
491.00 	0.120 
490.00 	0.121 
489.00 	0.123 
488.00 	0.123 
487.00 	0.124 
486.00 	0.127 
485.00 	0.128 
484.00 	0.130 
483.00 	0.130 
482.00 	0.132 
481.00 	0.133 
480.00 	0.135 
479.00 	0.137 
478.00 	0.140 
477.00 	0.141 
476.00 	0.142 
475.00 	0.145 
474.00 	0.147 
473.00 	0.148 
472.00 	0.151 
471.00 	0.155 
470.00 	0.157 
469.00 	0.159 
468.00 	0.163 
467.00 	0.165 
466.00 	0.167 
465.00 	0.171 
464.00 	0.175 
463.00 	0.178 
462.00 	0.181 
461.00 	0.185 
460.00 	0.188 
459.00 	0.191 
458.00 	0.196 
457.00 	0.200 
456.00 	0.204 
455.00 	0.208 
454.00 	0.211 
453.00 	0.215 
452.00 	0.218 
451.00 	0.222 
450.00 	0.226 
449.00 	0.229 
448.00 	0.232 
447.00 	0.235 
446.00 	0.238 
445.00 	0.240 
444.00 	0.242 
443.00 	0.244 
442.00 	0.247 
441.00 	0.250 
440.00 	0.252 
439.00 	0.254 
438.00 	0.256 
437.00 	0.257 
436.00 	0.259 
435.00 	0.261 
434.00 	0.262 
433.00 	0.264 
432.00 	0.265 
431.00 	0.266 
430.00 	0.267 
429.00 	0.268 
428.00 	0.268 
427.00 	0.269 
426.00 	0.270 
425.00 	0.272 
424.00 	0.271 
423.00 	0.271 
422.00 	0.271 
421.00 	0.271 
420.00 	0.271 
419.00 	0.270 
418.00 	0.269 
417.00 	0.268 
416.00 	0.267 
415.00 	0.265 
414.00 	0.265 
413.00 	0.264 
412.00 	0.262 
411.00 	0.260 
410.00 	0.258 
409.00 	0.256 
408.00 	0.254 
407.00 	0.252 
406.00 	0.250 
405.00 	0.248 
404.00 	0.247 
403.00 	0.244 
402.00 	0.241 
401.00 	0.238 
400.00 	0.235 
399.00 	0.232 
398.00 	0.228 
