Sample:	'20211010A(EM)
File name:	g-ni-cds 1;15 430v.FDS
Run date:	'09:49:41, 03/22/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	850.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	430 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	535.6	537.0	2645	537.0	2638
2	537.0	537.8	850.0	2642	850.0	0.766

Data points
nm	Data
420.0	1.053
420.2	1.040
420.4	1.012
420.6	0.987
420.8	0.984
421.0	1.024
421.2	1.059
421.4	1.064
421.6	1.071
421.8	1.057
422.0	1.048
422.2	1.048
422.4	1.048
422.6	1.077
422.8	1.061
423.0	1.020
423.2	1.006
423.4	0.991
423.6	0.979
423.8	1.031
424.0	1.060
424.2	1.059
424.4	1.077
424.6	1.092
424.8	1.121
425.0	1.186
425.2	1.215
425.4	1.187
425.6	1.134
425.8	1.034
426.0	0.990
426.2	1.016
426.4	1.033
426.6	1.063
426.8	1.103
427.0	1.088
427.2	1.036
427.4	1.094
427.6	1.119
427.8	1.182
428.0	1.215
428.2	1.213
428.4	1.095
428.6	1.049
428.8	1.054
429.0	1.105
429.2	1.146
429.4	1.177
429.6	1.192
429.8	1.172
430.0	1.206
430.2	1.205
430.4	1.207
430.6	1.148
430.8	1.099
431.0	1.033
431.2	1.032
431.4	1.044
431.6	1.106
431.8	1.117
432.0	1.154
432.2	1.211
432.4	1.229
432.6	1.192
432.8	1.168
433.0	1.119
433.2	1.145
433.4	1.191
433.6	1.168
433.8	1.124
434.0	1.116
434.2	1.136
434.4	1.205
434.6	1.259
434.8	1.228
435.0	1.200
435.2	1.183
435.4	1.189
435.6	1.176
435.8	1.227
436.0	1.244
436.2	1.268
436.4	1.232
436.6	1.214
436.8	1.202
437.0	1.259
437.2	1.319
437.4	1.328
437.6	1.317
437.8	1.343
438.0	1.384
438.2	1.385
438.4	1.394
438.6	1.368
438.8	1.382
439.0	1.435
439.2	1.439
439.4	1.470
439.6	1.472
439.8	1.492
440.0	1.474
440.2	1.475
440.4	1.398
440.6	1.445
440.8	1.439
441.0	1.495
441.2	1.527
441.4	1.570
441.6	1.501
441.8	1.572
442.0	1.583
442.2	1.597
442.4	1.583
442.6	1.580
442.8	1.569
443.0	1.641
443.2	1.661
443.4	1.701
443.6	1.644
443.8	1.618
444.0	1.690
444.2	1.767
444.4	1.775
444.6	1.839
444.8	1.765
445.0	1.769
445.2	1.771
445.4	1.838
445.6	1.872
445.8	1.940
446.0	1.874
446.2	1.853
446.4	1.792
446.6	1.787
446.8	1.821
447.0	1.890
447.2	1.945
447.4	1.945
447.6	1.988
447.8	1.991
448.0	1.965
448.2	1.932
448.4	1.917
448.6	1.939
448.8	2.019
449.0	2.070
449.2	2.129
449.4	2.157
449.6	2.175
449.8	2.250
450.0	2.293
450.2	2.302
450.4	2.266
450.6	2.240
450.8	2.232
451.0	2.266
451.2	2.328
451.4	2.388
451.6	2.315
451.8	2.331
452.0	2.371
452.2	2.458
452.4	2.538
452.6	2.583
452.8	2.497
453.0	2.494
453.2	2.517
453.4	2.566
453.6	2.641
453.8	2.806
454.0	2.853
454.2	2.822
454.4	2.838
454.6	2.762
454.8	2.728
455.0	2.887
455.2	2.943
455.4	2.939
455.6	2.988
455.8	2.944
456.0	2.921
456.2	3.040
456.4	3.118
456.6	3.243
456.8	3.260
457.0	3.281
457.2	3.329
457.4	3.429
457.6	3.427
457.8	3.522
458.0	3.554
458.2	3.558
458.4	3.616
458.6	3.738
458.8	3.888
459.0	4.049
459.2	4.200
459.4	4.185
459.6	4.154
459.8	4.197
460.0	4.286
460.2	4.405
460.4	4.598
460.6	4.823
460.8	4.997
461.0	5.118
461.2	5.182
461.4	5.224
461.6	5.303
461.8	5.442
462.0	5.522
462.2	5.644
462.4	5.819
462.6	5.983
462.8	6.086
463.0	6.273
463.2	6.462
463.4	6.662
463.6	6.857
463.8	7.019
464.0	7.102
464.2	7.294
464.4	7.590
464.6	7.957
464.8	8.267
465.0	8.356
465.2	8.522
465.4	8.739
465.6	9.064
465.8	9.592
466.0	9.874
466.2	10.08
466.4	10.42
466.6	10.72
466.8	10.96
467.0	11.26
467.2	11.32
467.4	11.56
467.6	11.88
467.8	12.29
468.0	12.80
468.2	13.37
468.4	13.70
468.6	14.04
468.8	14.41
469.0	14.67
469.2	15.13
469.4	15.66
469.6	16.20
469.8	16.89
470.0	17.63
470.2	18.03
470.4	18.59
470.6	19.05
470.8	19.37
471.0	20.00
471.2	20.68
471.4	21.44
471.6	22.20
471.8	23.02
472.0	23.36
472.2	23.88
472.4	24.59
472.6	25.57
472.8	26.44
473.0	27.36
473.2	27.97
473.4	28.58
473.6	29.33
473.8	30.33
474.0	31.26
474.2	32.36
474.4	33.36
474.6	34.64
474.8	35.52
475.0	36.54
475.2	37.45
475.4	38.68
475.6	39.73
475.8	41.09
476.0	42.04
476.2	42.96
476.4	43.97
476.6	45.31
476.8	46.79
477.0	48.54
477.2	50.30
477.4	51.99
477.6	53.31
477.8	54.41
478.0	55.60
478.2	57.08
478.4	58.68
478.6	60.86
478.8	62.74
479.0	64.43
479.2	66.32
479.4	68.74
479.6	70.83
479.8	72.78
480.0	74.58
480.2	76.39
480.4	78.16
480.6	80.89
480.8	83.40
481.0	85.32
481.2	87.60
481.4	89.68
481.6	91.87
481.8	94.67
482.0	97.22
482.2	99.68
482.4	102.9
482.6	105.6
482.8	108.4
483.0	111.4
483.2	114.5
483.4	118.1
483.6	121.9
483.8	125.0
484.0	128.1
484.2	131.8
484.4	135.3
484.6	139.1
484.8	142.9
485.0	146.4
485.2	150.4
485.4	155.2
485.6	159.4
485.8	163.4
486.0	167.2
486.2	171.1
486.4	175.4
486.6	180.5
486.8	185.4
487.0	190.3
487.2	195.2
487.4	200.5
487.6	204.7
487.8	209.6
488.0	214.3
488.2	219.6
488.4	225.0
488.6	231.1
488.8	236.4
489.0	242.5
489.2	248.8
489.4	255.0
489.6	261.0
489.8	267.8
490.0	274.6
490.2	281.3
490.4	288.3
490.6	295.2
490.8	302.7
491.0	310.1
491.2	317.6
491.4	325.0
491.6	332.5
