Sample:	'20211010A(EM)
File name:	b-cds 1;5 410v.FDS
Run date:	'14:37:43, 03/22/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	410.0 nm
EM  Start WL:	430.0 nm
EM  End WL:	850.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	410 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	430.0	555.2	850.0	22.24	850.0	0.025

Data points
nm	Data
430.0	0.488
430.2	0.464
430.4	0.468
430.6	0.485
430.8	0.489
431.0	0.479
431.2	0.484
431.4	0.502
431.6	0.524
431.8	0.531
432.0	0.557
432.2	0.569
432.4	0.594
432.6	0.599
432.8	0.563
433.0	0.494
433.2	0.482
433.4	0.497
433.6	0.560
433.8	0.607
434.0	0.632
434.2	0.639
434.4	0.647
434.6	0.636
434.8	0.629
435.0	0.626
435.2	0.610
435.4	0.634
435.6	0.665
435.8	0.664
436.0	0.676
436.2	0.702
436.4	0.697
436.6	0.700
436.8	0.696
437.0	0.697
437.2	0.682
437.4	0.718
437.6	0.723
437.8	0.724
438.0	0.741
438.2	0.756
438.4	0.754
438.6	0.774
438.8	0.750
439.0	0.765
439.2	0.820
439.4	0.864
439.6	0.886
439.8	0.870
440.0	0.828
440.2	0.814
440.4	0.836
440.6	0.864
440.8	0.893
441.0	0.912
441.2	0.888
441.4	0.909
441.6	0.903
441.8	0.910
442.0	0.918
442.2	0.901
442.4	0.858
442.6	0.900
442.8	0.925
443.0	0.992
443.2	1.020
443.4	0.995
443.6	0.953
443.8	0.955
444.0	0.999
444.2	1.028
444.4	1.055
444.6	1.037
444.8	0.982
445.0	0.948
445.2	0.980
445.4	0.983
445.6	1.010
445.8	1.064
446.0	1.052
446.2	1.054
446.4	1.070
446.6	1.073
446.8	1.066
447.0	1.077
447.2	1.077
447.4	1.121
447.6	1.140
447.8	1.146
448.0	1.122
448.2	1.097
448.4	1.119
448.6	1.139
448.8	1.140
449.0	1.149
449.2	1.147
449.4	1.168
449.6	1.208
449.8	1.226
450.0	1.211
450.2	1.201
450.4	1.236
450.6	1.256
450.8	1.275
451.0	1.285
451.2	1.201
451.4	1.161
451.6	1.208
451.8	1.243
452.0	1.309
452.2	1.353
452.4	1.344
452.6	1.327
452.8	1.327
453.0	1.314
453.2	1.318
453.4	1.346
453.6	1.378
453.8	1.359
454.0	1.350
454.2	1.324
454.4	1.326
454.6	1.340
454.8	1.351
455.0	1.369
455.2	1.342
455.4	1.314
455.6	1.311
455.8	1.323
456.0	1.336
456.2	1.368
456.4	1.370
456.6	1.369
456.8	1.365
457.0	1.397
457.2	1.455
457.4	1.471
457.6	1.487
457.8	1.482
458.0	1.461
458.2	1.449
458.4	1.499
458.6	1.508
458.8	1.501
459.0	1.483
459.2	1.459
459.4	1.448
459.6	1.478
459.8	1.551
460.0	1.551
460.2	1.530
460.4	1.511
460.6	1.517
460.8	1.541
461.0	1.630
461.2	1.670
461.4	1.687
461.6	1.698
461.8	1.661
462.0	1.634
462.2	1.636
462.4	1.653
462.6	1.691
462.8	1.708
463.0	1.733
463.2	1.742
463.4	1.731
463.6	1.728
463.8	1.736
464.0	1.706
464.2	1.736
464.4	1.723
464.6	1.723
464.8	1.790
465.0	1.829
465.2	1.885
465.4	1.901
465.6	1.859
465.8	1.782
466.0	1.781
466.2	1.760
466.4	1.829
466.6	1.836
466.8	1.854
467.0	1.831
467.2	1.843
467.4	1.856
467.6	1.877
467.8	1.879
468.0	1.891
468.2	1.913
468.4	1.936
468.6	1.952
468.8	1.953
469.0	1.974
469.2	1.976
469.4	2.022
469.6	1.985
469.8	1.991
470.0	2.043
470.2	2.071
470.4	2.113
470.6	2.153
470.8	2.071
471.0	2.065
471.2	2.085
471.4	2.118
471.6	2.167
471.8	2.182
472.0	2.178
472.2	2.158
472.4	2.103
472.6	2.124
472.8	2.198
473.0	2.269
473.2	2.362
473.4	2.381
473.6	2.359
473.8	2.346
474.0	2.373
474.2	2.402
474.4	2.422
474.6	2.431
474.8	2.417
475.0	2.390
475.2	2.427
475.4	2.499
475.6	2.576
475.8	2.563
476.0	2.483
476.2	2.424
476.4	2.481
476.6	2.546
476.8	2.598
477.0	2.647
