nm    	Abs   
500.00 	0.094 
499.00 	0.095 
498.00 	0.095 
497.00 	0.095 
496.00 	0.095 
495.00 	0.095 
494.00 	0.095 
493.00 	0.096 
492.00 	0.097 
491.00 	0.096 
490.00 	0.097 
489.00 	0.097 
488.00 	0.097 
487.00 	0.096 
486.00 	0.097 
485.00 	0.098 
484.00 	0.098 
483.00 	0.098 
482.00 	0.099 
481.00 	0.099 
480.00 	0.099 
479.00 	0.099 
478.00 	0.100 
477.00 	0.101 
476.00 	0.101 
475.00 	0.102 
474.00 	0.103 
473.00 	0.102 
472.00 	0.103 
471.00 	0.104 
470.00 	0.104 
469.00 	0.104 
468.00 	0.106 
467.00 	0.107 
466.00 	0.107 
465.00 	0.108 
464.00 	0.109 
463.00 	0.109 
462.00 	0.110 
461.00 	0.111 
460.00 	0.113 
459.00 	0.113 
458.00 	0.114 
457.00 	0.116 
456.00 	0.117 
455.00 	0.117 
454.00 	0.119 
453.00 	0.120 
452.00 	0.121 
451.00 	0.122 
450.00 	0.124 
449.00 	0.124 
448.00 	0.124 
447.00 	0.126 
446.00 	0.127 
445.00 	0.127 
444.00 	0.128 
443.00 	0.129 
442.00 	0.130 
441.00 	0.129 
440.00 	0.131 
439.00 	0.132 
438.00 	0.133 
437.00 	0.134 
436.00 	0.136 
435.00 	0.137 
434.00 	0.139 
433.00 	0.140 
432.00 	0.142 
431.00 	0.144 
430.00 	0.146 
429.00 	0.149 
428.00 	0.151 
427.00 	0.155 
426.00 	0.158 
425.00 	0.162 
424.00 	0.166 
423.00 	0.170 
422.00 	0.176 
421.00 	0.182 
420.00 	0.187 
419.00 	0.194 
418.00 	0.200 
417.00 	0.208 
416.00 	0.216 
415.00 	0.225 
414.00 	0.235 
413.00 	0.245 
412.00 	0.256 
411.00 	0.268 
410.00 	0.279 
409.00 	0.292 
408.00 	0.304 
407.00 	0.317 
406.00 	0.331 
405.00 	0.344 
404.00 	0.358 
403.00 	0.372 
402.00 	0.386 
401.00 	0.400 
400.00 	0.414 
399.00 	0.428 
398.00 	0.442 
397.00 	0.456 
396.00 	0.470 
395.00 	0.483 
394.00 	0.496 
393.00 	0.509 
392.00 	0.522 
391.00 	0.533 
390.00 	0.547 
389.00 	0.559 
388.00 	0.571 
