nm    	Abs   
500.00 	0.094 
499.00 	0.094 
498.00 	0.093 
497.00 	0.093 
496.00 	0.094 
495.00 	0.094 
494.00 	0.094 
493.00 	0.095 
492.00 	0.096 
491.00 	0.096 
490.00 	0.096 
489.00 	0.097 
488.00 	0.097 
487.00 	0.096 
486.00 	0.096 
485.00 	0.096 
484.00 	0.096 
483.00 	0.096 
482.00 	0.097 
481.00 	0.098 
480.00 	0.098 
479.00 	0.098 
478.00 	0.099 
477.00 	0.099 
476.00 	0.100 
475.00 	0.100 
474.00 	0.100 
473.00 	0.100 
472.00 	0.101 
471.00 	0.102 
470.00 	0.103 
469.00 	0.103 
468.00 	0.104 
467.00 	0.105 
466.00 	0.106 
465.00 	0.106 
464.00 	0.107 
463.00 	0.107 
462.00 	0.108 
461.00 	0.109 
460.00 	0.111 
459.00 	0.112 
458.00 	0.113 
457.00 	0.115 
456.00 	0.116 
455.00 	0.117 
454.00 	0.119 
453.00 	0.120 
452.00 	0.120 
451.00 	0.121 
450.00 	0.123 
449.00 	0.123 
448.00 	0.124 
447.00 	0.125 
446.00 	0.127 
445.00 	0.127 
444.00 	0.128 
443.00 	0.128 
442.00 	0.129 
441.00 	0.129 
440.00 	0.131 
439.00 	0.132 
438.00 	0.133 
437.00 	0.134 
436.00 	0.136 
435.00 	0.138 
434.00 	0.139 
433.00 	0.141 
432.00 	0.142 
431.00 	0.144 
430.00 	0.146 
429.00 	0.148 
428.00 	0.151 
427.00 	0.155 
426.00 	0.158 
425.00 	0.163 
424.00 	0.167 
423.00 	0.171 
422.00 	0.177 
421.00 	0.182 
420.00 	0.189 
419.00 	0.194 
418.00 	0.202 
417.00 	0.210 
416.00 	0.219 
415.00 	0.228 
414.00 	0.238 
413.00 	0.248 
412.00 	0.259 
411.00 	0.271 
410.00 	0.283 
409.00 	0.295 
408.00 	0.308 
407.00 	0.323 
406.00 	0.336 
405.00 	0.350 
404.00 	0.365 
403.00 	0.380 
402.00 	0.395 
401.00 	0.410 
400.00 	0.425 
399.00 	0.440 
398.00 	0.454 
397.00 	0.469 
396.00 	0.484 
395.00 	0.498 
394.00 	0.512 
393.00 	0.527 
392.00 	0.541 
391.00 	0.553 
390.00 	0.568 
389.00 	0.581 
388.00 	0.593 
387.00 	0.605 
386.00 	0.618 
385.00 	0.630 
384.00 	0.642 
383.00 	0.653 
382.00 	0.665 
381.00 	0.675 
380.00 	0.686 
379.00 	0.695 
378.00 	0.703 
377.00 	0.712 
376.00 	0.720 
375.00 	0.728 
374.00 	0.735 
373.00 	0.741 
372.00 	0.747 
371.00 	0.753 
370.00 	0.757 
369.00 	0.762 
368.00 	0.765 
367.00 	0.770 
366.00 	0.772 
365.00 	0.776 
364.00 	0.778 
363.00 	0.780 
362.00 	0.781 
361.00 	0.781 
360.00 	0.783 
359.00 	0.784 
358.00 	0.786 
357.00 	0.786 
356.00 	0.785 
355.00 	0.786 
354.00 	0.786 
353.00 	0.785 
352.00 	0.785 
351.00 	0.784 
350.00 	0.783 
349.00 	0.781 
348.00 	0.778 
347.00 	0.775 
346.00 	0.772 
345.00 	0.767 
344.00 	0.763 
343.00 	0.758 
342.00 	0.752 
341.00 	0.745 
340.00 	0.737 
339.00 	0.729 
338.00 	0.720 
337.00 	0.711 
336.00 	0.701 
335.00 	0.693 
334.00 	0.684 
333.00 	0.672 
332.00 	0.661 
331.00 	0.650 
330.00 	0.639 
329.00 	0.626 
328.00 	0.614 
327.00 	0.601 
326.00 	0.587 
325.00 	0.573 
324.00 	0.559 
323.00 	0.544 
322.00 	0.530 
321.00 	0.515 
320.00 	0.501 
319.00 	0.487 
318.00 	0.473 
317.00 	0.459 
316.00 	0.446 
