nm    	Abs   
500.00 	0.104 
499.00 	0.105 
498.00 	0.105 
497.00 	0.107 
496.00 	0.108 
495.00 	0.109 
494.00 	0.109 
493.00 	0.110 
492.00 	0.111 
491.00 	0.112 
490.00 	0.114 
489.00 	0.116 
488.00 	0.117 
487.00 	0.118 
486.00 	0.119 
485.00 	0.120 
484.00 	0.122 
483.00 	0.123 
482.00 	0.126 
481.00 	0.127 
480.00 	0.129 
479.00 	0.130 
478.00 	0.132 
477.00 	0.134 
476.00 	0.136 
475.00 	0.139 
474.00 	0.140 
473.00 	0.142 
472.00 	0.145 
471.00 	0.147 
470.00 	0.150 
469.00 	0.153 
468.00 	0.156 
467.00 	0.159 
466.00 	0.162 
465.00 	0.164 
464.00 	0.168 
463.00 	0.171 
462.00 	0.175 
461.00 	0.179 
460.00 	0.183 
459.00 	0.187 
458.00 	0.190 
457.00 	0.194 
456.00 	0.198 
455.00 	0.202 
454.00 	0.207 
453.00 	0.210 
452.00 	0.214 
451.00 	0.217 
450.00 	0.220 
449.00 	0.224 
448.00 	0.227 
447.00 	0.230 
446.00 	0.233 
445.00 	0.235 
444.00 	0.237 
443.00 	0.239 
442.00 	0.242 
441.00 	0.244 
440.00 	0.247 
439.00 	0.250 
438.00 	0.252 
437.00 	0.253 
436.00 	0.255 
435.00 	0.257 
434.00 	0.258 
433.00 	0.260 
432.00 	0.261 
431.00 	0.263 
430.00 	0.263 
429.00 	0.264 
428.00 	0.265 
427.00 	0.266 
426.00 	0.268 
425.00 	0.269 
424.00 	0.268 
423.00 	0.268 
422.00 	0.268 
421.00 	0.268 
420.00 	0.268 
419.00 	0.266 
418.00 	0.266 
417.00 	0.266 
416.00 	0.265 
415.00 	0.264 
414.00 	0.263 
413.00 	0.261 
412.00 	0.259 
411.00 	0.258 
410.00 	0.256 
409.00 	0.254 
408.00 	0.252 
407.00 	0.250 
406.00 	0.248 
405.00 	0.245 
404.00 	0.243 
403.00 	0.241 
402.00 	0.238 
401.00 	0.236 
400.00 	0.232 
399.00 	0.229 
398.00 	0.225 
397.00 	0.223 
396.00 	0.221 
395.00 	0.218 
394.00 	0.215 
393.00 	0.211 
392.00 	0.208 
391.00 	0.204 
390.00 	0.201 
389.00 	0.199 
388.00 	0.196 
387.00 	0.193 
386.00 	0.190 
385.00 	0.187 
384.00 	0.184 
383.00 	0.181 
382.00 	0.179 
381.00 	0.177 
380.00 	0.173 
379.00 	0.171 
378.00 	0.169 
377.00 	0.166 
376.00 	0.164 
375.00 	0.163 
374.00 	0.160 
373.00 	0.158 
372.00 	0.156 
371.00 	0.153 
370.00 	0.151 
369.00 	0.151 
368.00 	0.149 
367.00 	0.148 
366.00 	0.145 
365.00 	0.144 
364.00 	0.143 
363.00 	0.142 
362.00 	0.141 
361.00 	0.164 
360.00 	0.163 
359.00 	0.163 
358.00 	0.162 
357.00 	0.162 
356.00 	0.160 
355.00 	0.159 
354.00 	0.159 
353.00 	0.158 
352.00 	0.158 
351.00 	0.158 
350.00 	0.157 
349.00 	0.157 
348.00 	0.156 
347.00 	0.156 
346.00 	0.156 
345.00 	0.157 
344.00 	0.157 
343.00 	0.157 
342.00 	0.156 
341.00 	0.156 
340.00 	0.157 
339.00 	0.157 
338.00 	0.158 
337.00 	0.159 
336.00 	0.159 
335.00 	0.158 
334.00 	0.159 
333.00 	0.159 
332.00 	0.159 
331.00 	0.159 
330.00 	0.160 
329.00 	0.161 
328.00 	0.161 
327.00 	0.162 
326.00 	0.162 
325.00 	0.163 
324.00 	0.163 
323.00 	0.165 
322.00 	0.167 
321.00 	0.168 
320.00 	0.168 
319.00 	0.171 
318.00 	0.172 
317.00 	0.174 
316.00 	0.178 
315.00 	0.181 
314.00 	0.184 
313.00 	0.188 
312.00 	0.193 
311.00 	0.199 
310.00 	0.206 
309.00 	0.215 
308.00 	0.225 
307.00 	0.234 
306.00 	0.244 
305.00 	0.255 
304.00 	0.266 
303.00 	0.277 
302.00 	0.289 
301.00 	0.301 
300.00 	0.312 
299.00 	0.323 
298.00 	0.334 
297.00 	0.346 
296.00 	0.357 
295.00 	0.368 
294.00 	0.379 
293.00 	0.387 
292.00 	0.394 
291.00 	0.399 
290.00 	0.403 
289.00 	0.406 
288.00 	0.409 
287.00 	0.412 
286.00 	0.413 
285.00 	0.414 
284.00 	0.416 
283.00 	0.419 
282.00 	0.423 
281.00 	0.431 
280.00 	0.439 
279.00 	0.441 
278.00 	0.438 
277.00 	0.433 
276.00 	0.434 
275.00 	0.441 
274.00 	0.453 
273.00 	0.466 
272.00 	0.480 
271.00 	0.492 
270.00 	0.506 
269.00 	0.522 
268.00 	0.539 
267.00 	0.558 
266.00 	0.578 
265.00 	0.598 
264.00 	0.617 
263.00 	0.636 
262.00 	0.651 
261.00 	0.662 
260.00 	0.671 
259.00 	0.676 
258.00 	0.678 
257.00 	0.679 
256.00 	0.678 
255.00 	0.677 
254.00 	0.676 
253.00 	0.678 
252.00 	0.681 
251.00 	0.685 
250.00 	0.691 
249.00 	0.698 
248.00 	0.708 
247.00 	0.720 
246.00 	0.735 
245.00 	0.753 
244.00 	0.773 
243.00 	0.797 
242.00 	0.826 
241.00 	0.858 
240.00 	0.896 
239.00 	0.938 
238.00 	0.985 
237.00 	1.040 
236.00 	1.098 
235.00 	1.164 
234.00 	1.231 
233.00 	1.293 
232.00 	1.349 
231.00 	1.385 
230.00 	1.410 
229.00 	1.417 
228.00 	1.414 
227.00 	1.409 
226.00 	1.400 
225.00 	1.390 
224.00 	1.381 
223.00 	1.372 
222.00 	1.365 
221.00 	1.357 
220.00 	1.345 
219.00 	1.340 
218.00 	1.325 
217.00 	1.309 
216.00 	1.295 
215.00 	1.273 
214.00 	1.257 
213.00 	1.226 
212.00 	1.196 
211.00 	1.158 
210.00 	1.112 
209.00 	1.057 
208.00 	0.981 
207.00 	0.888 
206.00 	0.767 
205.00 	0.612 
204.00 	0.443 
203.00 	0.237 
202.00 	-0.014 
201.00 	-0.272 
200.00 	-0.502 
199.00 	-0.682 
198.00 	-0.741 
197.00 	-0.723 
196.00 	-0.639 
195.00 	-0.560 
194.00 	-0.415 
193.00 	-0.288 
192.00 	-0.144 
191.00 	0.001 
190.00 	0.162 
