nm    	Abs   
500.00 	0.100 
499.00 	0.101 
498.00 	0.101 
497.00 	0.101 
496.00 	0.103 
495.00 	0.104 
494.00 	0.105 
493.00 	0.106 
492.00 	0.108 
491.00 	0.109 
490.00 	0.109 
489.00 	0.111 
488.00 	0.112 
487.00 	0.113 
486.00 	0.115 
485.00 	0.117 
484.00 	0.118 
483.00 	0.119 
482.00 	0.121 
481.00 	0.122 
480.00 	0.123 
479.00 	0.125 
478.00 	0.128 
477.00 	0.130 
476.00 	0.131 
475.00 	0.134 
474.00 	0.136 
473.00 	0.137 
472.00 	0.140 
471.00 	0.143 
470.00 	0.145 
469.00 	0.148 
468.00 	0.152 
467.00 	0.154 
466.00 	0.156 
465.00 	0.159 
464.00 	0.163 
463.00 	0.166 
462.00 	0.170 
461.00 	0.174 
460.00 	0.178 
459.00 	0.181 
458.00 	0.186 
457.00 	0.189 
456.00 	0.193 
455.00 	0.197 
454.00 	0.201 
453.00 	0.205 
452.00 	0.209 
451.00 	0.212 
450.00 	0.215 
449.00 	0.218 
448.00 	0.221 
447.00 	0.224 
446.00 	0.227 
445.00 	0.230 
444.00 	0.232 
443.00 	0.235 
442.00 	0.237 
441.00 	0.238 
440.00 	0.240 
439.00 	0.243 
438.00 	0.245 
437.00 	0.247 
436.00 	0.249 
435.00 	0.251 
434.00 	0.252 
433.00 	0.253 
432.00 	0.255 
431.00 	0.256 
430.00 	0.257 
429.00 	0.258 
428.00 	0.260 
427.00 	0.260 
426.00 	0.261 
425.00 	0.262 
424.00 	0.262 
423.00 	0.262 
422.00 	0.263 
421.00 	0.263 
420.00 	0.262 
419.00 	0.261 
418.00 	0.260 
417.00 	0.260 
416.00 	0.258 
415.00 	0.257 
414.00 	0.256 
413.00 	0.254 
412.00 	0.253 
411.00 	0.252 
410.00 	0.249 
409.00 	0.248 
408.00 	0.246 
407.00 	0.244 
406.00 	0.241 
405.00 	0.239 
404.00 	0.237 
403.00 	0.235 
402.00 	0.232 
401.00 	0.229 
400.00 	0.226 
399.00 	0.223 
398.00 	0.219 
397.00 	0.216 
396.00 	0.213 
395.00 	0.210 
394.00 	0.207 
393.00 	0.204 
392.00 	0.201 
391.00 	0.198 
390.00 	0.195 
389.00 	0.192 
388.00 	0.188 
387.00 	0.185 
386.00 	0.182 
385.00 	0.180 
384.00 	0.177 
383.00 	0.174 
382.00 	0.172 
381.00 	0.169 
380.00 	0.166 
379.00 	0.164 
378.00 	0.161 
377.00 	0.159 
376.00 	0.156 
375.00 	0.155 
374.00 	0.153 
373.00 	0.150 
372.00 	0.149 
371.00 	0.147 
370.00 	0.144 
369.00 	0.143 
368.00 	0.141 
367.00 	0.140 
366.00 	0.137 
365.00 	0.137 
364.00 	0.136 
363.00 	0.134 
362.00 	0.133 
361.00 	0.154 
360.00 	0.153 
359.00 	0.152 
358.00 	0.152 
357.00 	0.151 
356.00 	0.150 
355.00 	0.150 
354.00 	0.149 
353.00 	0.148 
352.00 	0.147 
351.00 	0.147 
350.00 	0.146 
349.00 	0.146 
348.00 	0.146 
347.00 	0.146 
346.00 	0.146 
345.00 	0.146 
344.00 	0.146 
343.00 	0.146 
342.00 	0.146 
341.00 	0.146 
340.00 	0.147 
339.00 	0.147 
338.00 	0.147 
337.00 	0.148 
336.00 	0.148 
335.00 	0.147 
334.00 	0.146 
333.00 	0.148 
332.00 	0.148 
331.00 	0.149 
330.00 	0.149 
329.00 	0.151 
328.00 	0.150 
327.00 	0.150 
326.00 	0.151 
325.00 	0.152 
324.00 	0.152 
323.00 	0.154 
322.00 	0.155 
321.00 	0.156 
320.00 	0.158 
319.00 	0.160 
318.00 	0.161 
317.00 	0.163 
316.00 	0.166 
315.00 	0.169 
314.00 	0.172 
313.00 	0.177 
312.00 	0.182 
311.00 	0.188 
310.00 	0.195 
309.00 	0.204 
308.00 	0.213 
307.00 	0.222 
306.00 	0.232 
305.00 	0.244 
304.00 	0.254 
303.00 	0.266 
302.00 	0.277 
301.00 	0.289 
300.00 	0.300 
299.00 	0.312 
298.00 	0.323 
297.00 	0.335 
296.00 	0.346 
295.00 	0.357 
294.00 	0.367 
293.00 	0.376 
292.00 	0.384 
291.00 	0.390 
290.00 	0.394 
289.00 	0.398 
288.00 	0.400 
287.00 	0.402 
286.00 	0.403 
285.00 	0.405 
284.00 	0.407 
283.00 	0.411 
282.00 	0.416 
281.00 	0.424 
280.00 	0.433 
279.00 	0.436 
278.00 	0.433 
277.00 	0.428 
276.00 	0.430 
275.00 	0.438 
274.00 	0.451 
273.00 	0.465 
272.00 	0.478 
271.00 	0.492 
270.00 	0.507 
269.00 	0.524 
268.00 	0.542 
267.00 	0.562 
266.00 	0.583 
265.00 	0.605 
264.00 	0.626 
263.00 	0.647 
262.00 	0.665 
261.00 	0.678 
260.00 	0.689 
259.00 	0.696 
258.00 	0.701 
257.00 	0.704 
256.00 	0.707 
255.00 	0.710 
254.00 	0.713 
253.00 	0.720 
252.00 	0.728 
251.00 	0.738 
250.00 	0.751 
249.00 	0.766 
248.00 	0.783 
247.00 	0.804 
246.00 	0.829 
245.00 	0.856 
244.00 	0.888 
243.00 	0.927 
242.00 	0.971 
241.00 	1.021 
240.00 	1.075 
239.00 	1.135 
238.00 	1.204 
237.00 	1.283 
236.00 	1.370 
235.00 	1.468 
234.00 	1.572 
233.00 	1.673 
232.00 	1.769 
231.00 	1.837 
230.00 	1.883 
229.00 	1.900 
228.00 	1.913 
227.00 	1.901 
226.00 	1.900 
225.00 	1.897 
224.00 	1.893 
223.00 	1.889 
222.00 	1.890 
221.00 	1.878 
220.00 	1.867 
219.00 	1.871 
218.00 	1.857 
217.00 	1.843 
216.00 	1.828 
215.00 	1.819 
214.00 	1.795 
213.00 	1.767 
212.00 	1.742 
211.00 	1.703 
210.00 	1.653 
209.00 	1.597 
208.00 	1.527 
207.00 	1.422 
206.00 	1.315 
205.00 	1.160 
204.00 	0.996 
203.00 	0.779 
202.00 	0.535 
201.00 	0.298 
200.00 	0.072 
199.00 	-0.112 
198.00 	-0.178 
197.00 	-0.164 
196.00 	-0.078 
195.00 	-0.041 
194.00 	0.097 
193.00 	0.176 
192.00 	0.266 
191.00 	0.358 
190.00 	0.466 
