	
nm	Data	
478.6	1866	
478.8	1853	
479.0	1856	
479.2	1874	
479.4	1887	
479.6	1892	
479.8	1920	
480.0	1930	
480.2	1950	
480.4	1975	
480.6	1983	
480.8	1992	
481.0	2005	
481.2	2030	
481.4	2064	
481.6	2085	
481.8	2085	
482.0	2083	
482.2	2076	
482.4	2074	
482.6	2113	
482.8	2145	
483.0	2168	
483.2	2188	
483.4	2208	
483.6	2217	
483.8	2225	
484.0	2231	
484.2	2229	
484.4	2228	
484.6	2260	
484.8	2281	
485.0	2285	
485.2	2301	
485.4	2307	
485.6	2326	
485.8	2349	
486.0	2346	
486.2	2347	
486.4	2368	
486.6	2383	
486.8	2415	
487.0	2433	
487.2	2420	
487.4	2417	
487.6	2431	
487.8	2447	
488.0	2471	
488.2	2500	
488.4	2500	
488.6	2500	
488.8	2512	
489.0	2534	
489.2	2543	
489.4	2564	
489.6	2572	
489.8	2575	
490.0	2594	
490.2	2609	
490.4	2624	
490.6	2668	
490.8	2660	
491.0	2650	
491.2	2646	
491.4	2647	
491.6	2646	
491.8	2690	
492.0	2697	
492.2	2717	
492.4	2718	
492.6	2725	
492.8	2721	
493.0	2748	
493.2	2767	
493.4	2795	
493.6	2788	
493.8	2780	
494.0	2778	
494.2	2802	
494.4	2831	
494.6	2859	
494.8	2877	
495.0	2876	
495.2	2855	
495.4	2866	
495.6	2864	
495.8	2840	
496.0	2852	
496.2	2878	
496.4	2899	
496.6	2926	
496.8	2924	
497.0	2915	
497.2	2922	
497.4	2925	
497.6	2940	
497.8	2947	
498.0	2935	
498.2	2934	
498.4	2951	
498.6	2960	
498.8	2971	
499.0	2975	
499.2	2976	
499.4	2976	
499.6	2982	
499.8	2977	
500.0	2965	
500.2	2963	
500.4	2978	
500.6	2977	
500.8	2969	
501.0	2972	
501.2	2981	
501.4	2995	
501.6	2992	
501.8	2996	
502.0	2981	
502.2	2995	
502.4	3010	
502.6	3024	
502.8	3025	
503.0	3035	
503.2	3020	
503.4	3031	
503.6	3041	
503.8	3043	
504.0	3035	
504.2	3029	
504.4	3048	
504.6	3044	
504.8	3058	
505.0	3066	
505.2	3048	
505.4	3035	
505.6	3064	
505.8	3047	
506.0	3033	
506.2	3036	
506.4	3033	
506.6	3031	
506.8	3046	
507.0	3034	
507.2	3005	
507.4	3001	
507.6	3007	
507.8	3026	
508.0	3023	
508.2	3028	
508.4	3026	
508.6	3027	
508.8	3021	
509.0	3042	
509.2	3012	
509.4	3016	
509.6	3008	
509.8	3003	
510.0	2998	
510.2	3009	
510.4	3007	
510.6	3017	
510.8	3009	
511.0	3007	
511.2	2989	
511.4	2964	
511.6	2963	
511.8	2938	
512.0	2939	
512.2	2925	
512.4	2926	
512.6	2935	
512.8	2951	
513.0	2956	
513.2	2959	
513.4	2934	
513.6	2937	
513.8	2938	
514.0	2918	
514.2	2907	
514.4	2876	
514.6	2871	
514.8	2893	
515.0	2907	
515.2	2895	
515.4	2885	
515.6	2853	
515.8	2861	
516.0	2886	
516.2	2868	
516.4	2847	
516.6	2835	
516.8	2816	
517.0	2828	
517.2	2841	
517.4	2830	
517.6	2830	
517.8	2822	
518.0	2796	
518.2	2792	
518.4	2778	
518.6	2787	
518.8	2796	
519.0	2783	
519.2	2763	
519.4	2766	
519.6	2757	
519.8	2764	
520.0	2761	
520.2	2757	
520.4	2742	
520.6	2732	
520.8	2733	
521.0	2730	
521.2	2719	
521.4	2732	
521.6	2706	
521.8	2695	
522.0	2697	
522.2	2690	
522.4	2679	
522.6	2678	
522.8	2651	
523.0	2639	
523.2	2645	
523.4	2670	
523.6	2672	
523.8	2667	
524.0	2644	
524.2	2625	
524.4	2617	
524.6	2619	
524.8	2604	
525.0	2618	
525.2	2601	
525.4	2608	
525.6	2603	
525.8	2601	
526.0	2594	
526.2	2593	
526.4	2578	
526.6	2569	
526.8	2543	
527.0	2523	
527.2	2507	
527.4	2493	
527.6	2519	
527.8	2528	
528.0	2523	
528.2	2508	
528.4	2493	
528.6	2486	
528.8	2503	
529.0	2506	
529.2	2496	
529.4	2481	
529.6	2473	
529.8	2463	
530.0	2462	
530.2	2463	
530.4	2464	
530.6	2460	
530.8	2456	
531.0	2444	
531.2	2415	
531.4	2414	
531.6	2425	
531.8	2436	
532.0	2426	
532.2	2428	
532.4	2401	
532.6	2415	
532.8	2423	
533.0	2434	
533.2	2419	
533.4	2413	
533.6	2405	
533.8	2397	
534.0	2387	
534.2	2386	
534.4	2368	
534.6	2354	
534.8	2348	
535.0	2338	
535.2	2342	
535.4	2365	
535.6	2371	
535.8	2374	
536.0	2353	
536.2	2334	
536.4	2319	
536.6	2317	
536.8	2313	
537.0	2310	
537.2	2296	
537.4	2286	
537.6	2296	
537.8	2284	
538.0	2279	
538.2	2289	
538.4	2286	
538.6	2270	
538.8	2273	
539.0	2253	
539.2	2246	
539.4	2263	
539.6	2279	
539.8	2279	
540.0	2277	
540.2	2267	
540.4	2247	
540.6	2237	
540.8	2238	
541.0	2225	
541.2	2213	
541.4	2214	
541.6	2206	
541.8	2213	
542.0	2221	
542.2	2211	
542.4	2193	
542.6	2185	
542.8	2168	
543.0	2161	
543.2	2156	
543.4	2136	
543.6	2144	
543.8	2143	
544.0	2143	
544.2	2153	
544.4	2152	
544.6	2134	
544.8	2147	
545.0	2130	
545.2	2123	
545.4	2117	
545.6	2111	
545.8	2103	
546.0	2113	
546.2	2115	
546.4	2119	
546.6	2109	
546.8	2093	
547.0	2067	
547.2	2056	
547.4	2054	
547.6	2063	
547.8	2051	
548.0	2033	
548.2	2020	
548.4	2013	
548.6	2015	
548.8	2015	
549.0	2008	
549.2	2000	
549.4	2011	
549.6	2014	
549.8	2018	
550.0	1996	
550.2	1989	
550.4	1969	
550.6	1968	
550.8	1968	
551.0	1972	
551.2	1963	
551.4	1961	
551.6	1942	
551.8	1937	
552.0	1935	
552.2	1920	
552.4	1911	
552.6	1900	
552.8	1895	
553.0	1901	
553.2	1905	
553.4	1893	
553.6	1885	
553.8	1876	
554.0	1876	
554.2	1876	
554.4	1870	
554.6	1860	
554.8	1856	
555.0	1851	
555.2	1837	
555.4	1832	
555.6	1823	
555.8	1809	
556.0	1798	
556.2	1799	
556.4	1791	
556.6	1786	
556.8	1796	
557.0	1796	
557.2	1779	
557.4	1779	
557.6	1765	
557.8	1752	
558.0	1750	
558.2	1750	
558.4	1748	
558.6	1746	
558.8	1738	
559.0	1728	
559.2	1702	
559.4	1687	
559.6	1672	
559.8	1672	
560.0	1682	
560.2	1701	
560.4	1698	
560.6	1699	
560.8	1651	
561.0	1626	
561.2	1629	
561.4	1647	
561.6	1663	
561.8	1679	
562.0	1659	
562.2	1632	
562.4	1635	
562.6	1619	
562.8	1614	
563.0	1615	
563.2	1612	
563.4	1595	
563.6	1591	
563.8	1581	
564.0	1577	
564.2	1568	
564.4	1558	
564.6	1545	
564.8	1536	
565.0	1540	
565.2	1551	
565.4	1544	
565.6	1547	
565.8	1543	
566.0	1532	
566.2	1514	
566.4	1501	
566.6	1489	
566.8	1486	
567.0	1484	
567.2	1477	
567.4	1470	
567.6	1460	
567.8	1464	
568.0	1469	
568.2	1468	
568.4	1470	
568.6	1465	
568.8	1450	
569.0	1443	
569.2	1441	
569.4	1442	
569.6	1439	
569.8	1423	
570.0	1399	
570.2	1400	
570.4	1390	
570.6	1391	
570.8	1395	
571.0	1397	
571.2	1386	
571.4	1387	
571.6	1364	
571.8	1348	
572.0	1335	
572.2	1331	
572.4	1332	
572.6	1326	
572.8	1319	
573.0	1311	
573.2	1303	
573.4	1301	
573.6	1320	
573.8	1324	
574.0	1323	
574.2	1296	
574.4	1284	
574.6	1267	
574.8	1277	
575.0	1279	
575.2	1283	
575.4	1265	
575.6	1265	
575.8	1264	
576.0	1262	
576.2	1256	
576.4	1262	
576.6	1255	
576.8	1238	
577.0	1227	
577.2	1201	
577.4	1191	
577.6	1190	
577.8	1205	
578.0	1207	
578.2	1213	
578.4	1191	
578.6	1179	
578.8	1159	
579.0	1161	
579.2	1160	
579.4	1160	
579.6	1151	
579.8	1160	
580.0	1162	
580.2	1155	
580.4	1137	
580.6	1130	
580.8	1110	
581.0	1110	
581.2	1102	
581.4	1100	
581.6	1098	
581.8	1116	
582.0	1116	
582.2	1106	
582.4	1097	
582.6	1098	
582.8	1095	
583.0	1097	
583.2	1099	
583.4	1082	
583.6	1073	
583.8	1062	
584.0	1046	
584.2	1045	
584.4	1054	
584.6	1066	
584.8	1070	
585.0	1066	
585.2	1036	
585.4	1020	
585.6	1005	
585.8	1000	
586.0	1001	
586.2	995.8	
586.4	982.0	
586.6	980.6	
586.8	971.5	
587.0	970.9	
587.2	976.1	
587.4	974.5	
587.6	973.9	
587.8	971.0	
588.0	958.4	
588.2	947.1	
588.4	948.3	
588.6	955.8	
588.8	956.4	
589.0	942.3	
589.2	942.2	
589.4	923.9	
589.6	927.1	
589.8	932.2	
590.0	935.1	
590.2	914.2	
590.4	915.4	
590.6	894.5	
590.8	895.7	
591.0	898.9	
591.2	904.0	
591.4	890.9	
591.6	889.2	
591.8	874.9	
592.0	868.0	
592.2	858.8	
592.4	860.8	
592.6	863.3	
592.8	862.9	
593.0	871.0	
593.2	861.9	
593.4	847.0	
593.6	848.5	
593.8	851.2	
594.0	848.0	
594.2	846.5	
594.4	823.9	
594.6	803.4	
594.8	796.4	
595.0	800.0	
595.2	808.8	
595.4	802.4	
595.6	796.4	
595.8	773.6	
596.0	776.3	
596.2	785.5	
596.4	798.4	
596.6	800.9	
596.8	805.7	
597.0	775.5	
597.2	764.0	
597.4	753.2	
597.6	749.7	
597.8	751.8	
598.0	756.8	
598.2	754.5	
598.4	744.7	
598.6	738.4	
598.8	732.2	
599.0	723.5	
599.2	713.2	
599.4	719.0	
599.6	721.2	
599.8	717.0	
600.0	713.0	
600.2	703.5	
600.4	698.0	
600.6	704.6	
600.8	718.9	
601.0	714.4	
601.2	709.7	
601.4	689.7	
601.6	675.9	
601.8	667.5	
602.0	677.2	
602.2	676.4	
602.4	675.9	
602.6	669.0	
602.8	662.8	
603.0	662.2	
603.2	665.5	
603.4	656.5	
603.6	653.4	
603.8	647.6	
604.0	637.5	
604.2	633.6	
604.4	625.7	
604.6	617.2	
604.8	627.3	
605.0	629.5	
605.2	622.0	
605.4	617.6	
605.6	616.6	
605.8	613.4	
606.0	617.7	
606.2	621.2	
606.4	612.0	
606.6	615.9	
606.8	617.3	
607.0	613.6	
607.2	608.1	
607.4	605.9	
607.6	597.4	
607.8	596.5	
608.0	583.3	
608.2	571.8	
608.4	564.7	
608.6	557.9	
608.8	555.2	
609.0	546.4	
609.2	541.6	
609.4	538.5	
609.6	541.7	
609.8	533.3	
610.0	526.8	
610.2	522.4	
610.4	529.4	
610.6	534.1	
610.8	537.5	
611.0	534.5	
611.2	527.0	
611.4	523.3	
611.6	522.5	
611.8	526.9	
612.0	520.5	
612.2	524.9	
612.4	520.3	
612.6	519.3	
612.8	515.1	
613.0	512.6	
613.2	506.5	
613.4	503.2	
613.6	494.8	
613.8	486.1	
614.0	477.2	
614.2	471.4	
614.4	475.1	
614.6	471.2	
614.8	471.7	
615.0	471.4	
615.2	471.7	
615.4	468.2	
615.6	473.2	
615.8	464.3	
616.0	462.3	
616.2	473.3	
616.4	466.3	
616.6	462.2	
616.8	457.2	
617.0	453.8	
617.2	446.5	
617.4	449.2	
617.6	441.0	
617.8	439.0	
618.0	431.6	
618.2	436.1	
618.4	434.2	
618.6	435.6	
618.8	429.3	
619.0	428.4	
619.2	421.7	
619.4	414.2	
619.6	413.6	
619.8	416.7	
620.0	414.6	
620.2	421.4	
620.4	419.8	
620.6	410.1	
620.8	411.8	
621.0	403.1	
621.2	393.4	
621.4	385.3	
621.6	374.8	
621.8	371.7	
622.0	387.5	
622.2	386.6	
622.4	389.4	
622.6	386.3	
622.8	374.7	
623.0	370.9	
623.2	371.8	
623.4	363.8	
623.6	360.6	
623.8	361.1	
624.0	362.0	
624.2	353.6	
624.4	352.8	
624.6	348.3	
624.8	343.6	
625.0	352.1	
625.2	354.9	
625.4	350.4	
625.6	352.5	
625.8	342.9	
626.0	332.7	
626.2	334.5	
626.4	331.9	
626.6	335.6	
626.8	341.7	
627.0	334.6	
627.2	323.5	
627.4	322.6	
627.6	313.8	
627.8	315.7	
628.0	323.5	
628.2	317.2	
628.4	310.7	
628.6	307.7	
628.8	306.4	
629.0	307.6	
629.2	311.9	
629.4	312.3	
629.6	310.0	
629.8	303.4	
630.0	307.5	
630.2	300.0	
630.4	298.1	
630.6	293.2	
630.8	288.5	
631.0	290.8	
631.2	292.9	
631.4	292.5	
631.6	290.9	
631.8	280.5	
632.0	281.4	
632.2	285.2	
632.4	282.6	
632.6	283.5	
632.8	281.1	
633.0	282.8	
633.2	289.5	
633.4	285.1	
633.6	283.1	
633.8	278.6	
634.0	270.6	
634.2	266.9	
634.4	266.1	
634.6	260.4	
634.8	261.8	
635.0	268.0	
635.2	267.6	
635.4	261.0	
635.6	256.9	
635.8	250.7	
636.0	249.2	
636.2	253.7	
636.4	257.6	
636.6	258.8	
636.8	257.5	
637.0	252.8	
637.2	248.0	
637.4	240.8	
637.6	240.4	
637.8	238.2	
638.0	233.6	
638.2	232.6	
638.4	233.1	
638.6	233.0	
638.8	234.4	
639.0	232.2	
639.2	228.1	
639.4	230.3	
639.6	234.4	
639.8	233.7	
640.0	230.3	
640.2	228.3	
640.4	227.9	
640.6	227.9	
640.8	227.5	
641.0	225.4	
641.2	218.5	
641.4	214.6	
641.6	210.8	
641.8	210.9	
642.0	214.6	
642.2	216.5	
642.4	212.5	
642.6	214.8	
642.8	209.8	
643.0	209.2	
643.2	210.0	
643.4	207.9	
643.6	205.7	
643.8	207.4	
644.0	203.3	
644.2	201.5	
644.4	198.4	
644.6	192.4	
644.8	189.6	
645.0	192.2	
645.2	197.0	
645.4	204.6	
645.6	210.8	
645.8	210.8	
646.0	206.1	
646.2	199.1	
646.4	190.1	
646.6	184.3	
646.8	185.9	
647.0	184.4	
647.2	181.0	
647.4	175.5	
647.6	171.3	
647.8	173.8	
648.0	178.1	
648.2	179.1	
648.4	178.2	
648.6	179.5	
648.8	179.1	
649.0	184.8	
649.2	184.0	
649.4	179.3	
649.6	171.5	
649.8	169.4	
650.0	165.6	
650.2	162.0	
650.4	164.5	
650.6	162.7	
650.8	161.9	
651.0	162.0	
651.2	159.2	
651.4	158.4	
651.6	163.2	
651.8	163.1	
652.0	161.2	
652.2	156.1	
652.4	152.3	
652.6	152.5	
652.8	150.6	
653.0	149.2	
653.2	151.1	
653.4	145.7	
653.6	143.4	
653.8	141.6	
654.0	140.2	
654.2	142.2	
654.4	149.7	
654.6	148.3	
654.8	147.1	
655.0	143.7	
655.2	141.3	
655.4	139.4	
655.6	140.0	
655.8	145.5	
656.0	149.4	
656.2	151.1	
656.4	147.1	
656.6	143.6	
656.8	137.3	
657.0	135.0	
657.2	137.1	
657.4	137.7	
657.6	134.3	
657.8	138.2	
658.0	135.0	
658.2	129.5	
658.4	128.4	
658.6	121.8	
658.8	115.6	
659.0	116.6	
659.2	117.6	
659.4	121.4	
659.6	125.4	
659.8	124.3	
660.0	122.9	
660.2	123.9	
660.4	122.1	
660.6	120.6	
660.8	117.7	
661.0	120.7	
661.2	123.6	
661.4	125.4	
661.6	125.6	
661.8	123.4	
662.0	119.7	
662.2	117.1	
662.4	111.6	
662.6	108.3	
662.8	109.3	
663.0	116.0	
663.2	117.6	
663.4	115.4	
663.6	110.4	
663.8	104.4	
664.0	102.5	
664.2	107.1	
664.4	111.3	
664.6	110.4	
664.8	111.7	
665.0	112.1	
665.2	109.2	
665.4	105.7	
665.6	106.6	
665.8	102.3	
666.0	100.3	
666.2	99.65	
666.4	96.73	
666.6	94.56	
666.8	97.34	
667.0	102.5	
667.2	101.6	
667.4	97.74	
667.6	94.02	
667.8	92.59	
668.0	92.09	
668.2	95.00	
668.4	95.08	
668.6	93.37	
668.8	93.08	
669.0	95.49	
669.2	97.24	
669.4	97.50	
669.6	95.27	
669.8	92.32	
670.0	88.78	
670.2	87.94	
670.4	87.91	
670.6	86.99	
670.8	87.99	
671.0	92.53	
671.2	96.49	
671.4	95.21	
671.6	90.30	
671.8	83.66	
672.0	81.22	
672.2	84.28	
672.4	86.54	
672.6	85.94	
672.8	85.86	
673.0	83.23	
673.2	80.98	
673.4	78.04	
673.6	75.70	
673.8	75.18	
674.0	75.31	
674.2	77.40	
674.4	77.20	
674.6	76.64	
674.8	77.88	
675.0	80.10	
675.2	80.26	
675.4	82.62	
675.6	82.38	
675.8	80.81	
676.0	80.63	
676.2	79.21	
676.4	76.00	
676.6	72.06	
676.8	69.16	
677.0	68.36	
677.2	71.13	
677.4	71.84	
677.6	72.08	
677.8	73.06	
678.0	69.09	
678.2	70.53	
678.4	74.07	
678.6	73.32	
678.8	73.74	
679.0	75.23	
679.2	71.65	
679.4	73.48	
679.6	76.31	
679.8	75.24	
680.0	72.55	
680.2	70.00	
680.4	65.93	
680.6	64.18	
680.8	67.02	
681.0	66.56	
681.2	65.44	
681.4	64.79	
681.6	63.67	
681.8	64.58	
682.0	64.15	
682.2	63.75	
682.4	61.64	
682.6	58.81	
682.8	62.82	
683.0	65.66	
683.2	65.52	
683.4	65.80	
683.6	62.98	
683.8	59.10	
684.0	59.59	
684.2	59.43	
684.4	59.55	
684.6	59.05	
684.8	58.67	
685.0	59.34	
685.2	61.47	
685.4	63.40	
685.6	61.42	
685.8	60.46	
686.0	55.76	
686.2	53.78	
686.4	57.23	
686.6	60.22	
686.8	59.92	
687.0	61.57	
687.2	58.22	
687.4	52.39	
687.6	51.67	
687.8	51.02	
688.0	49.78	
688.2	53.30	
688.4	54.65	
688.6	55.69	
688.8	56.20	
689.0	58.78	
689.2	59.38	
689.4	59.02	
689.6	55.94	
689.8	53.22	
690.0	49.11	
690.2	46.83	
690.4	44.92	
690.6	43.68	
690.8	43.85	
691.0	43.29	
691.2	46.01	
691.4	46.77	
691.6	49.12	
691.8	49.99	
692.0	49.43	
692.2	47.57	
692.4	47.04	
692.6	45.92	
692.8	45.43	
693.0	42.37	
693.2	41.59	
693.4	44.42	
693.6	45.30	
693.8	47.47	
694.0	47.95	
694.2	46.48	
694.4	47.01	
694.6	51.05	
694.8	49.30	
695.0	47.07	
695.2	44.74	
695.4	41.25	
695.6	40.43	
695.8	43.16	
696.0	43.27	
696.2	44.28	
696.4	45.06	
696.6	43.91	
696.8	43.10	
697.0	41.28	
697.2	39.15	
697.4	39.24	
697.6	40.96	
697.8	40.68	
698.0	43.34	
698.2	43.40	
698.4	41.30	
698.6	39.42	
698.8	37.72	
699.0	35.00	
699.2	35.49	
699.4	37.04	
699.6	37.62	
699.8	39.24	
700.0	40.24	
700.2	41.32	
700.4	41.92	
700.6	41.37	
700.8	37.16	
701.0	33.78	
701.2	33.00	
701.4	34.00	
701.6	36.76	
701.8	38.02	
702.0	38.18	
702.2	36.77	
702.4	39.59	
702.6	37.76	
702.8	37.39	
703.0	38.84	
703.2	40.21	
703.4	41.02	
703.6	40.15	
703.8	35.97	
704.0	35.44	
704.2	37.28	
704.4	38.17	
704.6	39.21	
704.8	38.22	
705.0	40.02	
705.2	40.08	
705.4	39.68	
705.6	37.36	
705.8	36.78	
706.0	37.90	
706.2	38.81	
706.4	36.94	
706.6	34.93	
706.8	31.89	
707.0	31.54	
707.2	31.28	
707.4	32.08	
707.6	33.60	
707.8	33.80	
708.0	32.92	
708.2	32.67	
708.4	33.11	
708.6	31.94	
708.8	31.87	
709.0	29.95	
709.2	29.88	
709.4	30.19	
709.6	33.69	
709.8	33.99	
710.0	34.68	
710.2	34.08	
710.4	32.34	
710.6	29.73	
710.8	29.71	
711.0	28.97	
711.2	28.75	
711.4	29.97	
711.6	30.16	
711.8	32.22	
712.0	33.04	
712.2	32.05	
712.4	29.69	
712.6	29.24	
712.8	31.30	
713.0	33.63	
713.2	33.87	
713.4	33.18	
713.6	31.11	
713.8	31.32	
714.0	32.19	
714.2	31.75	
714.4	28.92	
714.6	26.20	
714.8	24.75	
715.0	27.33	
715.2	27.71	
715.4	30.36	
715.6	29.05	
715.8	28.07	
716.0	26.83	
716.2	25.67	
716.4	24.29	
716.6	26.85	
716.8	25.16	
717.0	27.86	
717.2	28.54	
717.4	28.01	
717.6	27.38	
717.8	26.79	
718.0	24.03	
718.2	25.18	
718.4	25.42	
718.6	24.33	
718.8	22.33	
719.0	22.03	
719.2	23.73	
719.4	24.96	
719.6	24.82	
719.8	23.27	
720.0	22.89	
720.2	23.28	
720.4	23.19	
720.6	22.32	
720.8	20.94	
721.0	21.88	
721.2	23.05	
721.4	24.20	
721.6	22.68	
721.8	21.66	
722.0	21.09	
722.2	21.47	
722.4	20.74	
722.6	21.69	
722.8	21.10	
723.0	19.61	
723.2	22.57	
723.4	22.41	
723.6	23.17	
723.8	23.87	
