
nm	Data
410.0	8.168
410.2	12.00
410.4	13.86
410.6	14.56
410.8	15.59
411.0	16.82
411.2	15.62
411.4	15.03
411.6	16.05
411.8	15.61
412.0	18.02
412.2	20.05
412.4	19.82
412.6	20.08
412.8	20.74
413.0	19.30
413.2	19.47
413.4	19.10
413.6	18.50
413.8	19.85
414.0	20.65
414.2	19.96
414.4	20.44
414.6	20.09
414.8	21.41
415.0	25.41
415.2	28.40
415.4	31.99
415.6	31.68
415.8	28.63
416.0	26.81
416.2	26.61
416.4	28.92
416.6	32.59
416.8	33.83
417.0	33.60
417.2	34.30
417.4	34.44
417.6	35.24
417.8	34.72
418.0	35.06
418.2	34.14
418.4	35.03
418.6	36.97
418.8	37.89
419.0	38.25
419.2	37.46
419.4	39.93
419.6	42.01
419.8	45.88
420.0	49.06
420.2	49.98
420.4	51.34
420.6	54.30
420.8	54.33
421.0	53.57
421.2	52.80
421.4	52.38
421.6	54.31
421.8	53.98
422.0	56.01
422.2	57.69
422.4	59.85
422.6	63.34
422.8	62.39
423.0	62.44
423.2	66.42
423.4	68.72
423.6	70.99
423.8	72.81
424.0	68.35
424.2	71.28
424.4	72.36
424.6	74.61
424.8	79.08
425.0	82.92
425.2	81.95
425.4	84.98
425.6	84.10
425.8	87.89
426.0	89.64
426.2	90.51
426.4	89.53
426.6	93.19
426.8	95.46
427.0	99.53
427.2	104.7
427.4	103.8
427.6	100.8
427.8	102.3
428.0	106.4
428.2	105.8
428.4	111.0
428.6	112.2
428.8	112.2
429.0	111.9
429.2	117.6
429.4	119.2
429.6	121.9
429.8	126.2
430.0	125.1
430.2	123.7
430.4	124.6
430.6	129.1
430.8	133.7
431.0	138.5
431.2	137.0
431.4	141.3
431.6	140.8
431.8	143.1
432.0	147.8
432.2	147.9
432.4	148.4
432.6	151.1
432.8	150.2
433.0	154.1
433.2	160.4
433.4	168.0
433.6	174.3
433.8	173.9
434.0	169.3
434.2	166.8
434.4	165.4
434.6	174.0
434.8	181.8
435.0	183.9
435.2	191.0
435.4	193.8
435.6	192.2
435.8	192.2
436.0	192.3
436.2	190.6
436.4	197.2
436.6	201.0
436.8	204.5
437.0	209.4
437.2	214.0
437.4	217.2
437.6	214.6
437.8	212.0
438.0	209.8
438.2	216.0
438.4	223.0
438.6	228.2
438.8	228.6
439.0	225.2
439.2	221.1
439.4	228.2
439.6	233.5
439.8	239.1
440.0	247.7
440.2	247.6
440.4	245.3
440.6	246.1
440.8	245.1
441.0	243.4
441.2	249.6
441.4	255.7
441.6	264.2
441.8	266.6
442.0	268.2
442.2	268.1
442.4	269.9
442.6	277.3
442.8	281.2
443.0	284.4
443.2	284.2
443.4	282.6
443.6	276.4
443.8	283.7
444.0	288.0
444.2	296.2
444.4	297.3
444.6	295.3
444.8	290.9
445.0	296.0
445.2	302.2
445.4	310.9
445.6	320.5
445.8	332.3
446.0	333.6
446.2	327.1
446.4	323.6
446.6	321.1
446.8	322.5
447.0	333.8
447.2	331.6
447.4	329.8
447.6	339.5
447.8	344.8
448.0	349.6
448.2	356.3
448.4	348.6
448.6	350.5
448.8	362.2
449.0	375.3
449.2	386.4
449.4	392.4
449.6	385.9
449.8	383.6
450.0	389.3
450.2	399.0
450.4	403.0
450.6	403.0
450.8	399.0
451.0	403.1
451.2	418.9
451.4	427.8
451.6	431.1
451.8	420.3
452.0	412.9
452.2	422.7
452.4	435.3
452.6	442.2
452.8	455.9
453.0	452.3
453.2	458.9
453.4	475.5
453.6	482.7
453.8	478.8
454.0	484.4
454.2	474.7
454.4	486.3
454.6	499.8
454.8	502.2
455.0	499.6
455.2	501.5
455.4	505.0
455.6	515.6
455.8	529.4
456.0	531.3
456.2	527.9
456.4	525.5
456.6	533.4
456.8	542.2
457.0	550.7
457.2	551.2
457.4	557.5
457.6	570.5
457.8	580.6
458.0	591.6
458.2	595.4
458.4	594.1
458.6	597.1
458.8	605.4
459.0	600.7
459.2	598.6
459.4	609.8
459.6	616.8
459.8	625.2
460.0	636.3
460.2	647.1
460.4	666.0
460.6	674.7
460.8	676.7
461.0	684.8
461.2	678.6
461.4	680.0
461.6	679.7
461.8	687.4
462.0	694.6
462.2	713.8
462.4	726.0
462.6	737.3
462.8	744.4
463.0	766.2
463.2	769.0
463.4	770.1
463.6	768.9
463.8	779.3
464.0	788.3
464.2	798.1
464.4	802.6
464.6	806.6
464.8	811.1
465.0	826.3
465.2	835.9
465.4	841.2
465.6	855.4
465.8	871.8
466.0	878.3
466.2	883.7
466.4	888.0
466.6	895.5
466.8	909.2
467.0	913.5
467.2	918.6
467.4	936.6
467.6	964.4
467.8	996.3
468.0	1011
468.2	1010
468.4	1012
468.6	1011
468.8	1010
469.0	1006
469.2	1001
469.4	1019
469.6	1047
469.8	1064
470.0	1077
470.2	1084
470.4	1077
470.6	1099
470.8	1126
471.0	1141
471.2	1141
471.4	1153
471.6	1157
471.8	1171
472.0	1186
472.2	1199
472.4	1206
472.6	1236
472.8	1252
473.0	1246
473.2	1252
473.4	1257
473.6	1275
473.8	1297
474.0	1304
474.2	1293
474.4	1307
474.6	1323
474.8	1338
475.0	1346
475.2	1366
475.4	1371
475.6	1387
475.8	1411
476.0	1425
476.2	1427
476.4	1444
476.6	1442
476.8	1439
477.0	1462
477.2	1484
477.4	1504
477.6	1538
477.8	1545
478.0	1551
478.2	1559
478.4	1563
478.6	1574
478.8	1604
479.0	1616
479.2	1627
479.4	1641
479.6	1666
479.8	1687
480.0	1708
480.2	1710
480.4	1704
480.6	1714
480.8	1736
481.0	1749
481.2	1752
481.4	1741
481.6	1759
481.8	1770
482.0	1804
482.2	1821
482.4	1832
482.6	1835
482.8	1861
483.0	1863
483.2	1872
483.4	1885
483.6	1901
483.8	1923
484.0	1952
484.2	1944
484.4	1926
484.6	1942
484.8	1959
485.0	1984
485.2	2006
485.4	2009
485.6	2006
485.8	2023
486.0	2046
486.2	2049
486.4	2045
486.6	2050
486.8	2067
487.0	2083
487.2	2111
487.4	2118
487.6	2125
487.8	2134
488.0	2165
488.2	2181
488.4	2183
488.6	2187
488.8	2195
489.0	2209
489.2	2214
489.4	2221
489.6	2218
489.8	2242
490.0	2280
490.2	2299
490.4	2297
490.6	2298
490.8	2303
491.0	2306
491.2	2319
491.4	2321
491.6	2336
491.8	2346
492.0	2358
492.2	2366
492.4	2375
492.6	2393
492.8	2403
493.0	2416
493.2	2424
493.4	2426
493.6	2425
493.8	2433
494.0	2439
494.2	2459
494.4	2482
494.6	2489
494.8	2496
495.0	2496
495.2	2496
495.4	2510
495.6	2525
495.8	2526
496.0	2532
496.2	2548
496.4	2556
496.6	2571
496.8	2586
497.0	2587
497.2	2582
497.4	2593
497.6	2604
497.8	2606
498.0	2625
498.2	2634
498.4	2635
498.6	2626
498.8	2631
499.0	2633
499.2	2642
499.4	2653
499.6	2672
499.8	2680
500.0	2690
500.2	2691
500.4	2689
500.6	2672
500.8	2659
501.0	2657
501.2	2649
501.4	2657
501.6	2675
501.8	2692
502.0	2700
502.2	2699
502.4	2672
502.6	2667
502.8	2664
503.0	2681
503.2	2678
503.4	2683
503.6	2682
503.8	2698
504.0	2717
504.2	2745
504.4	2722
504.6	2712
504.8	2706
505.0	2695
505.2	2696
505.4	2715
505.6	2712
505.8	2716
506.0	2709
506.2	2710
506.4	2712
506.6	2721
506.8	2757
507.0	2760
507.2	2743
507.4	2740
507.6	2715
507.8	2693
508.0	2706
508.2	2715
508.4	2725
508.6	2737
508.8	2716
509.0	2710
509.2	2704
509.4	2710
509.6	2717
509.8	2712
510.0	2707
510.2	2713
510.4	2709
510.6	2700
510.8	2716
511.0	2709
