
nm	Data
370.0	5.203
370.2	5.553
370.4	5.654
370.6	5.597
370.8	5.458
371.0	5.430
371.2	5.490
371.4	5.541
371.6	5.532
371.8	5.421
372.0	5.381
372.2	5.281
372.4	5.403
372.6	5.301
372.8	5.154
373.0	4.757
373.2	4.835
373.4	4.719
373.6	5.271
373.8	5.473
374.0	5.609
374.2	5.597
374.4	5.578
374.6	5.362
374.8	5.341
375.0	5.290
375.2	5.289
375.4	5.526
375.6	5.620
375.8	5.459
376.0	5.276
376.2	5.124
376.4	4.701
376.6	4.907
376.8	5.731
377.0	6.134
377.2	6.472
377.4	6.106
377.6	5.316
377.8	5.114
378.0	5.628
378.2	6.317
378.4	6.842
378.6	6.664
378.8	6.292
379.0	5.741
379.2	5.387
379.4	5.722
379.6	5.938
379.8	5.763
380.0	5.571
380.2	5.512
380.4	5.608
380.6	6.312
380.8	6.351
381.0	5.847
381.2	5.587
381.4	5.513
381.6	5.397
381.8	5.897
382.0	5.857
382.2	5.798
382.4	5.999
382.6	5.817
382.8	6.003
383.0	5.946
383.2	5.626
383.4	5.639
383.6	5.657
383.8	5.430
384.0	5.774
384.2	5.795
384.4	5.651
384.6	5.681
384.8	5.836
385.0	5.946
385.2	6.216
385.4	6.458
385.6	6.453
385.8	6.092
386.0	5.988
386.2	5.702
386.4	5.816
386.6	5.965
386.8	6.001
387.0	6.199
387.2	6.391
387.4	6.404
387.6	6.549
387.8	6.695
388.0	6.485
388.2	6.734
388.4	6.536
388.6	6.670
388.8	6.393
389.0	6.271
389.2	5.944
389.4	5.980
389.6	6.275
389.8	7.008
390.0	7.274
390.2	7.083
390.4	7.035
390.6	6.916
390.8	6.889
391.0	7.054
391.2	7.032
391.4	6.806
391.6	6.948
391.8	7.051
392.0	7.108
392.2	7.295
392.4	7.591
392.6	7.635
392.8	7.707
393.0	7.650
393.2	7.277
393.4	7.304
393.6	7.460
393.8	7.477
394.0	7.725
394.2	7.966
394.4	7.919
394.6	8.176
394.8	8.419
395.0	8.829
395.2	8.835
395.4	8.700
395.6	8.484
395.8	8.213
396.0	8.227
396.2	8.961
396.4	9.064
396.6	9.237
396.8	9.402
397.0	9.251
397.2	9.535
