
nm	Data
450.0	113.4
450.2	117.1
450.4	116.9
450.6	114.7
450.8	113.5
451.0	115.1
451.2	114.5
451.4	115.6
451.6	116.6
451.8	119.4
452.0	121.1
452.2	122.3
452.4	123.9
452.6	125.7
452.8	128.3
453.0	135.7
453.2	138.7
453.4	136.2
453.6	135.6
453.8	132.1
454.0	133.9
454.2	141.7
454.4	145.1
454.6	150.7
454.8	154.0
455.0	152.1
455.2	151.1
455.4	152.9
455.6	151.4
455.8	159.5
456.0	164.7
456.2	167.3
456.4	163.7
456.6	166.0
456.8	164.6
457.0	167.0
457.2	170.9
457.4	174.6
457.6	174.9
457.8	178.5
458.0	179.7
458.2	184.3
458.4	188.0
458.6	192.0
458.8	190.1
459.0	191.1
459.2	195.4
459.4	199.7
459.6	200.7
459.8	207.2
460.0	207.3
460.2	211.8
460.4	219.5
460.6	223.1
460.8	219.4
461.0	225.3
461.2	227.8
461.4	230.4
461.6	235.6
461.8	235.1
462.0	230.3
462.2	240.5
462.4	246.4
462.6	254.2
462.8	265.4
463.0	266.3
463.2	272.1
463.4	279.3
463.6	275.6
463.8	274.6
464.0	278.9
464.2	283.3
464.4	296.4
464.6	306.6
464.8	309.7
465.0	314.6
465.2	318.3
465.4	319.3
465.6	325.5
465.8	327.7
466.0	331.8
466.2	338.5
466.4	348.8
466.6	353.3
466.8	364.5
467.0	362.8
467.2	364.8
467.4	367.7
467.6	372.8
467.8	370.4
468.0	378.5
468.2	381.4
468.4	386.4
468.6	396.2
468.8	407.9
469.0	421.1
469.2	437.0
469.4	448.1
469.6	449.6
469.8	445.5
470.0	445.9
470.2	450.8
470.4	454.9
470.6	458.5
470.8	469.0
471.0	477.8
471.2	486.4
471.4	500.8
471.6	509.4
471.8	514.4
472.0	526.5
472.2	532.5
472.4	533.3
472.6	537.2
472.8	538.7
473.0	543.4
473.2	556.4
473.4	567.6
473.6	579.6
473.8	588.9
474.0	597.6
474.2	604.6
474.4	614.8
474.6	620.7
474.8	628.2
475.0	635.7
