nm    	Abs   
500.00 	0.106 
499.00 	0.107 
498.00 	0.106 
497.00 	0.108 
496.00 	0.108 
495.00 	0.108 
494.00 	0.109 
493.00 	0.111 
492.00 	0.112 
491.00 	0.113 
490.00 	0.115 
489.00 	0.116 
488.00 	0.116 
487.00 	0.117 
486.00 	0.119 
485.00 	0.121 
484.00 	0.123 
483.00 	0.124 
482.00 	0.126 
481.00 	0.127 
480.00 	0.129 
479.00 	0.130 
478.00 	0.133 
477.00 	0.135 
476.00 	0.136 
475.00 	0.139 
474.00 	0.140 
473.00 	0.142 
472.00 	0.144 
471.00 	0.147 
470.00 	0.149 
469.00 	0.152 
468.00 	0.155 
467.00 	0.158 
466.00 	0.160 
465.00 	0.163 
464.00 	0.166 
463.00 	0.169 
462.00 	0.173 
461.00 	0.177 
460.00 	0.181 
459.00 	0.185 
458.00 	0.189 
457.00 	0.192 
456.00 	0.196 
455.00 	0.200 
454.00 	0.203 
453.00 	0.207 
452.00 	0.211 
451.00 	0.214 
450.00 	0.219 
449.00 	0.222 
448.00 	0.224 
447.00 	0.227 
446.00 	0.230 
445.00 	0.232 
444.00 	0.234 
443.00 	0.236 
442.00 	0.238 
441.00 	0.241 
440.00 	0.243 
439.00 	0.245 
438.00 	0.247 
437.00 	0.248 
436.00 	0.251 
435.00 	0.252 
434.00 	0.253 
433.00 	0.255 
432.00 	0.256 
431.00 	0.257 
430.00 	0.258 
429.00 	0.260 
428.00 	0.261 
427.00 	0.262 
426.00 	0.262 
425.00 	0.263 
424.00 	0.262 
423.00 	0.263 
422.00 	0.262 
421.00 	0.262 
420.00 	0.262 
419.00 	0.261 
418.00 	0.261 
417.00 	0.261 
416.00 	0.259 
415.00 	0.258 
414.00 	0.257 
413.00 	0.255 
412.00 	0.253 
411.00 	0.251 
410.00 	0.249 
409.00 	0.247 
408.00 	0.245 
407.00 	0.244 
406.00 	0.241 
405.00 	0.239 
404.00 	0.238 
403.00 	0.235 
402.00 	0.232 
401.00 	0.230 
400.00 	0.227 
399.00 	0.224 
398.00 	0.220 
397.00 	0.218 
396.00 	0.215 
395.00 	0.212 
394.00 	0.209 
393.00 	0.207 
392.00 	0.204 
391.00 	0.200 
390.00 	0.198 
389.00 	0.195 
388.00 	0.192 
387.00 	0.189 
386.00 	0.186 
385.00 	0.184 
384.00 	0.181 
383.00 	0.178 
382.00 	0.176 
381.00 	0.173 
380.00 	0.169 
379.00 	0.168 
378.00 	0.165 
377.00 	0.162 
376.00 	0.160 
375.00 	0.159 
374.00 	0.157 
373.00 	0.155 
372.00 	0.153 
371.00 	0.151 
370.00 	0.149 
369.00 	0.148 
368.00 	0.146 
367.00 	0.145 
366.00 	0.143 
365.00 	0.142 
364.00 	0.140 
363.00 	0.139 
362.00 	0.138 
361.00 	0.162 
360.00 	0.161 
359.00 	0.161 
358.00 	0.159 
357.00 	0.158 
356.00 	0.158 
355.00 	0.158 
354.00 	0.158 
353.00 	0.157 
352.00 	0.156 
351.00 	0.156 
350.00 	0.156 
349.00 	0.155 
348.00 	0.155 
347.00 	0.154 
346.00 	0.154 
345.00 	0.153 
344.00 	0.153 
343.00 	0.153 
342.00 	0.154 
341.00 	0.154 
340.00 	0.155 
339.00 	0.154 
338.00 	0.155 
337.00 	0.155 
336.00 	0.156 
335.00 	0.155 
334.00 	0.154 
333.00 	0.155 
332.00 	0.155 
331.00 	0.155 
330.00 	0.156 
329.00 	0.156 
328.00 	0.156 
327.00 	0.157 
326.00 	0.158 
325.00 	0.159 
324.00 	0.159 
323.00 	0.160 
322.00 	0.161 
321.00 	0.162 
320.00 	0.163 
319.00 	0.165 
318.00 	0.166 
317.00 	0.168 
316.00 	0.171 
315.00 	0.173 
314.00 	0.177 
313.00 	0.181 
312.00 	0.186 
311.00 	0.193 
310.00 	0.200 
309.00 	0.207 
308.00 	0.217 
307.00 	0.226 
306.00 	0.236 
305.00 	0.247 
304.00 	0.258 
303.00 	0.268 
302.00 	0.279 
301.00 	0.291 
300.00 	0.302 
299.00 	0.313 
298.00 	0.324 
297.00 	0.336 
296.00 	0.347 
295.00 	0.357 
294.00 	0.367 
293.00 	0.375 
292.00 	0.381 
291.00 	0.386 
290.00 	0.390 
289.00 	0.393 
288.00 	0.395 
287.00 	0.397 
286.00 	0.397 
285.00 	0.398 
284.00 	0.399 
283.00 	0.400 
282.00 	0.402 
281.00 	0.405 
280.00 	0.408 
279.00 	0.410 
278.00 	0.408 
277.00 	0.405 
276.00 	0.404 
275.00 	0.409 
274.00 	0.418 
273.00 	0.428 
272.00 	0.441 
271.00 	0.453 
270.00 	0.466 
269.00 	0.481 
268.00 	0.497 
267.00 	0.514 
266.00 	0.532 
265.00 	0.550 
264.00 	0.566 
263.00 	0.582 
262.00 	0.595 
261.00 	0.603 
260.00 	0.609 
259.00 	0.611 
258.00 	0.610 
257.00 	0.607 
256.00 	0.603 
255.00 	0.596 
254.00 	0.590 
253.00 	0.584 
252.00 	0.580 
251.00 	0.574 
250.00 	0.571 
249.00 	0.568 
248.00 	0.567 
247.00 	0.568 
246.00 	0.570 
245.00 	0.575 
244.00 	0.581 
243.00 	0.590 
242.00 	0.603 
241.00 	0.619 
240.00 	0.638 
239.00 	0.664 
238.00 	0.695 
237.00 	0.735 
236.00 	0.784 
235.00 	0.842 
234.00 	0.911 
233.00 	0.986 
232.00 	1.065 
231.00 	1.130 
230.00 	1.175 
229.00 	1.207 
228.00 	1.217 
227.00 	1.217 
226.00 	1.212 
225.00 	1.204 
224.00 	1.195 
223.00 	1.185 
222.00 	1.174 
221.00 	1.165 
220.00 	1.155 
219.00 	1.143 
218.00 	1.127 
217.00 	1.110 
216.00 	1.094 
215.00 	1.073 
214.00 	1.048 
213.00 	1.018 
212.00 	0.986 
211.00 	0.945 
210.00 	0.901 
209.00 	0.840 
208.00 	0.764 
207.00 	0.669 
206.00 	0.541 
205.00 	0.386 
204.00 	0.213 
203.00 	0.004 
202.00 	-0.251 
201.00 	-0.508 
200.00 	-0.742 
199.00 	-0.919 
198.00 	-0.989 
197.00 	-0.966 
196.00 	-0.870 
195.00 	-0.801 
194.00 	-0.658 
193.00 	-0.510 
192.00 	-0.357 
191.00 	-0.204 
190.00 	-0.018 
