nm    	Abs   
500.00 	0.096 
499.00 	0.097 
498.00 	0.097 
497.00 	0.098 
496.00 	0.099 
495.00 	0.100 
494.00 	0.101 
493.00 	0.102 
492.00 	0.103 
491.00 	0.103 
490.00 	0.104 
489.00 	0.106 
488.00 	0.107 
487.00 	0.108 
486.00 	0.110 
485.00 	0.112 
484.00 	0.113 
483.00 	0.114 
482.00 	0.116 
481.00 	0.118 
480.00 	0.119 
479.00 	0.121 
478.00 	0.123 
477.00 	0.125 
476.00 	0.127 
475.00 	0.129 
474.00 	0.131 
473.00 	0.133 
472.00 	0.135 
471.00 	0.138 
470.00 	0.140 
469.00 	0.143 
468.00 	0.146 
467.00 	0.149 
466.00 	0.152 
465.00 	0.155 
464.00 	0.158 
463.00 	0.162 
462.00 	0.165 
461.00 	0.169 
460.00 	0.173 
459.00 	0.176 
458.00 	0.180 
457.00 	0.184 
456.00 	0.188 
455.00 	0.192 
454.00 	0.196 
453.00 	0.200 
452.00 	0.204 
451.00 	0.207 
450.00 	0.211 
449.00 	0.213 
448.00 	0.216 
447.00 	0.219 
446.00 	0.222 
445.00 	0.224 
444.00 	0.227 
443.00 	0.229 
442.00 	0.232 
441.00 	0.234 
440.00 	0.236 
439.00 	0.239 
438.00 	0.240 
437.00 	0.242 
436.00 	0.244 
435.00 	0.245 
434.00 	0.246 
433.00 	0.248 
432.00 	0.249 
431.00 	0.251 
430.00 	0.252 
429.00 	0.253 
428.00 	0.255 
427.00 	0.255 
426.00 	0.256 
425.00 	0.257 
424.00 	0.257 
423.00 	0.257 
422.00 	0.256 
421.00 	0.256 
420.00 	0.256 
419.00 	0.254 
418.00 	0.254 
417.00 	0.253 
416.00 	0.253 
415.00 	0.251 
414.00 	0.251 
413.00 	0.249 
412.00 	0.248 
411.00 	0.246 
410.00 	0.245 
409.00 	0.243 
408.00 	0.241 
407.00 	0.239 
406.00 	0.236 
405.00 	0.234 
404.00 	0.231 
403.00 	0.229 
402.00 	0.226 
401.00 	0.223 
400.00 	0.220 
399.00 	0.217 
398.00 	0.213 
397.00 	0.211 
396.00 	0.208 
395.00 	0.205 
394.00 	0.202 
393.00 	0.198 
392.00 	0.195 
391.00 	0.191 
390.00 	0.189 
389.00 	0.186 
388.00 	0.182 
387.00 	0.179 
386.00 	0.178 
385.00 	0.175 
384.00 	0.172 
383.00 	0.169 
382.00 	0.167 
381.00 	0.164 
380.00 	0.161 
379.00 	0.159 
378.00 	0.156 
377.00 	0.153 
376.00 	0.151 
375.00 	0.149 
374.00 	0.147 
373.00 	0.145 
372.00 	0.143 
371.00 	0.141 
370.00 	0.138 
369.00 	0.138 
368.00 	0.136 
367.00 	0.135 
366.00 	0.133 
365.00 	0.132 
364.00 	0.131 
363.00 	0.129 
362.00 	0.128 
361.00 	0.148 
360.00 	0.148 
359.00 	0.147 
358.00 	0.147 
357.00 	0.145 
356.00 	0.144 
355.00 	0.143 
354.00 	0.143 
353.00 	0.142 
352.00 	0.141 
351.00 	0.141 
350.00 	0.140 
349.00 	0.140 
348.00 	0.140 
347.00 	0.140 
346.00 	0.141 
345.00 	0.140 
344.00 	0.140 
343.00 	0.140 
342.00 	0.140 
341.00 	0.140 
340.00 	0.141 
339.00 	0.140 
338.00 	0.141 
337.00 	0.141 
336.00 	0.141 
335.00 	0.141 
334.00 	0.141 
333.00 	0.141 
332.00 	0.142 
331.00 	0.142 
330.00 	0.142 
329.00 	0.143 
328.00 	0.142 
327.00 	0.143 
326.00 	0.143 
325.00 	0.144 
324.00 	0.145 
323.00 	0.146 
322.00 	0.147 
321.00 	0.148 
320.00 	0.149 
319.00 	0.151 
318.00 	0.153 
317.00 	0.156 
316.00 	0.158 
315.00 	0.160 
314.00 	0.164 
313.00 	0.168 
312.00 	0.173 
311.00 	0.179 
310.00 	0.186 
309.00 	0.195 
308.00 	0.205 
307.00 	0.214 
306.00 	0.225 
305.00 	0.237 
304.00 	0.248 
303.00 	0.260 
302.00 	0.272 
301.00 	0.284 
300.00 	0.295 
299.00 	0.307 
298.00 	0.319 
297.00 	0.331 
296.00 	0.342 
295.00 	0.353 
294.00 	0.364 
293.00 	0.373 
292.00 	0.380 
291.00 	0.385 
290.00 	0.390 
289.00 	0.393 
288.00 	0.395 
287.00 	0.397 
286.00 	0.398 
285.00 	0.397 
284.00 	0.398 
283.00 	0.399 
282.00 	0.401 
281.00 	0.403 
280.00 	0.407 
279.00 	0.409 
278.00 	0.407 
277.00 	0.404 
276.00 	0.404 
275.00 	0.408 
274.00 	0.418 
273.00 	0.429 
272.00 	0.442 
271.00 	0.456 
270.00 	0.470 
269.00 	0.486 
