nm    	Abs  
500.00 	0.042 
499.00 	0.044 
498.00 	0.044 
497.00 	0.046 
496.00 	0.047 
495.00 	0.048 
494.00 	0.048 
493.00 	0.050 
492.00 	0.052 
491.00 	0.054 
490.00 	0.055 
489.00 	0.058 
488.00 	0.059 
487.00 	0.060 
486.00 	0.063 
485.00 	0.065 
484.00 	0.067 
483.00 	0.068 
482.00 	0.071 
481.00 	0.074 
480.00 	0.076 
479.00 	0.079 
478.00 	0.083 
477.00 	0.085 
476.00 	0.088 
475.00 	0.092 
474.00 	0.095 
473.00 	0.098 
472.00 	0.102 
471.00 	0.106 
470.00 	0.109 
469.00 	0.114 
468.00 	0.118 
467.00 	0.123 
466.00 	0.127 
465.00 	0.133 
464.00 	0.138 
463.00 	0.143 
462.00 	0.149 
461.00 	0.155 
460.00 	0.160 
459.00 	0.166 
458.00 	0.171 
457.00 	0.177 
456.00 	0.183 
455.00 	0.188 
454.00 	0.193 
453.00 	0.199 
452.00 	0.204 
451.00 	0.209 
450.00 	0.214 
449.00 	0.218 
448.00 	0.222 
447.00 	0.226 
446.00 	0.230 
445.00 	0.232 
444.00 	0.236 
443.00 	0.239 
442.00 	0.243 
441.00 	0.246 
440.00 	0.249 
439.00 	0.252 
438.00 	0.254 
437.00 	0.257 
436.00 	0.259 
435.00 	0.261 
434.00 	0.262 
433.00 	0.264 
432.00 	0.266 
431.00 	0.268 
430.00 	0.269 
429.00 	0.271 
428.00 	0.272 
427.00 	0.273 
426.00 	0.274 
425.00 	0.274 
424.00 	0.274 
423.00 	0.274 
422.00 	0.273 
421.00 	0.272 
420.00 	0.271 
419.00 	0.269 
418.00 	0.268 
417.00 	0.267 
416.00 	0.265 
415.00 	0.263 
414.00 	0.261 
413.00 	0.259 
412.00 	0.255 
411.00 	0.253 
410.00 	0.249 
409.00 	0.246 
408.00 	0.242 
407.00 	0.240 
406.00 	0.237 
405.00 	0.232 
404.00 	0.229 
403.00 	0.225 
402.00 	0.220 
401.00 	0.216 
400.00 	0.211 
399.00 	0.207 
398.00 	0.202 
397.00 	0.198 
396.00 	0.194 
395.00 	0.189 
394.00 	0.185 
393.00 	0.181 
392.00 	0.175 
391.00 	0.170 
390.00 	0.166 
389.00 	0.161 
388.00 	0.156 
387.00 	0.151 
386.00 	0.148 
385.00 	0.144 
384.00 	0.140 
383.00 	0.136 
382.00 	0.132 
381.00 	0.128 
380.00 	0.124 
379.00 	0.121 
378.00 	0.117 
377.00 	0.114 
376.00 	0.111 
375.00 	0.108 
374.00 	0.105 
373.00 	0.102 
372.00 	0.099 
371.00 	0.096 
370.00 	0.092 
369.00 	0.091 
368.00 	0.088 
367.00 	0.086 
366.00 	0.084 
365.00 	0.082 
364.00 	0.080 
363.00 	0.079 
362.00 	0.077 
361.00 	0.078 
360.00 	0.076 
359.00 	0.076 
358.00 	0.074 
357.00 	0.073 
356.00 	0.072 
355.00 	0.071 
354.00 	0.069 
353.00 	0.069 
352.00 	0.067 
351.00 	0.067 
350.00 	0.066 
349.00 	0.066 
348.00 	0.065 
347.00 	0.064 
346.00 	0.064 
345.00 	0.063 
344.00 	0.063 
343.00 	0.063 
342.00 	0.063 
341.00 	0.063 
340.00 	0.063 
339.00 	0.063 
338.00 	0.063 
337.00 	0.063 
336.00 	0.063 
335.00 	0.065 
334.00 	0.065 
333.00 	0.064 
332.00 	0.065 
331.00 	0.065 
330.00 	0.066 
329.00 	0.067 
328.00 	0.067 
327.00 	0.068 
326.00 	0.069 
325.00 	0.070 
324.00 	0.071 
323.00 	0.073 
322.00 	0.074 
321.00 	0.076 
320.00 	0.078 
319.00 	0.081 
318.00 	0.084 
317.00 	0.087 
316.00 	0.091 
315.00 	0.095 
314.00 	0.101 
313.00 	0.108 
312.00 	0.117 
311.00 	0.127 
310.00 	0.138 
309.00 	0.150 
308.00 	0.165 
307.00 	0.181 
306.00 	0.197 
305.00 	0.214 
304.00 	0.232 
303.00 	0.249 
302.00 	0.266 
301.00 	0.283 
300.00 	0.300 
299.00 	0.317 
298.00 	0.334 
297.00 	0.351 
296.00 	0.368 
295.00 	0.383 
294.00 	0.397 
293.00 	0.409 
292.00 	0.418 
291.00 	0.425 
290.00 	0.431 
289.00 	0.435 
288.00 	0.437 
287.00 	0.439 
286.00 	0.440 
285.00 	0.440 
284.00 	0.441 
283.00 	0.442 
282.00 	0.443 
281.00 	0.447 
280.00 	0.451 
279.00 	0.452 
278.00 	0.448 
