Sample:	'20211010A(EM)
File name:	G-CDs 6 600.FDS
Run date:	'15:33:14, 06/10/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	800.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	450 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	543.2	543.8	8188	543.8	8163
2	543.8	544.8	778.2	8202	778.2	7.793
3	778.2	780.0	780.8	8.924	780.8	7.873

Data points
nm	Data
420.0	93.45
420.2	93.42
420.4	93.64
420.6	94.13
420.8	95.52
421.0	96.10
421.2	95.44
421.4	95.69
421.6	96.32
421.8	95.97
422.0	96.65
422.2	96.68
422.4	96.59
422.6	97.60
422.8	98.53
423.0	99.03
423.2	99.72
423.4	99.56
423.6	99.72
423.8	100.2
424.0	100.2
424.2	100.5
424.4	100.9
424.6	100.7
424.8	100.3
425.0	101.0
425.2	102.0
425.4	103.2
425.6	104.2
425.8	104.5
426.0	104.0
426.2	104.2
426.4	103.9
426.6	104.4
426.8	104.7
427.0	104.7
427.2	105.3
427.4	106.0
427.6	106.2
427.8	106.5
428.0	106.0
428.2	105.9
428.4	106.7
428.6	107.6
428.8	108.3
429.0	108.5
429.2	108.3
429.4	108.0
429.6	108.3
429.8	109.0
430.0	109.6
430.2	110.2
430.4	110.6
430.6	111.0
430.8	111.3
431.0	111.9
431.2	112.5
431.4	113.3
431.6	113.7
431.8	114.7
432.0	114.2
432.2	114.3
432.4	115.0
432.6	115.3
432.8	115.0
433.0	115.9
433.2	115.5
433.4	115.7
433.6	117.0
433.8	117.8
434.0	118.2
434.2	119.4
434.4	119.4
434.6	119.7
434.8	120.2
435.0	120.3
435.2	120.7
435.4	121.6
435.6	122.6
435.8	123.8
436.0	123.9
436.2	123.9
436.4	124.8
436.6	125.6
436.8	127.0
437.0	127.7
437.2	128.2
437.4	128.4
437.6	129.8
437.8	130.7
438.0	131.6
438.2	132.9
438.4	134.2
438.6	134.8
438.8	136.2
439.0	136.9
