
nm	Data
370.0	3.120
370.2	3.033
370.4	3.015
370.6	3.045
370.8	3.106
371.0	3.111
371.2	3.337
371.4	3.337
371.6	3.339
371.8	3.285
372.0	3.160
372.2	3.153
372.4	3.131
372.6	3.245
372.8	3.400
373.0	3.472
373.2	3.395
373.4	3.391
373.6	3.410
373.8	3.535
374.0	3.641
374.2	3.607
374.4	3.400
374.6	3.010
374.8	3.084
375.0	3.083
375.2	3.562
375.4	3.607
375.6	3.789
375.8	3.509
376.0	3.384
376.2	3.560
376.4	3.832
376.6	3.413
376.8	3.346
377.0	3.098
377.2	3.176
377.4	3.604
377.6	3.764
377.8	3.629
378.0	3.505
378.2	3.216
378.4	3.041
378.6	2.708
378.8	2.603
379.0	3.006
379.2	3.412
379.4	3.516
379.6	3.349
379.8	3.025
380.0	2.977
380.2	3.288
380.4	3.673
380.6	3.750
380.8	3.523
381.0	3.395
381.2	3.362
381.4	3.193
381.6	3.506
381.8	3.581
382.0	3.370
382.2	3.174
382.4	3.149
382.6	3.123
382.8	3.376
383.0	3.728
383.2	3.787
383.4	3.811
383.6	3.792
383.8	3.750
384.0	3.728
384.2	3.877
384.4	3.978
384.6	4.082
384.8	3.934
385.0	3.767
385.2	3.606
385.4	3.472
385.6	3.661
385.8	3.853
386.0	3.892
386.2	3.974
386.4	3.613
386.6	3.436
386.8	3.610
387.0	3.590
387.2	3.507
387.4	3.637
387.6	3.659
387.8	3.755
388.0	3.846
388.2	3.690
388.4	3.571
388.6	3.653
388.8	3.880
389.0	3.917
389.2	3.804
389.4	3.708
389.6	3.379
389.8	3.523
390.0	3.721
390.2	3.997
390.4	4.240
390.6	4.090
390.8	3.799
391.0	3.840
391.2	3.978
391.4	4.192
391.6	4.382
391.8	4.390
392.0	4.539
392.2	4.619
392.4	4.626
392.6	4.579
392.8	4.514
393.0	4.313
393.2	4.385
393.4	4.401
393.6	4.493
393.8	4.570
394.0	4.857
394.2	4.914
394.4	5.123
394.6	5.231
394.8	5.220
395.0	4.867
395.2	5.007
395.4	5.032
395.6	4.878
395.8	5.149
396.0	5.485
396.2	5.534
396.4	5.629
396.6	5.579
396.8	5.648
397.0	5.871
397.2	6.225
397.4	6.387
397.6	6.240
397.8	6.220
398.0	6.791
398.2	6.920
398.4	6.944
398.6	6.966
398.8	6.848
399.0	6.886
399.2	7.318
399.4	7.548
399.6	7.386
399.8	7.508
400.0	7.832
400.2	8.281
400.4	8.772
400.6	9.282
400.8	9.430
401.0	10.06
401.2	10.50
401.4	10.39
401.6	10.30
401.8	10.27
402.0	10.77
402.2	11.11
402.4	11.92
402.6	12.36
402.8	12.44
403.0	12.32
403.2	12.94
403.4	12.87
403.6	13.82
403.8	14.53
404.0	14.74
404.2	15.14
404.4	15.69
404.6	16.31
404.8	17.10
405.0	17.99
405.2	19.48
405.4	20.68
405.6	21.31
405.8	21.80
406.0	21.79
406.2	22.08
406.4	22.99
406.6	23.45
406.8	24.59
407.0	25.37
407.2	26.72
407.4	28.02
407.6	29.63
407.8	31.11
408.0	32.12
408.2	32.79
408.4	33.99
408.6	34.94
408.8	35.99
409.0	37.17
409.2	37.96
409.4	39.01
409.6	41.06
409.8	43.39
410.0	45.25
410.2	46.75
410.4	47.43
410.6	48.16
410.8	50.14
411.0	51.27
411.2	53.53
411.4	56.44
411.6	57.80
411.8	60.38
412.0	63.23
412.2	64.11
412.4	66.65
412.6	69.00
412.8	70.94
413.0	73.82
413.2	76.57
413.4	78.78
413.6	81.43
413.8	83.14
414.0	85.61
414.2	89.12
414.4	92.99
414.6	96.03
414.8	99.35
415.0	102.8
415.2	106.6
415.4	111.3
415.6	116.2
415.8	118.9
416.0	121.8
416.2	125.7
416.4	130.8
416.6	134.7
416.8	137.9
417.0	140.7
417.2	144.9
417.4	149.6
417.6	156.2
417.8	161.7
418.0	165.9
418.2	171.5
418.4	177.3
418.6	180.7
418.8	186.1
419.0	191.6
419.2	197.7
419.4	206.9
419.6	215.1
419.8	221.3
420.0	228.1
420.2	235.6
420.4	242.7
420.6	249.9
420.8	254.1
421.0	260.7
421.2	265.5
421.4	274.9
421.6	283.3
421.8	290.3
422.0	296.3
422.2	306.1
422.4	315.2
422.6	326.6
422.8	336.9
423.0	345.7
423.2	355.2
423.4	365.0
423.6	375.1
423.8	385.6
424.0	396.1
424.2	408.5
424.4	417.9
424.6	429.6
424.8	441.1
425.0	454.0
425.2	465.3
425.4	478.4
425.6	486.5
425.8	500.8
426.0	517.2
426.2	534.1
426.4	545.0
426.6	557.2
426.8	569.5
427.0	585.4
427.2	601.7
427.4	619.6
427.6	631.8
427.8	644.3
428.0	660.1
428.2	673.6
428.4	685.5
428.6	703.9
428.8	723.9
429.0	745.6
429.2	767.8
429.4	787.7
429.6	811.9
429.8	830.2
430.0	848.0
430.2	865.7
430.4	879.1
430.6	895.2
430.8	921.0
431.0	935.5
431.2	953.9
431.4	976.4
431.6	997.8
431.8	1021
432.0	1047
432.2	1063
432.4	1082
432.6	1102
432.8	1121
433.0	1143
433.2	1170
433.4	1195
433.6	1223
433.8	1245
434.0	1265
434.2	1281
434.4	1302
434.6	1328
434.8	1363
435.0	1392
435.2	1422
435.4	1443
435.6	1463
435.8	1480
436.0	1506
436.2	1532
436.4	1560
436.6	1589
436.8	1609
437.0	1631
437.2	1658
437.4	1682
437.6	1712
437.8	1746
438.0	1770
438.2	1797
438.4	1817
438.6	1828
438.8	1852
439.0	1880
439.2	1908
439.4	1935
439.6	1959
439.8	1984
440.0	2008
440.2	2032
440.4	2052
440.6	2074
440.8	2093
441.0	2117
441.2	2140
441.4	2173
441.6	2196
441.8	2221
442.0	2240
442.2	2264
442.4	2288
442.6	2311
442.8	2324
443.0	2348
443.2	2368
443.4	2401
443.6	2434
443.8	2450
444.0	2464
444.2	2487
444.4	2499
444.6	2525
444.8	2551
445.0	2572
445.2	2599
445.4	2625
445.6	2645
445.8	2662
446.0	2675
446.2	2691
446.4	2714
446.6	2741
446.8	2763
447.0	2776
447.2	2796
447.4	2813
447.6	2835
447.8	2860
448.0	2882
448.2	2900
448.4	2915
448.6	2936
448.8	2959
449.0	2976
449.2	2992
449.4	3008
449.6	3016
449.8	3038
450.0	3057
450.2	3077
450.4	3102
450.6	3129
450.8	3147
451.0	3170
451.2	3179
451.4	3189
451.6	3206
451.8	3226
452.0	3251
452.2	3282
452.4	3300
452.6	3315
452.8	3324
453.0	3339
453.2	3360
453.4	3384
453.6	3403
453.8	3424
454.0	3432
454.2	3443
454.4	3464
454.6	3498
454.8	3520
455.0	3546
455.2	3565
455.4	3573
455.6	3594
455.8	3617
456.0	3630
456.2	3649
456.4	3677
456.6	3696
456.8	3711
457.0	3728
457.2	3747
457.4	3769
457.6	3801
457.8	3825
458.0	3833
458.2	3847
458.4	3870
458.6	3903
458.8	3939
459.0	3970
459.2	3990
459.4	4004
459.6	4025
459.8	4050
460.0	4072
460.2	4102
460.4	4120
460.6	4131
460.8	4148
461.0	4167
461.2	4191
461.4	4226
461.6	4267
461.8	4296
462.0	4324
462.2	4337
462.4	4342
462.6	4350
462.8	4369
463.0	4397
463.2	4427
463.4	4444
463.6	4462
463.8	4482
464.0	4491
464.2	4519
464.4	4551
464.6	4588
464.8	4613
465.0	4630
465.2	4636
465.4	4650
465.6	4680
465.8	4721
466.0	4738
466.2	4752
466.4	4774
466.6	4786
466.8	4805
467.0	4828
467.2	4842
467.4	4865
467.6	4888
467.8	4895
468.0	4900
468.2	4910
468.4	4922
468.6	4955
468.8	4981
469.0	5010
469.2	5024
469.4	5044
469.6	5064
469.8	5070
470.0	5082
470.2	5102
470.4	5120
470.6	5148
470.8	5172
471.0	5188
471.2	5199
471.4	5202
471.6	5230
471.8	5243
472.0	5243
472.2	5258
472.4	5261
472.6	5262
472.8	5281
473.0	5306
473.2	5317
473.4	5331
473.6	5341
473.8	5332
474.0	5331
474.2	5352
474.4	5365
474.6	5385
474.8	5393
475.0	5396
475.2	5415
475.4	5431
475.6	5429
475.8	5425
476.0	5406
476.2	5405
476.4	5415
476.6	5436
476.8	5435
477.0	5442
477.2	5444
477.4	5449
477.6	5450
477.8	5457
478.0	5445
478.2	5452
478.4	5460
478.6	5473
478.8	5481
479.0	5476
479.2	5470
479.4	5476
479.6	5490
479.8	5496
480.0	5493
480.2	5488
480.4	5477
480.6	5489
480.8	5502
481.0	5488
481.2	5473
481.4	5468
481.6	5463
481.8	5472
482.0	5482
482.2	5459
482.4	5447
482.6	5443
482.8	5440
483.0	5445
483.2	5453
483.4	5429
483.6	5421
483.8	5419
484.0	5412
484.2	5399
484.4	5391
484.6	5389
484.8	5391
485.0	5396
485.2	5398
485.4	5374
485.6	5367
485.8	5363
486.0	5351
486.2	5349
486.4	5342
486.6	5324
486.8	5312
487.0	5305
487.2	5290
487.4	5283
487.6	5267
487.8	5243
488.0	5229
488.2	5236
488.4	5224
488.6	5215
488.8	5199
489.0	5181
489.2	5180
489.4	5188
489.6	5176
489.8	5159
490.0	5137
490.2	5119
490.4	5103
490.6	5094
490.8	5071
491.0	5063
491.2	5071
491.4	5085
491.6	5073
491.8	5051
492.0	5021
492.2	5004
492.4	4995
492.6	4987
492.8	4970
493.0	4954
