nm    	Abs   
300.00 	0.538 
299.00 	0.520 
298.00 	0.502 
297.00 	0.487 
296.00 	0.471 
295.00 	0.458 
294.00 	0.445 
293.00 	0.434 
292.00 	0.423 
291.00 	0.414 
290.00 	0.407 
289.00 	0.401 
288.00 	0.396 
287.00 	0.393 
286.00 	0.390 
285.00 	0.387 
284.00 	0.388 
283.00 	0.389 
282.00 	0.392 
281.00 	0.396 
280.00 	0.401 
279.00 	0.406 
278.00 	0.414 
277.00 	0.422 
276.00 	0.431 
275.00 	0.440 
274.00 	0.451 
273.00 	0.462 
272.00 	0.474 
271.00 	0.489 
270.00 	0.505 
269.00 	0.522 
268.00 	0.542 
267.00 	0.563 
266.00 	0.586 
265.00 	0.614 
264.00 	0.645 
263.00 	0.681 
262.00 	0.724 
261.00 	0.772 
260.00 	0.822 
259.00 	0.873 
258.00 	0.922 
257.00 	0.960 
256.00 	0.991 
255.00 	1.008 
254.00 	1.022 
253.00 	1.026 
252.00 	1.030 
251.00 	1.030 
250.00 	1.030 
249.00 	1.026 
248.00 	1.022 
247.00 	1.018 
246.00 	1.011 
245.00 	1.004 
244.00 	0.997 
243.00 	0.993 
242.00 	0.983 
241.00 	0.977 
240.00 	0.967 
239.00 	0.959 
238.00 	0.948 
237.00 	0.940 
236.00 	0.929 
235.00 	0.919 
234.00 	0.909 
233.00 	0.900 
232.00 	0.889 
231.00 	0.878 
230.00 	0.871 
229.00 	0.858 
228.00 	0.847 
227.00 	0.832 
226.00 	0.821 
225.00 	0.806 
224.00 	0.796 
223.00 	0.779 
222.00 	0.771 
221.00 	0.755 
220.00 	0.745 
219.00 	0.730 
218.00 	0.717 
217.00 	0.699 
216.00 	0.682 
215.00 	0.662 
214.00 	0.638 
213.00 	0.611 
212.00 	0.578 
211.00 	0.545 
210.00 	0.499 
209.00 	0.446 
208.00 	0.373 
207.00 	0.285 
206.00 	0.161 
205.00 	0.016 
204.00 	-0.155 
203.00 	-0.351 
202.00 	-0.597 
201.00 	-0.850 
200.00 	-1.103 
199.00 	-1.301 
198.00 	-1.348 
197.00 	-1.341 
196.00 	-1.247 
195.00 	-1.142 
194.00 	-1.026 
193.00 	-0.863 
192.00 	-0.690 
191.00 	-0.515 
190.00 	-0.284 
