nm    	Abs   
300.00 	0.249 
299.00 	0.246 
298.00 	0.243 
297.00 	0.240 
296.00 	0.235 
295.00 	0.232 
294.00 	0.230 
293.00 	0.227 
292.00 	0.227 
291.00 	0.224 
290.00 	0.223 
289.00 	0.220 
288.00 	0.219 
287.00 	0.217 
286.00 	0.216 
285.00 	0.215 
284.00 	0.215 
283.00 	0.214 
282.00 	0.215 
281.00 	0.215 
280.00 	0.216 
279.00 	0.218 
278.00 	0.219 
277.00 	0.220 
276.00 	0.221 
275.00 	0.222 
274.00 	0.224 
273.00 	0.227 
272.00 	0.229 
271.00 	0.232 
270.00 	0.233 
269.00 	0.236 
268.00 	0.238 
267.00 	0.241 
266.00 	0.245 
265.00 	0.248 
264.00 	0.251 
263.00 	0.253 
262.00 	0.256 
261.00 	0.259 
260.00 	0.262 
259.00 	0.265 
258.00 	0.267 
257.00 	0.266 
256.00 	0.266 
255.00 	0.263 
254.00 	0.262 
253.00 	0.259 
252.00 	0.258 
251.00 	0.255 
250.00 	0.251 
249.00 	0.248 
248.00 	0.243 
247.00 	0.238 
246.00 	0.233 
245.00 	0.227 
244.00 	0.219 
243.00 	0.213 
242.00 	0.205 
241.00 	0.199 
240.00 	0.191 
239.00 	0.183 
238.00 	0.173 
237.00 	0.164 
236.00 	0.152 
235.00 	0.143 
234.00 	0.131 
233.00 	0.122 
232.00 	0.111 
231.00 	0.100 
230.00 	0.089 
229.00 	0.077 
228.00 	0.064 
227.00 	0.050 
226.00 	0.039 
225.00 	0.023 
224.00 	0.012 
223.00 	-0.003 
222.00 	-0.016 
221.00 	-0.029 
220.00 	-0.041 
219.00 	-0.054 
218.00 	-0.068 
217.00 	-0.085 
216.00 	-0.104 
215.00 	-0.127 
214.00 	-0.151 
213.00 	-0.178 
212.00 	-0.210 
211.00 	-0.246 
210.00 	-0.290 
209.00 	-0.345 
208.00 	-0.416 
207.00 	-0.506 
206.00 	-0.630 
205.00 	-0.776 
204.00 	-0.948 
203.00 	-1.146 
202.00 	-1.395 
201.00 	-1.650 
200.00 	-1.904 
199.00 	-2.102 
198.00 	-2.150 
197.00 	-2.142 
196.00 	-2.051 
195.00 	-1.946 
194.00 	-1.832 
193.00 	-1.670 
192.00 	-1.494 
191.00 	-1.313 
190.00 	-1.076 
