nm    	Abs   
300.00 	0.576 
299.00 	0.555 
298.00 	0.534 
297.00 	0.516 
296.00 	0.497 
295.00 	0.482 
294.00 	0.468 
293.00 	0.456 
292.00 	0.444 
291.00 	0.434 
290.00 	0.426 
289.00 	0.419 
288.00 	0.412 
287.00 	0.409 
286.00 	0.406 
285.00 	0.405 
284.00 	0.407 
283.00 	0.411 
282.00 	0.416 
281.00 	0.425 
280.00 	0.437 
279.00 	0.451 
278.00 	0.462 
277.00 	0.469 
276.00 	0.476 
275.00 	0.488 
274.00 	0.505 
273.00 	0.524 
272.00 	0.539 
271.00 	0.554 
270.00 	0.571 
269.00 	0.592 
268.00 	0.618 
267.00 	0.644 
266.00 	0.672 
265.00 	0.703 
264.00 	0.739 
263.00 	0.784 
262.00 	0.836 
261.00 	0.901 
260.00 	0.968 
259.00 	1.043 
258.00 	1.113 
257.00 	1.179 
256.00 	1.226 
255.00 	1.265 
254.00 	1.287 
253.00 	1.305 
252.00 	1.311 
251.00 	1.317 
250.00 	1.314 
249.00 	1.315 
248.00 	1.308 
247.00 	1.307 
246.00 	1.303 
245.00 	1.300 
244.00 	1.293 
243.00 	1.288 
242.00 	1.283 
241.00 	1.279 
240.00 	1.272 
239.00 	1.262 
238.00 	1.253 
237.00 	1.242 
236.00 	1.232 
235.00 	1.220 
234.00 	1.214 
233.00 	1.199 
232.00 	1.192 
231.00 	1.181 
230.00 	1.174 
229.00 	1.162 
228.00 	1.153 
227.00 	1.139 
226.00 	1.130 
225.00 	1.115 
224.00 	1.106 
223.00 	1.092 
222.00 	1.082 
221.00 	1.071 
220.00 	1.060 
219.00 	1.045 
218.00 	1.032 
217.00 	1.018 
216.00 	0.999 
215.00 	0.978 
214.00 	0.953 
213.00 	0.928 
212.00 	0.896 
211.00 	0.864 
210.00 	0.821 
209.00 	0.767 
208.00 	0.696 
207.00 	0.610 
206.00 	0.485 
205.00 	0.342 
204.00 	0.171 
203.00 	-0.024 
202.00 	-0.269 
201.00 	-0.521 
200.00 	-0.773 
199.00 	-0.969 
198.00 	-1.015 
197.00 	-1.007 
196.00 	-0.917 
195.00 	-0.807 
194.00 	-0.691 
193.00 	-0.531 
192.00 	-0.369 
191.00 	-0.196 
190.00 	0.021 
