nm    	Abs   
300.00 	0.574 
299.00 	0.551 
298.00 	0.530 
297.00 	0.509 
296.00 	0.491 
295.00 	0.474 
294.00 	0.460 
293.00 	0.445 
292.00 	0.435 
291.00 	0.424 
290.00 	0.416 
289.00 	0.408 
288.00 	0.403 
287.00 	0.398 
286.00 	0.395 
285.00 	0.393 
284.00 	0.394 
283.00 	0.395 
282.00 	0.399 
281.00 	0.403 
280.00 	0.409 
279.00 	0.416 
278.00 	0.425 
277.00 	0.434 
276.00 	0.445 
275.00 	0.456 
274.00 	0.469 
273.00 	0.483 
272.00 	0.498 
271.00 	0.516 
270.00 	0.535 
269.00 	0.558 
268.00 	0.583 
267.00 	0.611 
266.00 	0.643 
265.00 	0.679 
264.00 	0.722 
263.00 	0.774 
262.00 	0.838 
261.00 	0.914 
260.00 	1.002 
259.00 	1.098 
258.00 	1.200 
257.00 	1.299 
256.00 	1.391 
255.00 	1.461 
254.00 	1.516 
253.00 	1.550 
252.00 	1.576 
251.00 	1.586 
250.00 	1.594 
249.00 	1.592 
248.00 	1.598 
247.00 	1.587 
246.00 	1.589 
245.00 	1.581 
244.00 	1.577 
243.00 	1.569 
242.00 	1.568 
241.00 	1.556 
240.00 	1.547 
239.00 	1.538 
238.00 	1.532 
237.00 	1.520 
236.00 	1.515 
235.00 	1.500 
234.00 	1.495 
233.00 	1.484 
232.00 	1.477 
231.00 	1.467 
230.00 	1.462 
229.00 	1.451 
228.00 	1.442 
227.00 	1.425 
226.00 	1.414 
225.00 	1.402 
224.00 	1.395 
223.00 	1.383 
222.00 	1.368 
221.00 	1.355 
220.00 	1.348 
219.00 	1.334 
218.00 	1.320 
217.00 	1.306 
216.00 	1.290 
215.00 	1.269 
214.00 	1.248 
213.00 	1.221 
212.00 	1.192 
211.00 	1.154 
210.00 	1.112 
209.00 	1.059 
208.00 	0.987 
207.00 	0.900 
206.00 	0.778 
205.00 	0.633 
204.00 	0.468 
203.00 	0.263 
202.00 	0.026 
201.00 	-0.228 
200.00 	-0.481 
199.00 	-0.676 
198.00 	-0.721 
197.00 	-0.712 
196.00 	-0.621 
195.00 	-0.524 
194.00 	-0.423 
193.00 	-0.265 
192.00 	-0.106 
191.00 	0.055 
190.00 	0.242 
