Sample:	'20211010A(EM)
File name:	B-NI 7 700.FDS
Run date:	'08:45:44, 06/20/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	700.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	300 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	441.4	444.0	3214	444.0	3185
2	444.0	444.8	700.0	3204	700.0	2.357

Data points
nm	Data
370.0	11.56
370.2	11.92
370.4	12.26
370.6	12.56
370.8	12.75
371.0	13.05
371.2	13.29
371.4	13.58
371.6	13.99
371.8	14.43
372.0	14.78
372.2	15.14
372.4	15.43
372.6	15.75
372.8	16.06
373.0	16.51
373.2	16.97
373.4	17.42
373.6	17.91
373.8	18.36
374.0	18.88
374.2	19.35
374.4	19.74
374.6	20.21
374.8	20.71
375.0	21.25
375.2	21.92
375.4	22.57
375.6	23.22
375.8	23.91
376.0	24.46
376.2	25.10
376.4	25.67
376.6	26.43
376.8	27.22
377.0	27.91
377.2	28.45
377.4	29.23
377.6	29.94
377.8	30.81
378.0	31.69
378.2	32.56
378.4	33.44
378.6	34.39
378.8	35.18
379.0	36.06
379.2	37.11
379.4	38.37
379.6	39.64
379.8	40.86
380.0	42.01
380.2	43.20
380.4	44.34
380.6	45.63
380.8	46.85
381.0	48.14
381.2	49.70
381.4	51.36
381.6	52.99
381.8	54.70
382.0	56.10
382.2	57.54
382.4	59.11
382.6	60.90
382.8	62.74
383.0	64.64
383.2	66.49
383.4	68.26
383.6	70.21
383.8	72.31
384.0	74.59
384.2	77.13
384.4	79.65
384.6	82.00
384.8	84.41
385.0	86.76
385.2	89.29
385.4	92.09
385.6	94.76
385.8	97.55
386.0	100.4
386.2	103.4
386.4	106.6
386.6	110.0
386.8	112.9
387.0	116.3
387.2	119.9
387.4	123.5
387.6	127.3
387.8	130.9
388.0	134.3
388.2	138.2
388.4	141.9
388.6	145.9
388.8	150.3
389.0	154.7
389.2	159.3
389.4	164.1
389.6	168.7
389.8	173.7
390.0	178.7
390.2	183.9
390.4	188.9
390.6	194.4
390.8	200.4
391.0	206.6
391.2	212.3
391.4	218.1
391.6	223.3
391.8	228.9
392.0	235.3
392.2	241.8
392.4	248.3
392.6	255.3
392.8	262.3
393.0	268.9
393.2	275.9
393.4	282.5
393.6	289.7
393.8	297.9
394.0	306.1
394.2	314.7
394.4	323.1
394.6	331.5
394.8	340.1
395.0	348.8
395.2	357.0
395.4	366.0
395.6	375.2
395.8	385.3
396.0	395.7
396.2	405.3
396.4	414.6
396.6	424.5
396.8	434.1
397.0	444.8
397.2	455.3
397.4	465.9
397.6	476.6
397.8	487.9
398.0	498.7
398.2	510.1
398.4	520.9
398.6	532.6
398.8	544.9
399.0	558.5
399.2	570.8
399.4	583.9
399.6	595.6
399.8	607.9
400.0	621.7
400.2	636.4
400.4	649.9
400.6	664.5
400.8	678.7
401.0	691.7
401.2	705.7
401.4	720.2
401.6	733.8
401.8	748.3
402.0	763.5
402.2	777.0
402.4	791.9
402.6	806.7
402.8	820.2
403.0	835.2
403.2	850.8
403.4	865.9
403.6	882.3
403.8	899.5
404.0	916.0
404.2	932.1
404.4	947.5
404.6	961.8
404.8	976.6
405.0	994.2
405.2	1013
405.4	1030
405.6	1049
405.8	1066
406.0	1080
406.2	1097
406.4	1114
406.6	1131
406.8	1149
407.0	1166
407.2	1181
407.4	1198
407.6	1215
407.8	1234
408.0	1253
408.2	1271
408.4	1288
408.6	1304
408.8	1323
409.0	1340
409.2	1358
409.4	1377
409.6	1397
409.8	1417
410.0	1435
410.2	1453
410.4	1469
410.6	1486
410.8	1503
411.0	1523
411.2	1540
411.4	1558
411.6	1575
411.8	1593
412.0	1610
412.2	1629
412.4	1650
412.6	1671
412.8	1690
413.0	1706
413.2	1719
413.4	1734
413.6	1753
413.8	1773
414.0	1788
414.2	1806
414.4	1824
414.6	1843
414.8	1861
415.0	1879
415.2	1895
415.4	1914
415.6	1933
415.8	1950
416.0	1964
416.2	1980
416.4	1998
416.6	2016
416.8	2034
417.0	2049
417.2	2063
417.4	2080
417.6	2096
417.8	2109
418.0	2124
418.2	2142
418.4	2160
418.6	2179
418.8	2193
419.0	2206
419.2	2221
419.4	2241
419.6	2260
419.8	2275
420.0	2287
420.2	2299
420.4	2311
420.6	2327
420.8	2345
421.0	2365
421.2	2387
421.4	2407
421.6	2421
421.8	2432
422.0	2438
422.2	2449
422.4	2461
422.6	2474
422.8	2487
423.0	2501
423.2	2513
423.4	2528
423.6	2543
423.8	2557
424.0	2571
424.2	2582
424.4	2594
424.6	2604
424.8	2617
425.0	2630
425.2	2646
425.4	2661
425.6	2679
425.8	2693
426.0	2707
426.2	2713
426.4	2719
426.6	2727
426.8	2740
427.0	2756
427.2	2772
427.4	2783
427.6	2789
427.8	2795
428.0	2804
428.2	2817
428.4	2827
428.6	2838
428.8	2848
429.0	2860
429.2	2873
429.4	2883
429.6	2889
429.8	2897
430.0	2902
430.2	2911
430.4	2921
430.6	2937
430.8	2950
431.0	2960
431.2	2966
431.4	2971
431.6	2979
431.8	2991
432.0	2998
432.2	3005
432.4	3011
432.6	3017
432.8	3025
433.0	3033
433.2	3042
433.4	3048
433.6	3054
433.8	3058
434.0	3064
434.2	3070
434.4	3076
434.6	3082
434.8	3091
435.0	3096
435.2	3102
435.4	3104
435.6	3109
435.8	3118
436.0	3125
436.2	3128
436.4	3127
436.6	3131
436.8	3137
437.0	3147
437.2	3150
437.4	3149
437.6	3147
437.8	3150
438.0	3156
438.2	3168
438.4	3175
438.6	3181
438.8	3183
439.0	3182
439.2	3180
439.4	3180
439.6	3180
439.8	3184
440.0	3188
440.2	3193
440.4	3192
440.6	3193
440.8	3196
441.0	3199
441.2	3207
441.4	3214
441.6	3212
441.8	3212
442.0	3208
442.2	3205
442.4	3207
442.6	3209
442.8	3208
443.0	3206
443.2	3202
443.4	3199
443.6	3192
443.8	3188
444.0	3185
444.2	3186
444.4	3194
444.6	3200
444.8	3204
445.0	3200
445.2	3190
445.4	3181
445.6	3175
445.8	3176
446.0	3181
446.2	3185
446.4	3182
446.6	3179
446.8	3176
447.0	3175
447.2	3173
447.4	3172
447.6	3168
447.8	3169
448.0	3163
448.2	3158
448.4	3155
448.6	3150
448.8	3150
449.0	3152
449.2	3148
449.4	3142
449.6	3138
449.8	3135
450.0	3130
450.2	3127
450.4	3124
450.6	3113
450.8	3112
451.0	3111
451.2	3106
451.4	3101
451.6	3095
451.8	3085
452.0	3081
452.2	3079
452.4	3072
452.6	3068
452.8	3065
453.0	3060
453.2	3054
453.4	3053
453.6	3047
453.8	3043
454.0	3037
454.2	3030
454.4	3020
454.6	3014
454.8	3009
455.0	3005
455.2	2998
455.4	2994
455.6	2985
455.8	2980
456.0	2976
456.2	2972
456.4	2969
456.6	2966
456.8	2961
457.0	2956
457.2	2949
457.4	2943
457.6	2935
457.8	2929
458.0	2924
458.2	2916
458.4	2907
458.6	2900
458.8	2891
459.0	2887
459.2	2882
459.4	2876
459.6	2867
459.8	2858
460.0	2853
460.2	2847
460.4	2840
460.6	2832
460.8	2820
461.0	2813
461.2	2806
461.4	2798
461.6	2792
461.8	2784
462.0	2777
462.2	2771
462.4	2765
462.6	2758
462.8	2749
463.0	2739
463.2	2732
463.4	2721
463.6	2715
463.8	2707
464.0	2698
464.2	2690
464.4	2683
464.6	2674
464.8	2667
465.0	2659
465.2	2652
465.4	2643
465.6	2634
465.8	2628
466.0	2622
466.2	2615
466.4	2606
466.6	2597
466.8	2585
467.0	2577
467.2	2574
467.4	2567
467.6	2558
467.8	2553
468.0	2540
468.2	2529
468.4	2524
468.6	2513
468.8	2502
469.0	2493
469.2	2485
469.4	2476
469.6	2470
469.8	2460
470.0	2451
470.2	2443
470.4	2438
470.6	2429
470.8	2420
471.0	2411
471.2	2401
471.4	2395
471.6	2387
471.8	2377
472.0	2364
472.2	2354
472.4	2346
472.6	2342
472.8	2336
473.0	2327
473.2	2317
473.4	2312
473.6	2307
473.8	2297
474.0	2284
474.2	2270
474.4	2258
474.6	2251
474.8	2243
475.0	2237
475.2	2232
475.4	2226
475.6	2217
475.8	2207
476.0	2196
476.2	2190
476.4	2183
476.6	2174
476.8	2164
477.0	2155
477.2	2149
477.4	2143
477.6	2136
477.8	2127
478.0	2118
478.2	2107
478.4	2098
478.6	2091
478.8	2084
479.0	2074
479.2	2067
479.4	2057
479.6	2050
479.8	2043
480.0	2037
480.2	2032
480.4	2025
480.6	2016
480.8	2008
481.0	1996
481.2	1987
481.4	1981
481.6	1970
481.8	1961
482.0	1953
482.2	1944
482.4	1935
482.6	1929
482.8	1922
483.0	1916
483.2	1908
483.4	1901
483.6	1894
483.8	1883
484.0	1873
484.2	1867
484.4	1860
484.6	1853
484.8	1848
485.0	1839
485.2	1829
485.4	1821
485.6	1811
485.8	1805
486.0	1799
486.2	1791
486.4	1782
486.6	1774
486.8	1768
487.0	1764
487.2	1756
487.4	1748
487.6	1740
487.8	1733
488.0	1726
488.2	1717
488.4	1708
488.6	1701
488.8	1694
489.0	1683
489.2	1676
489.4	1670
489.6	1665
489.8	1660
490.0	1654
490.2	1644
490.4	1636
490.6	1630
490.8	1621
491.0	1612
491.2	1606
491.4	1601
491.6	1592
491.8	1584
492.0	1575
492.2	1567
492.4	1561
492.6	1556
492.8	1548
493.0	1540
493.2	1533
493.4	1527
493.6	1519
493.8	1510
494.0	1502
494.2	1495
494.4	1488
494.6	1482
494.8	1475
495.0	1470
495.2	1462
495.4	1456
495.6	1449
495.8	1442
496.0	1435
496.2	1426
496.4	1417
496.6	1407
496.8	1400
497.0	1392
497.2	1386
497.4	1379
497.6	1372
497.8	1366
498.0	1360
498.2	1353
498.4	1348
498.6	1340
498.8	1332
499.0	1325
499.2	1317
499.4	1311
499.6	1307
499.8	1301
500.0	1292
500.2	1283
500.4	1274
500.6	1268
500.8	1262
501.0	1256
501.2	1248
501.4	1242
501.6	1235
501.8	1229
502.0	1222
502.2	1215
502.4	1210
502.6	1203
502.8	1198
503.0	1192
503.2	1185
503.4	1177
503.6	1170
503.8	1164
504.0	1159
504.2	1153
504.4	1146
504.6	1137
504.8	1130
505.0	1124
505.2	1119
505.4	1115
505.6	1108
505.8	1101
506.0	1094
506.2	1088
506.4	1085
506.6	1079
506.8	1072
507.0	1064
507.2	1056
507.4	1049
507.6	1046
507.8	1042
508.0	1036
508.2	1030
508.4	1023
508.6	1015
508.8	1011
509.0	1006
509.2	1001
509.4	994.5
509.6	987.7
509.8	981.2
510.0	975.4
510.2	969.1
510.4	963.9
510.6	957.7
510.8	952.9
511.0	947.9
511.2	942.1
511.4	936.5
511.6	930.6
511.8	924.0
512.0	918.4
512.2	913.7
512.4	909.7
512.6	907.1
512.8	901.5
513.0	895.8
513.2	889.8
