
nm	Data
370.0	3.150
370.2	3.204
370.4	3.228
370.6	3.251
370.8	3.318
371.0	3.484
371.2	3.475
371.4	3.343
371.6	3.123
371.8	2.980
372.0	2.954
372.2	3.026
372.4	3.107
372.6	3.057
372.8	3.034
373.0	3.192
373.2	3.244
373.4	3.289
373.6	3.200
373.8	3.060
374.0	3.134
374.2	3.201
374.4	3.319
374.6	3.461
374.8	3.499
375.0	3.609
375.2	3.608
375.4	3.357
375.6	3.133
375.8	3.104
376.0	3.216
376.2	3.389
376.4	3.358
376.6	3.182
376.8	2.996
377.0	3.204
377.2	3.419
377.4	3.568
377.6	3.479
377.8	3.341
378.0	3.507
378.2	3.676
378.4	3.670
378.6	3.749
378.8	3.698
379.0	3.651
379.2	3.841
379.4	3.788
379.6	3.736
379.8	3.707
380.0	3.703
380.2	3.814
380.4	3.841
380.6	3.905
380.8	3.960
381.0	3.996
381.2	3.918
381.4	4.146
381.6	3.951
381.8	3.908
382.0	3.859
382.2	3.917
382.4	3.896
382.6	4.167
382.8	4.091
383.0	3.983
383.2	3.901
383.4	3.823
383.6	3.895
383.8	4.187
384.0	4.211
384.2	4.305
384.4	4.395
384.6	4.486
384.8	4.534
385.0	4.625
385.2	4.449
385.4	4.495
385.6	4.507
385.8	4.568
386.0	4.617
386.2	4.800
386.4	4.893
386.6	5.112
386.8	5.160
387.0	5.093
387.2	5.184
387.4	5.165
387.6	5.059
387.8	5.205
388.0	5.346
388.2	5.548
388.4	5.789
388.6	5.612
388.8	5.389
389.0	5.459
389.2	5.673
389.4	6.031
389.6	6.205
389.8	6.076
390.0	6.042
390.2	6.101
390.4	6.109
390.6	6.326
390.8	6.469
391.0	6.537
391.2	6.826
391.4	7.152
391.6	7.551
391.8	7.667
392.0	7.773
392.2	7.552
392.4	7.637
392.6	7.954
392.8	8.142
393.0	8.339
393.2	8.672
393.4	8.838
393.6	9.345
393.8	9.339
394.0	9.053
394.2	9.426
394.4	9.982
394.6	10.30
394.8	10.77
395.0	10.37
395.2	10.21
395.4	10.42
395.6	10.83
395.8	11.31
396.0	11.96
396.2	12.11
396.4	12.56
396.6	13.02
396.8	13.06
397.0	13.44
397.2	13.49
397.4	13.65
397.6	13.85
397.8	14.49
398.0	14.71
398.2	15.33
398.4	15.86
398.6	16.48
398.8	17.04
399.0	17.78
399.2	18.30
399.4	19.06
399.6	19.37
399.8	19.51
400.0	19.96
400.2	20.63
400.4	21.48
400.6	22.48
400.8	23.37
401.0	24.25
401.2	25.09
401.4	26.29
401.6	27.19
401.8	28.16
402.0	29.12
402.2	29.79
402.4	30.18
402.6	31.20
402.8	32.17
403.0	33.83
403.2	35.99
403.4	37.84
403.6	39.28
403.8	40.38
404.0	41.10
404.2	41.71
404.4	43.13
404.6	44.95
404.8	46.86
405.0	48.78
405.2	51.40
405.4	53.76
405.6	55.95
405.8	58.20
406.0	59.42
406.2	60.66
406.4	63.02
406.6	65.18
406.8	67.48
407.0	70.27
407.2	72.99
407.4	75.97
407.6	79.11
407.8	82.34
408.0	85.00
408.2	86.97
408.4	88.80
408.6	91.26
408.8	94.62
409.0	99.26
409.2	102.8
409.4	105.5
409.6	108.4
409.8	112.8
410.0	116.4
410.2	121.0
410.4	124.7
410.6	129.2
410.8	133.6
411.0	138.0
411.2	141.2
411.4	147.5
411.6	151.3
411.8	158.3
412.0	163.9
412.2	167.7
412.4	172.2
412.6	177.5
412.8	180.6
413.0	186.7
413.2	191.9
413.4	197.9
413.6	203.7
413.8	207.7
414.0	214.9
414.2	220.7
414.4	227.7
414.6	234.1
414.8	239.0
415.0	245.5
415.2	254.7
415.4	261.4
415.6	269.1
415.8	275.2
416.0	280.7
416.2	288.2
