
nm	Data
370.0	4.982
370.2	4.300
370.4	4.289
370.6	4.645
370.8	5.001
371.0	4.997
371.2	4.827
371.4	4.693
371.6	4.754
371.8	4.819
372.0	5.013
372.2	5.106
372.4	5.060
372.6	5.122
372.8	4.998
373.0	5.011
373.2	4.881
373.4	4.886
373.6	4.869
373.8	4.915
374.0	4.727
374.2	5.015
374.4	5.008
374.6	5.032
374.8	5.221
375.0	5.073
375.2	4.696
375.4	4.666
375.6	4.581
375.8	4.692
376.0	4.724
376.2	4.685
376.4	4.528
376.6	4.573
376.8	4.604
377.0	4.829
377.2	4.785
377.4	4.746
377.6	4.735
377.8	4.766
378.0	4.855
378.2	4.956
378.4	4.825
378.6	4.856
378.8	4.888
379.0	4.928
379.2	5.088
379.4	5.024
379.6	4.999
379.8	5.114
380.0	5.181
380.2	5.196
380.4	5.053
380.6	4.881
380.8	4.829
381.0	4.934
381.2	5.033
381.4	4.990
381.6	5.067
381.8	5.117
382.0	5.071
382.2	5.141
382.4	4.976
382.6	4.865
382.8	5.275
383.0	5.332
383.2	5.557
383.4	5.504
383.6	5.413
383.8	5.292
384.0	5.432
384.2	5.313
384.4	5.320
384.6	5.207
384.8	5.430
385.0	5.368
385.2	5.396
385.4	5.201
385.6	5.045
385.8	4.962
386.0	5.098
386.2	5.170
386.4	5.531
386.6	5.492
386.8	5.641
387.0	5.603
387.2	5.581
387.4	5.683
387.6	5.934
387.8	5.889
388.0	6.005
388.2	5.805
388.4	5.549
388.6	5.508
388.8	5.536
389.0	5.513
389.2	5.662
389.4	5.789
389.6	5.963
389.8	6.203
390.0	6.194
390.2	6.094
390.4	6.200
390.6	6.301
390.8	6.316
391.0	6.293
391.2	6.146
391.4	6.084
391.6	6.225
391.8	6.122
392.0	5.950
392.2	5.944
392.4	6.298
392.6	6.588
392.8	6.661
393.0	6.763
393.2	6.757
393.4	6.882
393.6	7.241
393.8	7.041
394.0	6.746
394.2	6.800
394.4	6.862
394.6	7.123
394.8	7.523
395.0	7.581
395.2	7.690
395.4	7.898
395.6	7.826
395.8	8.027
396.0	8.255
396.2	8.502
396.4	8.648
396.6	8.655
396.8	8.636
397.0	8.742
397.2	8.777
397.4	8.981
397.6	8.907
397.8	9.040
398.0	9.584
398.2	10.09
398.4	10.56
398.6	10.78
398.8	10.50
399.0	10.63
399.2	10.73
399.4	11.22
399.6	11.95
399.8	12.35
400.0	12.76
400.2	13.40
400.4	13.70
400.6	14.29
400.8	15.08
401.0	15.49
401.2	15.88
401.4	16.18
401.6	16.42
401.8	17.00
402.0	18.09
402.2	18.92
402.4	19.58
402.6	20.14
402.8	20.85
403.0	21.59
403.2	22.54
403.4	23.65
403.6	24.62
403.8	25.69
404.0	27.16
404.2	28.47
404.4	29.38
404.6	30.72
404.8	32.01
405.0	33.47
405.2	34.76
405.4	35.46
405.6	36.24
405.8	38.14
406.0	40.21
406.2	42.86
406.4	44.88
406.6	47.18
406.8	49.19
407.0	52.14
407.2	54.74
407.4	57.88
407.6	59.49
407.8	62.28
408.0	64.13
408.2	66.54
408.4	69.48
408.6	73.26
408.8	76.03
409.0	80.13
409.2	83.96
409.4	87.78
409.6	91.01
409.8	95.22
410.0	100.1
410.2	104.6
410.4	109.3
410.6	114.3
410.8	118.2
411.0	123.9
411.2	129.5
411.4	135.6
411.6	141.5
411.8	147.8
412.0	151.9
412.2	156.7
412.4	162.2
412.6	169.4
412.8	177.5
413.0	186.4
413.2	192.9
413.4	201.3
413.6	210.0
413.8	217.2
414.0	225.3
414.2	232.9
414.4	240.5
414.6	250.9
414.8	260.4
415.0	269.3
415.2	278.5
415.4	290.0
415.6	299.0
415.8	309.4
416.0	319.3
416.2	331.2
416.4	344.4
416.6	358.1
416.8	365.7
417.0	376.3
417.2	386.7
417.4	399.1
417.6	413.2
417.8	428.1
418.0	440.3
418.2	455.3
418.4	467.4
418.6	480.4
418.8	494.9
419.0	509.9
419.2	524.7
419.4	541.8
419.6	556.6
419.8	574.9
420.0	592.8
420.2	608.1
420.4	624.0
420.6	641.1
420.8	659.3
421.0	678.4
421.2	698.2
421.4	714.8
421.6	731.9
421.8	748.2
422.0	765.0
422.2	780.5
422.4	799.1
422.6	816.4
422.8	836.7
423.0	858.4
423.2	880.2
423.4	898.5
423.6	916.2
423.8	932.6
424.0	950.3
424.2	974.7
424.4	999.4
424.6	1022
424.8	1044
425.0	1063
425.2	1079
425.4	1100
425.6	1122
425.8	1146
426.0	1171
426.2	1192
426.4	1211
426.6	1231
426.8	1252
427.0	1273
427.2	1292
427.4	1310
427.6	1331
427.8	1356
428.0	1379
428.2	1404
428.4	1423
428.6	1444
428.8	1465
429.0	1490
429.2	1512
429.4	1537
429.6	1558
429.8	1579
430.0	1602
430.2	1623
430.4	1646
430.6	1673
430.8	1699
431.0	1726
431.2	1750
431.4	1773
431.6	1793
431.8	1813
432.0	1833
432.2	1850
432.4	1867
432.6	1884
432.8	1906
433.0	1928
433.2	1949
433.4	1972
433.6	1995
433.8	2016
434.0	2035
434.2	2055
434.4	2073
434.6	2092
434.8	2112
435.0	2138
435.2	2153
435.4	2178
435.6	2193
435.8	2216
436.0	2237
436.2	2260
436.4	2277
436.6	2296
436.8	2307
437.0	2329
437.2	2344
437.4	2359
437.6	2378
437.8	2396
438.0	2413
438.2	2429
438.4	2447
438.6	2458
438.8	2478
439.0	2492
439.2	2506
439.4	2522
439.6	2542
439.8	2561
440.0	2583
440.2	2601
440.4	2621
440.6	2636
440.8	2651
441.0	2663
441.2	2681
441.4	2700
441.6	2714
441.8	2725
442.0	2741
442.2	2754
442.4	2767
442.6	2777
442.8	2785
443.0	2793
443.2	2806
443.4	2825
443.6	2839
443.8	2852
444.0	2863
444.2	2869
444.4	2881
444.6	2899
444.8	2918
445.0	2934
445.2	2943
445.4	2956
445.6	2967
445.8	2981
446.0	2994
446.2	3004
446.4	3011
446.6	3016
446.8	3029
447.0	3046
447.2	3063
447.4	3076
447.6	3087
447.8	3093
448.0	3102
448.2	3107
448.4	3119
448.6	3127
448.8	3141
449.0	3159
449.2	3177
449.4	3188
449.6	3200
449.8	3209
450.0	3225
450.2	3237
450.4	3257
450.6	3261
450.8	3267
451.0	3273
451.2	3283
451.4	3293
451.6	3308
451.8	3323
452.0	3340
452.2	3352
452.4	3364
452.6	3371
452.8	3382
453.0	3399
453.2	3411
453.4	3423
453.6	3431
453.8	3439
454.0	3458
454.2	3473
454.4	3483
454.6	3490
454.8	3500
455.0	3512
455.2	3529
455.4	3544
455.6	3559
455.8	3570
456.0	3589
456.2	3597
456.4	3605
456.6	3612
456.8	3628
457.0	3643
457.2	3657
457.4	3662
457.6	3669
457.8	3683
458.0	3699
