
nm	Data
370.0	956.8
370.2	979.5
370.4	971.0
370.6	953.1
370.8	973.1
371.0	981.8
371.2	1028
371.4	1060
371.6	1074
371.8	1050
372.0	1033
372.2	1020
372.4	1044
372.6	1070
372.8	1093
373.0	1107
373.2	1085
373.4	1052
373.6	1041
373.8	1059
374.0	1066
374.2	1095
374.4	1094
374.6	1117
374.8	1118
375.0	1131
375.2	1131
375.4	1136
375.6	1125
375.8	1149
376.0	1136
376.2	1107
376.4	1106
376.6	1114
376.8	1122
377.0	1134
377.2	1125
377.4	1115
377.6	1143
377.8	1169
378.0	1179
378.2	1178
378.4	1162
378.6	1170
378.8	1184
379.0	1198
379.2	1204
379.4	1197
379.6	1203
379.8	1221
380.0	1223
380.2	1245
380.4	1240
380.6	1223
380.8	1209
381.0	1241
381.2	1243
381.4	1255
381.6	1262
381.8	1270
382.0	1258
382.2	1263
382.4	1255
382.6	1243
382.8	1263
383.0	1301
383.2	1305
383.4	1304
383.6	1323
383.8	1343
384.0	1353
384.2	1379
384.4	1377
384.6	1383
384.8	1374
385.0	1381
385.2	1378
385.4	1388
385.6	1413
385.8	1421
386.0	1406
386.2	1383
386.4	1365
386.6	1375
386.8	1403
387.0	1437
387.2	1460
387.4	1455
387.6	1467
387.8	1477
388.0	1493
388.2	1506
388.4	1504
388.6	1491
388.8	1485
389.0	1482
389.2	1506
389.4	1544
389.6	1570
389.8	1586
390.0	1579
390.2	1562
390.4	1548
390.6	1580
390.8	1596
391.0	1622
391.2	1619
391.4	1617
391.6	1615
391.8	1637
392.0	1626
392.2	1624
392.4	1632
392.6	1668
392.8	1692
393.0	1696
393.2	1675
393.4	1666
393.6	1686
393.8	1716
394.0	1734
394.2	1754
394.4	1772
394.6	1781
394.8	1790
395.0	1776
395.2	1761
395.4	1757
395.6	1752
395.8	1763
396.0	1790
396.2	1819
396.4	1839
396.6	1854
396.8	1831
397.0	1835
397.2	1870
397.4	1883
397.6	1900
397.8	1906
398.0	1890
398.2	1907
398.4	1918
398.6	1924
398.8	1953
399.0	1964
399.2	1983
399.4	1980
399.6	1962
399.8	1989
400.0	2032
400.2	2053
400.4	2071
400.6	2046
400.8	2035
401.0	2060
401.2	2097
401.4	2115
401.6	2147
401.8	2155
402.0	2158
402.2	2192
402.4	2224
402.6	2230
402.8	2257
403.0	2265
403.2	2257
403.4	2264
403.6	2248
403.8	2256
404.0	2304
404.2	2334
404.4	2375
404.6	2385
404.8	2375
405.0	2407
405.2	2410
405.4	2392
405.6	2425
405.8	2456
406.0	2483
406.2	2504
406.4	2491
406.6	2469
406.8	2490
407.0	2504
407.2	2511
407.4	2507
407.6	2519
407.8	2555
408.0	2570
408.2	2565
408.4	2583
408.6	2611
408.8	2646
409.0	2657
409.2	2658
409.4	2661
409.6	2689
409.8	2726
410.0	2743
410.2	2728
410.4	2742
410.6	2762
410.8	2776
411.0	2757
411.2	2759
411.4	2763
411.6	2763
411.8	2823
412.0	2879
412.2	2878
412.4	2901
412.6	2917
412.8	2913
413.0	2976
413.2	2996
413.4	2987
413.6	2985
413.8	2984
414.0	2989
414.2	3046
414.4	3074
414.6	3107
414.8	3122
415.0	3146
415.2	3140
415.4	3152
415.6	3144
415.8	3128
416.0	3117
416.2	3169
416.4	3186
416.6	3199
416.8	3222
417.0	3213
417.2	3180
417.4	3199
417.6	3198
417.8	3218
418.0	3265
418.2	3290
418.4	3303
418.6	3365
418.8	3399
419.0	3452
419.2	3466
419.4	3446
419.6	3441
419.8	3445
420.0	3445
420.2	3468
420.4	3477
420.6	3479
420.8	3518
421.0	3532
421.2	3528
421.4	3531
421.6	3526
421.8	3540
422.0	3582
