nm    	Abs  
300.00 	0.223 
299.00 	0.224 
298.00 	0.225 
297.00 	0.224 
296.00 	0.224 
295.00 	0.224 
294.00 	0.225 
293.00 	0.225 
292.00 	0.227 
291.00 	0.228 
290.00 	0.229 
289.00 	0.230 
288.00 	0.232 
287.00 	0.233 
286.00 	0.235 
285.00 	0.237 
284.00 	0.239 
283.00 	0.241 
282.00 	0.244 
281.00 	0.247 
280.00 	0.250 
279.00 	0.252 
278.00 	0.255 
277.00 	0.257 
276.00 	0.261 
275.00 	0.264 
274.00 	0.268 
273.00 	0.271 
272.00 	0.275 
271.00 	0.279 
270.00 	0.283 
269.00 	0.288 
268.00 	0.293 
267.00 	0.298 
266.00 	0.306 
265.00 	0.312 
264.00 	0.320 
263.00 	0.328 
262.00 	0.338 
261.00 	0.348 
260.00 	0.359 
259.00 	0.371 
258.00 	0.383 
257.00 	0.395 
256.00 	0.409 
255.00 	0.422 
254.00 	0.436 
253.00 	0.451 
252.00 	0.465 
251.00 	0.479 
250.00 	0.493 
249.00 	0.508 
248.00 	0.523 
247.00 	0.538 
246.00 	0.553 
245.00 	0.569 
244.00 	0.586 
243.00 	0.605 
242.00 	0.625 
241.00 	0.649 
240.00 	0.676 
239.00 	0.709 
238.00 	0.746 
237.00 	0.792 
236.00 	0.847 
235.00 	0.912 
234.00 	0.993 
233.00 	1.093 
232.00 	1.213 
231.00 	1.349 
230.00 	1.503 
229.00 	1.681 
228.00 	1.877 
227.00 	2.088 
226.00 	2.286 
225.00 	2.446 
224.00 	2.530 
223.00 	2.636 
222.00 	2.623 
221.00 	2.636 
220.00 	2.604 
219.00 	2.626 
218.00 	2.671 
217.00 	2.628 
216.00 	2.645 
215.00 	2.663 
214.00 	2.650 
213.00 	2.529 
212.00 	2.647 
211.00 	2.568 
210.00 	2.563 
209.00 	2.542 
208.00 	2.360 
207.00 	2.341 
206.00 	2.166 
205.00 	2.157 
204.00 	2.045 
203.00 	1.884 
202.00 	1.579 
201.00 	1.390 
200.00 	1.134 
199.00 	0.966 
198.00 	0.916 
197.00 	0.833 
196.00 	0.735 
195.00 	0.554 
194.00 	0.571 
193.00 	0.498 
192.00 	0.473 
191.00 	0.446 
190.00 	0.431 
