nm    	Abs  
300.00 	0.240 
299.00 	0.240 
298.00 	0.241 
297.00 	0.240 
296.00 	0.240 
295.00 	0.242 
294.00 	0.242 
293.00 	0.243 
292.00 	0.243 
291.00 	0.245 
290.00 	0.245 
289.00 	0.247 
288.00 	0.248 
287.00 	0.250 
286.00 	0.252 
285.00 	0.253 
284.00 	0.255 
283.00 	0.257 
282.00 	0.260 
281.00 	0.263 
280.00 	0.266 
279.00 	0.269 
278.00 	0.272 
277.00 	0.274 
276.00 	0.277 
275.00 	0.280 
274.00 	0.285 
273.00 	0.288 
272.00 	0.292 
271.00 	0.296 
270.00 	0.300 
269.00 	0.305 
268.00 	0.311 
267.00 	0.316 
266.00 	0.323 
265.00 	0.329 
264.00 	0.336 
263.00 	0.345 
262.00 	0.355 
261.00 	0.365 
260.00 	0.376 
259.00 	0.388 
258.00 	0.399 
257.00 	0.412 
256.00 	0.425 
255.00 	0.438 
254.00 	0.452 
253.00 	0.466 
252.00 	0.478 
251.00 	0.492 
250.00 	0.506 
249.00 	0.520 
248.00 	0.534 
247.00 	0.548 
246.00 	0.561 
245.00 	0.576 
244.00 	0.591 
243.00 	0.608 
242.00 	0.628 
241.00 	0.651 
240.00 	0.675 
239.00 	0.706 
238.00 	0.742 
237.00 	0.786 
236.00 	0.838 
235.00 	0.903 
234.00 	0.980 
233.00 	1.079 
232.00 	1.194 
231.00 	1.328 
230.00 	1.477 
229.00 	1.646 
228.00 	1.829 
227.00 	2.007 
226.00 	2.166 
225.00 	2.285 
224.00 	2.349 
223.00 	2.404 
222.00 	2.418 
221.00 	2.403 
220.00 	2.403 
219.00 	2.381 
218.00 	2.378 
217.00 	2.415 
216.00 	2.361 
215.00 	2.409 
214.00 	2.408 
213.00 	2.366 
212.00 	2.331 
211.00 	2.319 
210.00 	2.247 
209.00 	2.229 
208.00 	2.131 
207.00 	2.049 
206.00 	1.982 
205.00 	1.846 
204.00 	1.695 
203.00 	1.564 
202.00 	1.337 
201.00 	1.122 
200.00 	0.816 
199.00 	0.671 
198.00 	0.524 
197.00 	0.474 
196.00 	0.355 
195.00 	0.402 
194.00 	0.387 
193.00 	0.383 
192.00 	0.379 
191.00 	0.397 
190.00 	0.401 
