nm    	Abs  
300.00 	0.235 
299.00 	0.235 
298.00 	0.236 
297.00 	0.235 
296.00 	0.236 
295.00 	0.236 
294.00 	0.236 
293.00 	0.237 
292.00 	0.239 
291.00 	0.240 
290.00 	0.242 
289.00 	0.244 
288.00 	0.246 
287.00 	0.248 
286.00 	0.251 
285.00 	0.253 
284.00 	0.257 
283.00 	0.260 
282.00 	0.264 
281.00 	0.269 
280.00 	0.273 
279.00 	0.277 
278.00 	0.280 
277.00 	0.283 
276.00 	0.287 
275.00 	0.291 
274.00 	0.296 
273.00 	0.301 
272.00 	0.307 
271.00 	0.312 
270.00 	0.317 
269.00 	0.323 
268.00 	0.330 
267.00 	0.337 
266.00 	0.345 
265.00 	0.354 
264.00 	0.364 
263.00 	0.375 
262.00 	0.387 
261.00 	0.400 
260.00 	0.415 
259.00 	0.430 
258.00 	0.446 
257.00 	0.463 
256.00 	0.480 
255.00 	0.497 
254.00 	0.515 
253.00 	0.533 
252.00 	0.552 
251.00 	0.570 
250.00 	0.587 
249.00 	0.605 
248.00 	0.624 
247.00 	0.642 
246.00 	0.661 
245.00 	0.682 
244.00 	0.703 
243.00 	0.727 
242.00 	0.755 
241.00 	0.787 
240.00 	0.823 
239.00 	0.866 
238.00 	0.918 
237.00 	0.979 
236.00 	1.051 
235.00 	1.139 
234.00 	1.248 
233.00 	1.376 
232.00 	1.537 
231.00 	1.707 
230.00 	1.902 
229.00 	2.119 
228.00 	2.333 
227.00 	2.548 
226.00 	2.684 
225.00 	2.895 
224.00 	3.000 
223.00 	2.923 
222.00 	3.016 
221.00 	2.894 
220.00 	3.014 
219.00 	3.007 
218.00 	2.974 
217.00 	2.820 
216.00 	2.967 
215.00 	2.777 
214.00 	2.740 
213.00 	2.853 
212.00 	2.678 
211.00 	2.630 
210.00 	2.631 
209.00 	2.646 
208.00 	2.577 
207.00 	2.475 
206.00 	2.401 
205.00 	2.312 
204.00 	2.188 
203.00 	1.980 
202.00 	2.012 
201.00 	1.608 
200.00 	1.248 
199.00 	1.809 
198.00 	1.042 
197.00 	0.995 
196.00 	0.894 
195.00 	0.643 
194.00 	0.640 
193.00 	0.644 
192.00 	0.528 
191.00 	0.498 
190.00 	0.473 
