nm    	Abs   
300.00 	0.272 
299.00 	0.272 
298.00 	0.273 
297.00 	0.273 
296.00 	0.274 
295.00 	0.274 
294.00 	0.275 
293.00 	0.275 
292.00 	0.277 
291.00 	0.277 
290.00 	0.279 
289.00 	0.280 
288.00 	0.282 
287.00 	0.283 
286.00 	0.286 
285.00 	0.288 
284.00 	0.291 
283.00 	0.294 
282.00 	0.300 
281.00 	0.308 
280.00 	0.319 
279.00 	0.331 
278.00 	0.336 
277.00 	0.334 
276.00 	0.330 
275.00 	0.331 
274.00 	0.337 
273.00 	0.347 
272.00 	0.354 
271.00 	0.359 
270.00 	0.360 
269.00 	0.363 
268.00 	0.365 
267.00 	0.370 
266.00 	0.376 
265.00 	0.382 
264.00 	0.388 
263.00 	0.395 
262.00 	0.402 
261.00 	0.410 
260.00 	0.420 
259.00 	0.430 
258.00 	0.441 
257.00 	0.453 
256.00 	0.466 
255.00 	0.478 
254.00 	0.492 
253.00 	0.507 
252.00 	0.523 
251.00 	0.537 
250.00 	0.551 
249.00 	0.565 
248.00 	0.578 
247.00 	0.591 
246.00 	0.604 
245.00 	0.618 
244.00 	0.633 
243.00 	0.649 
242.00 	0.667 
241.00 	0.685 
240.00 	0.706 
239.00 	0.730 
238.00 	0.756 
237.00 	0.790 
236.00 	0.826 
235.00 	0.871 
234.00 	0.921 
233.00 	0.982 
232.00 	1.043 
231.00 	1.105 
230.00 	1.158 
229.00 	1.206 
228.00 	1.240 
227.00 	1.264 
226.00 	1.274 
225.00 	1.274 
224.00 	1.268 
223.00 	1.261 
222.00 	1.252 
221.00 	1.244 
220.00 	1.231 
219.00 	1.220 
218.00 	1.209 
217.00 	1.195 
216.00 	1.182 
215.00 	1.163 
214.00 	1.152 
213.00 	1.129 
212.00 	1.110 
211.00 	1.077 
210.00 	1.037 
209.00 	0.988 
208.00 	0.934 
207.00 	0.853 
206.00 	0.755 
205.00 	0.636 
204.00 	0.494 
203.00 	0.304 
202.00 	0.083 
201.00 	-0.181 
200.00 	-0.458 
199.00 	-0.689 
198.00 	-0.817 
197.00 	-0.841 
196.00 	-0.812 
195.00 	-0.696 
194.00 	-0.596 
193.00 	-0.476 
192.00 	-0.340 
191.00 	-0.201 
190.00 	-0.041 
