nm    	Abs   
300.00 	0.623 
299.00 	0.623 
298.00 	0.622 
297.00 	0.622 
296.00 	0.623 
295.00 	0.624 
294.00 	0.626 
293.00 	0.627 
292.00 	0.629 
291.00 	0.632 
290.00 	0.635 
289.00 	0.639 
288.00 	0.643 
287.00 	0.648 
286.00 	0.653 
285.00 	0.659 
284.00 	0.666 
283.00 	0.673 
282.00 	0.680 
281.00 	0.688 
280.00 	0.696 
279.00 	0.704 
278.00 	0.710 
277.00 	0.718 
276.00 	0.725 
275.00 	0.732 
274.00 	0.740 
273.00 	0.749 
272.00 	0.759 
271.00 	0.769 
270.00 	0.778 
269.00 	0.789 
268.00 	0.800 
267.00 	0.812 
266.00 	0.826 
265.00 	0.839 
264.00 	0.853 
263.00 	0.871 
262.00 	0.888 
261.00 	0.906 
260.00 	0.926 
259.00 	0.947 
258.00 	0.966 
257.00 	0.985 
256.00 	1.003 
255.00 	1.020 
254.00 	1.038 
253.00 	1.052 
252.00 	1.068 
251.00 	1.081 
250.00 	1.092 
249.00 	1.103 
248.00 	1.112 
247.00 	1.119 
246.00 	1.127 
245.00 	1.132 
244.00 	1.139 
243.00 	1.144 
242.00 	1.147 
241.00 	1.149 
240.00 	1.153 
239.00 	1.149 
238.00 	1.150 
237.00 	1.145 
236.00 	1.143 
235.00 	1.136 
234.00 	1.134 
233.00 	1.128 
232.00 	1.122 
231.00 	1.112 
230.00 	1.106 
229.00 	1.095 
228.00 	1.088 
227.00 	1.078 
226.00 	1.070 
225.00 	1.058 
224.00 	1.054 
223.00 	1.041 
222.00 	1.032 
221.00 	1.021 
220.00 	1.014 
219.00 	1.000 
218.00 	0.990 
217.00 	0.977 
216.00 	0.964 
215.00 	0.947 
214.00 	0.930 
213.00 	0.909 
212.00 	0.888 
211.00 	0.855 
210.00 	0.819 
209.00 	0.771 
208.00 	0.712 
207.00 	0.637 
206.00 	0.541 
205.00 	0.421 
204.00 	0.276 
203.00 	0.097 
202.00 	-0.133 
201.00 	-0.390 
200.00 	-0.667 
199.00 	-0.896 
198.00 	-1.024 
197.00 	-1.036 
196.00 	-1.008 
195.00 	-0.886 
194.00 	-0.779 
193.00 	-0.636 
192.00 	-0.498 
191.00 	-0.331 
190.00 	-0.134 
