nm    	Abs  
300.00 	0.205 
299.00 	0.204 
298.00 	0.204 
297.00 	0.204 
296.00 	0.205 
295.00 	0.206 
294.00 	0.206 
293.00 	0.207 
292.00 	0.208 
291.00 	0.209 
290.00 	0.211 
289.00 	0.213 
288.00 	0.215 
287.00 	0.216 
286.00 	0.219 
285.00 	0.221 
284.00 	0.224 
283.00 	0.227 
282.00 	0.231 
281.00 	0.235 
280.00 	0.239 
279.00 	0.242 
278.00 	0.246 
277.00 	0.249 
276.00 	0.253 
275.00 	0.256 
274.00 	0.261 
273.00 	0.264 
272.00 	0.269 
271.00 	0.274 
270.00 	0.280 
269.00 	0.285 
268.00 	0.291 
267.00 	0.298 
266.00 	0.306 
265.00 	0.315 
264.00 	0.324 
263.00 	0.333 
262.00 	0.344 
261.00 	0.355 
260.00 	0.369 
259.00 	0.383 
258.00 	0.397 
257.00 	0.412 
256.00 	0.428 
255.00 	0.443 
254.00 	0.460 
253.00 	0.477 
252.00 	0.493 
251.00 	0.510 
250.00 	0.526 
249.00 	0.543 
248.00 	0.559 
247.00 	0.575 
246.00 	0.593 
245.00 	0.611 
244.00 	0.630 
243.00 	0.652 
242.00 	0.677 
241.00 	0.705 
240.00 	0.737 
239.00 	0.775 
238.00 	0.819 
237.00 	0.873 
236.00 	0.937 
235.00 	1.014 
234.00 	1.110 
233.00 	1.228 
232.00 	1.373 
231.00 	1.530 
230.00 	1.712 
229.00 	1.911 
228.00 	2.132 
227.00 	2.382 
226.00 	2.555 
225.00 	2.669 
224.00 	2.703 
223.00 	2.989 
222.00 	2.935 
221.00 	2.963 
220.00 	2.921 
219.00 	2.868 
218.00 	2.869 
217.00 	2.924 
216.00 	2.953 
215.00 	2.876 
214.00 	2.829 
213.00 	2.715 
212.00 	2.639 
211.00 	2.710 
210.00 	2.641 
209.00 	2.598 
208.00 	2.504 
207.00 	2.460 
206.00 	2.370 
205.00 	2.324 
204.00 	2.079 
203.00 	1.880 
202.00 	1.961 
201.00 	1.438 
200.00 	1.182 
199.00 	1.085 
198.00 	0.993 
197.00 	0.941 
196.00 	0.849 
195.00 	0.604 
194.00 	0.580 
193.00 	0.478 
192.00 	0.453 
191.00 	0.486 
190.00 	0.455 
