nm    	Abs   
300.00 	0.706 
299.00 	0.706 
298.00 	0.705 
297.00 	0.705 
296.00 	0.706 
295.00 	0.708 
294.00 	0.710 
293.00 	0.712 
292.00 	0.714 
291.00 	0.717 
290.00 	0.721 
289.00 	0.727 
288.00 	0.733 
287.00 	0.739 
286.00 	0.747 
285.00 	0.754 
284.00 	0.761 
283.00 	0.770 
282.00 	0.780 
281.00 	0.790 
280.00 	0.801 
279.00 	0.810 
278.00 	0.820 
277.00 	0.830 
276.00 	0.839 
275.00 	0.850 
274.00 	0.860 
273.00 	0.873 
272.00 	0.885 
271.00 	0.899 
270.00 	0.912 
269.00 	0.926 
268.00 	0.942 
267.00 	0.959 
266.00 	0.979 
265.00 	1.000 
264.00 	1.022 
263.00 	1.047 
262.00 	1.074 
261.00 	1.104 
260.00 	1.136 
259.00 	1.170 
258.00 	1.204 
257.00 	1.236 
256.00 	1.271 
255.00 	1.303 
254.00 	1.339 
253.00 	1.371 
252.00 	1.405 
251.00 	1.436 
250.00 	1.464 
249.00 	1.491 
248.00 	1.518 
247.00 	1.539 
246.00 	1.560 
245.00 	1.585 
244.00 	1.601 
243.00 	1.626 
242.00 	1.641 
241.00 	1.662 
240.00 	1.675 
239.00 	1.690 
238.00 	1.698 
237.00 	1.705 
236.00 	1.706 
235.00 	1.710 
234.00 	1.700 
233.00 	1.704 
232.00 	1.694 
231.00 	1.696 
230.00 	1.685 
229.00 	1.689 
228.00 	1.677 
227.00 	1.678 
226.00 	1.666 
225.00 	1.656 
224.00 	1.650 
223.00 	1.644 
222.00 	1.634 
221.00 	1.632 
220.00 	1.615 
219.00 	1.605 
218.00 	1.596 
217.00 	1.582 
216.00 	1.571 
215.00 	1.553 
214.00 	1.534 
213.00 	1.521 
212.00 	1.500 
211.00 	1.470 
210.00 	1.431 
209.00 	1.393 
208.00 	1.338 
207.00 	1.259 
206.00 	1.167 
205.00 	1.041 
204.00 	0.899 
203.00 	0.728 
202.00 	0.501 
201.00 	0.244 
200.00 	-0.030 
199.00 	-0.251 
198.00 	-0.386 
197.00 	-0.401 
196.00 	-0.376 
195.00 	-0.260 
194.00 	-0.147 
193.00 	-0.057 
192.00 	0.063 
191.00 	0.210 
190.00 	0.365 
