nm    	Abs   
500.00 	0.137 
499.00 	0.137 
498.00 	0.137 
497.00 	0.139 
496.00 	0.138 
495.00 	0.139 
494.00 	0.140 
493.00 	0.140 
492.00 	0.140 
491.00 	0.141 
490.00 	0.141 
489.00 	0.142 
488.00 	0.143 
487.00 	0.143 
486.00 	0.144 
485.00 	0.145 
484.00 	0.145 
483.00 	0.146 
482.00 	0.146 
481.00 	0.147 
480.00 	0.147 
479.00 	0.148 
478.00 	0.149 
477.00 	0.150 
476.00 	0.150 
475.00 	0.150 
474.00 	0.151 
473.00 	0.151 
472.00 	0.151 
471.00 	0.152 
470.00 	0.152 
469.00 	0.153 
468.00 	0.153 
467.00 	0.154 
466.00 	0.155 
465.00 	0.154 
464.00 	0.154 
463.00 	0.156 
462.00 	0.155 
461.00 	0.156 
460.00 	0.156 
459.00 	0.157 
458.00 	0.157 
457.00 	0.158 
456.00 	0.159 
455.00 	0.160 
454.00 	0.161 
453.00 	0.162 
452.00 	0.162 
451.00 	0.163 
450.00 	0.164 
449.00 	0.165 
448.00 	0.164 
447.00 	0.166 
446.00 	0.166 
445.00 	0.167 
444.00 	0.167 
443.00 	0.169 
442.00 	0.169 
441.00 	0.170 
440.00 	0.170 
439.00 	0.170 
438.00 	0.170 
437.00 	0.171 
436.00 	0.172 
435.00 	0.171 
434.00 	0.173 
433.00 	0.173 
432.00 	0.173 
431.00 	0.174 
430.00 	0.175 
429.00 	0.175 
428.00 	0.175 
427.00 	0.176 
426.00 	0.176 
425.00 	0.176 
424.00 	0.174 
423.00 	0.176 
422.00 	0.177 
421.00 	0.177 
420.00 	0.177 
419.00 	0.178 
418.00 	0.178 
417.00 	0.179 
416.00 	0.180 
415.00 	0.181 
414.00 	0.181 
413.00 	0.182 
412.00 	0.183 
411.00 	0.184 
410.00 	0.185 
409.00 	0.186 
408.00 	0.187 
407.00 	0.188 
406.00 	0.189 
405.00 	0.192 
404.00 	0.193 
403.00 	0.195 
402.00 	0.197 
401.00 	0.199 
400.00 	0.201 
399.00 	0.203 
398.00 	0.207 
397.00 	0.209 
396.00 	0.211 
395.00 	0.215 
394.00 	0.218 
393.00 	0.221 
392.00 	0.226 
391.00 	0.230 
390.00 	0.233 
389.00 	0.238 
388.00 	0.243 
387.00 	0.248 
386.00 	0.252 
385.00 	0.258 
384.00 	0.263 
383.00 	0.268 
382.00 	0.274 
381.00 	0.280 
380.00 	0.285 
379.00 	0.292 
378.00 	0.297 
377.00 	0.304 
376.00 	0.310 
375.00 	0.317 
374.00 	0.322 
373.00 	0.329 
372.00 	0.335 
371.00 	0.342 
370.00 	0.348 
369.00 	0.354 
368.00 	0.361 
367.00 	0.367 
366.00 	0.372 
365.00 	0.379 
364.00 	0.385 
363.00 	0.391 
362.00 	0.397 
361.00 	0.447 
360.00 	0.454 
359.00 	0.461 
358.00 	0.468 
357.00 	0.474 
356.00 	0.481 
355.00 	0.488 
354.00 	0.493 
353.00 	0.499 
352.00 	0.504 
351.00 	0.497 
350.00 	0.500 
349.00 	0.505 
348.00 	0.508 
347.00 	0.512 
346.00 	0.515 
345.00 	0.518 
344.00 	0.519 
343.00 	0.520 
342.00 	0.521 
341.00 	0.520 
340.00 	0.518 
339.00 	0.518 
338.00 	0.514 
337.00 	0.511 
336.00 	0.507 
335.00 	0.491 
334.00 	0.487 
333.00 	0.483 
332.00 	0.478 
331.00 	0.473 
330.00 	0.467 
329.00 	0.461 
328.00 	0.454 
327.00 	0.447 
326.00 	0.440 
325.00 	0.433 
324.00 	0.426 
323.00 	0.417 
322.00 	0.400 
321.00 	0.390 
320.00 	0.385 
319.00 	0.378 
318.00 	0.373 
317.00 	0.368 
316.00 	0.361 
315.00 	0.355 
314.00 	0.349 
313.00 	0.343 
312.00 	0.337 
311.00 	0.331 
310.00 	0.326 
309.00 	0.320 
308.00 	0.316 
307.00 	0.311 
306.00 	0.306 
305.00 	0.294 
304.00 	0.288 
303.00 	0.286 
302.00 	0.284 
301.00 	0.283 
300.00 	0.281 
299.00 	0.279 
298.00 	0.277 
297.00 	0.276 
296.00 	0.275 
295.00 	0.274 
294.00 	0.273 
293.00 	0.273 
292.00 	0.272 
291.00 	0.272 
290.00 	0.271 
289.00 	0.270 
288.00 	0.270 
287.00 	0.268 
286.00 	0.260 
285.00 	0.260 
284.00 	0.263 
283.00 	0.265 
282.00 	0.268 
281.00 	0.271 
280.00 	0.273 
279.00 	0.276 
278.00 	0.279 
277.00 	0.281 
276.00 	0.284 
275.00 	0.287 
274.00 	0.290 
273.00 	0.294 
272.00 	0.298 
271.00 	0.303 
270.00 	0.307 
269.00 	0.312 
268.00 	0.317 
267.00 	0.323 
266.00 	0.324 
265.00 	0.326 
264.00 	0.334 
263.00 	0.345 
262.00 	0.357 
261.00 	0.370 
260.00 	0.386 
259.00 	0.403 
258.00 	0.422 
257.00 	0.442 
256.00 	0.463 
255.00 	0.484 
254.00 	0.506 
253.00 	0.526 
252.00 	0.546 
251.00 	0.562 
250.00 	0.578 
249.00 	0.591 
248.00 	0.602 
247.00 	0.613 
246.00 	0.621 
245.00 	0.626 
244.00 	0.623 
243.00 	0.622 
242.00 	0.625 
241.00 	0.630 
240.00 	0.636 
239.00 	0.641 
238.00 	0.647 
237.00 	0.655 
236.00 	0.663 
235.00 	0.673 
234.00 	0.686 
233.00 	0.701 
232.00 	0.718 
231.00 	0.734 
230.00 	0.751 
229.00 	0.762 
228.00 	0.774 
227.00 	0.781 
226.00 	0.783 
225.00 	0.780 
224.00 	0.775 
223.00 	0.766 
222.00 	0.756 
221.00 	0.744 
220.00 	0.734 
219.00 	0.720 
218.00 	0.707 
217.00 	0.693 
216.00 	0.675 
215.00 	0.656 
214.00 	0.635 
213.00 	0.612 
212.00 	0.582 
211.00 	0.545 
210.00 	0.502 
209.00 	0.445 
208.00 	0.378 
207.00 	0.295 
206.00 	0.193 
205.00 	0.066 
204.00 	-0.086 
203.00 	-0.276 
202.00 	-0.510 
201.00 	-0.778 
200.00 	-1.046 
199.00 	-1.280 
198.00 	-1.375 
197.00 	-1.404 
196.00 	-1.286 
195.00 	-1.195 
194.00 	-1.113 
