nm    	Abs   
500.00 	0.115 
499.00 	0.115 
498.00 	0.115 
497.00 	0.117 
496.00 	0.117 
495.00 	0.117 
494.00 	0.118 
493.00 	0.119 
492.00 	0.118 
491.00 	0.119 
490.00 	0.120 
489.00 	0.120 
488.00 	0.120 
487.00 	0.122 
486.00 	0.122 
485.00 	0.122 
484.00 	0.122 
483.00 	0.123 
482.00 	0.122 
481.00 	0.123 
480.00 	0.124 
479.00 	0.124 
478.00 	0.124 
477.00 	0.125 
476.00 	0.125 
475.00 	0.125 
474.00 	0.126 
473.00 	0.126 
472.00 	0.126 
471.00 	0.127 
470.00 	0.127 
469.00 	0.128 
468.00 	0.128 
467.00 	0.129 
466.00 	0.129 
465.00 	0.129 
464.00 	0.129 
463.00 	0.130 
462.00 	0.130 
461.00 	0.131 
460.00 	0.132 
459.00 	0.132 
458.00 	0.132 
457.00 	0.134 
456.00 	0.134 
455.00 	0.135 
454.00 	0.135 
453.00 	0.136 
452.00 	0.137 
451.00 	0.137 
450.00 	0.138 
449.00 	0.138 
448.00 	0.138 
447.00 	0.139 
446.00 	0.139 
445.00 	0.139 
444.00 	0.140 
443.00 	0.141 
442.00 	0.141 
441.00 	0.141 
440.00 	0.141 
439.00 	0.142 
438.00 	0.142 
437.00 	0.142 
436.00 	0.143 
435.00 	0.143 
434.00 	0.143 
433.00 	0.144 
432.00 	0.144 
431.00 	0.144 
430.00 	0.145 
429.00 	0.145 
428.00 	0.145 
427.00 	0.145 
426.00 	0.146 
425.00 	0.147 
424.00 	0.147 
423.00 	0.148 
422.00 	0.149 
421.00 	0.149 
420.00 	0.150 
419.00 	0.150 
418.00 	0.151 
417.00 	0.152 
416.00 	0.152 
415.00 	0.153 
414.00 	0.154 
413.00 	0.155 
412.00 	0.156 
411.00 	0.157 
410.00 	0.158 
409.00 	0.159 
408.00 	0.161 
407.00 	0.161 
406.00 	0.162 
405.00 	0.165 
404.00 	0.166 
403.00 	0.168 
402.00 	0.170 
401.00 	0.172 
400.00 	0.174 
399.00 	0.176 
398.00 	0.179 
397.00 	0.181 
396.00 	0.184 
395.00 	0.188 
394.00 	0.191 
393.00 	0.194 
392.00 	0.198 
391.00 	0.202 
390.00 	0.206 
389.00 	0.210 
388.00 	0.214 
387.00 	0.219 
386.00 	0.223 
385.00 	0.228 
384.00 	0.233 
383.00 	0.238 
382.00 	0.244 
381.00 	0.249 
380.00 	0.255 
379.00 	0.261 
378.00 	0.266 
377.00 	0.272 
376.00 	0.278 
375.00 	0.284 
374.00 	0.290 
373.00 	0.296 
372.00 	0.303 
371.00 	0.308 
370.00 	0.315 
369.00 	0.321 
368.00 	0.328 
367.00 	0.334 
366.00 	0.340 
365.00 	0.346 
364.00 	0.353 
363.00 	0.358 
362.00 	0.365 
361.00 	0.391 
360.00 	0.397 
359.00 	0.402 
358.00 	0.408 
357.00 	0.414 
356.00 	0.419 
355.00 	0.424 
354.00 	0.429 
353.00 	0.434 
352.00 	0.438 
351.00 	0.442 
350.00 	0.446 
349.00 	0.448 
348.00 	0.451 
347.00 	0.453 
346.00 	0.456 
345.00 	0.457 
344.00 	0.457 
343.00 	0.457 
342.00 	0.456 
341.00 	0.454 
340.00 	0.452 
339.00 	0.450 
338.00 	0.447 
337.00 	0.444 
336.00 	0.440 
335.00 	0.435 
334.00 	0.430 
333.00 	0.425 
332.00 	0.420 
331.00 	0.414 
330.00 	0.407 
329.00 	0.400 
328.00 	0.393 
327.00 	0.386 
326.00 	0.379 
325.00 	0.371 
324.00 	0.364 
323.00 	0.357 
322.00 	0.349 
321.00 	0.342 
320.00 	0.334 
319.00 	0.327 
318.00 	0.320 
317.00 	0.313 
316.00 	0.307 
315.00 	0.301 
314.00 	0.294 
313.00 	0.289 
312.00 	0.282 
311.00 	0.277 
310.00 	0.271 
309.00 	0.266 
308.00 	0.261 
307.00 	0.257 
306.00 	0.253 
305.00 	0.250 
304.00 	0.246 
303.00 	0.242 
302.00 	0.239 
301.00 	0.236 
300.00 	0.234 
299.00 	0.232 
298.00 	0.230 
297.00 	0.229 
296.00 	0.227 
295.00 	0.226 
294.00 	0.224 
293.00 	0.223 
292.00 	0.222 
291.00 	0.222 
290.00 	0.221 
289.00 	0.222 
288.00 	0.222 
287.00 	0.222 
286.00 	0.222 
285.00 	0.223 
284.00 	0.223 
283.00 	0.223 
282.00 	0.225 
281.00 	0.227 
280.00 	0.229 
279.00 	0.231 
278.00 	0.233 
277.00 	0.236 
276.00 	0.238 
275.00 	0.240 
274.00 	0.243 
273.00 	0.247 
272.00 	0.251 
271.00 	0.255 
270.00 	0.260 
269.00 	0.265 
268.00 	0.270 
267.00 	0.275 
266.00 	0.281 
265.00 	0.288 
264.00 	0.297 
263.00 	0.307 
262.00 	0.319 
261.00 	0.331 
260.00 	0.346 
259.00 	0.362 
258.00 	0.379 
257.00 	0.401 
256.00 	0.422 
255.00 	0.445 
254.00 	0.468 
253.00 	0.491 
252.00 	0.513 
251.00 	0.532 
250.00 	0.550 
249.00 	0.565 
248.00 	0.581 
247.00 	0.595 
246.00 	0.606 
245.00 	0.617 
244.00 	0.628 
243.00 	0.638 
242.00 	0.647 
241.00 	0.655 
240.00 	0.664 
239.00 	0.673 
238.00 	0.685 
237.00 	0.700 
236.00 	0.718 
235.00 	0.741 
234.00 	0.769 
233.00 	0.803 
232.00 	0.847 
231.00 	0.897 
230.00 	0.950 
229.00 	1.008 
228.00 	1.070 
227.00 	1.130 
226.00 	1.182 
225.00 	1.226 
224.00 	1.260 
223.00 	1.276 
222.00 	1.280 
221.00 	1.278 
220.00 	1.271 
219.00 	1.262 
218.00 	1.248 
217.00 	1.236 
216.00 	1.220 
215.00 	1.201 
214.00 	1.182 
213.00 	1.156 
212.00 	1.129 
211.00 	1.089 
210.00 	1.047 
209.00 	0.992 
208.00 	0.925 
207.00 	0.840 
206.00 	0.743 
205.00 	0.613 
204.00 	0.462 
203.00 	0.274 
202.00 	0.048 
201.00 	-0.218 
200.00 	-0.491 
199.00 	-0.716 
198.00 	-0.809 
197.00 	-0.844 
196.00 	-0.726 
195.00 	-0.636 
194.00 	-0.565 
193.00 	-0.422 
192.00 	-0.278 
191.00 	-0.156 
190.00 	-0.008 
