nm    	Abs   
500.00 	0.234 
499.00 	0.234 
498.00 	0.235 
497.00 	0.236 
496.00 	0.237 
495.00 	0.237 
494.00 	0.238 
493.00 	0.240 
492.00 	0.240 
491.00 	0.241 
490.00 	0.241 
489.00 	0.243 
488.00 	0.243 
487.00 	0.245 
486.00 	0.246 
485.00 	0.246 
484.00 	0.247 
483.00 	0.248 
482.00 	0.248 
481.00 	0.250 
480.00 	0.251 
479.00 	0.252 
478.00 	0.253 
477.00 	0.254 
476.00 	0.255 
475.00 	0.256 
474.00 	0.257 
473.00 	0.259 
472.00 	0.259 
471.00 	0.261 
470.00 	0.262 
469.00 	0.263 
468.00 	0.264 
467.00 	0.265 
466.00 	0.267 
465.00 	0.268 
464.00 	0.269 
463.00 	0.272 
462.00 	0.272 
461.00 	0.274 
460.00 	0.276 
459.00 	0.277 
458.00 	0.278 
457.00 	0.280 
456.00 	0.282 
455.00 	0.283 
454.00 	0.284 
453.00 	0.286 
452.00 	0.287 
451.00 	0.289 
450.00 	0.291 
449.00 	0.291 
448.00 	0.291 
447.00 	0.293 
446.00 	0.294 
445.00 	0.295 
444.00 	0.296 
443.00 	0.297 
442.00 	0.297 
441.00 	0.298 
440.00 	0.300 
439.00 	0.301 
438.00 	0.301 
437.00 	0.303 
436.00 	0.304 
435.00 	0.305 
434.00 	0.306 
433.00 	0.308 
432.00 	0.309 
431.00 	0.310 
430.00 	0.313 
429.00 	0.314 
428.00 	0.315 
427.00 	0.318 
426.00 	0.320 
425.00 	0.321 
424.00 	0.324 
423.00 	0.327 
422.00 	0.329 
421.00 	0.331 
420.00 	0.335 
419.00 	0.338 
418.00 	0.342 
417.00 	0.346 
416.00 	0.351 
415.00 	0.356 
414.00 	0.361 
413.00 	0.367 
412.00 	0.374 
411.00 	0.381 
410.00 	0.389 
409.00 	0.398 
408.00 	0.407 
407.00 	0.417 
406.00 	0.427 
405.00 	0.438 
404.00 	0.449 
403.00 	0.462 
402.00 	0.475 
401.00 	0.488 
