Sample:	'20211010A(EM)
File name:	500.FDS
Run date:	'15:02:57, 03/23/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	850.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	380 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	524.0	781.2	5567	781.2	3.434
2	781.2	804.2	850.0	11.80	850.0	1.409

Data points
nm	Data
420.0	19.27
420.2	19.26
420.4	19.40
420.6	19.59
420.8	19.68
421.0	19.73
421.2	19.73
421.4	19.82
421.6	20.02
421.8	20.31
422.0	20.41
422.2	20.35
422.4	20.43
422.6	20.66
422.8	20.86
423.0	21.10
423.2	21.25
423.4	21.12
423.6	21.31
423.8	21.49
424.0	21.56
424.2	21.69
424.4	21.90
424.6	21.85
424.8	21.95
425.0	22.02
425.2	22.14
425.4	22.34
425.6	22.54
425.8	22.74
426.0	22.96
426.2	23.13
426.4	23.23
426.6	23.38
426.8	23.41
427.0	23.56
427.2	23.80
427.4	23.91
427.6	23.96
427.8	24.08
428.0	24.19
428.2	24.35
428.4	24.62
428.6	24.83
428.8	24.95
429.0	25.10
429.2	25.29
429.4	25.41
429.6	25.63
429.8	25.84
430.0	26.04
430.2	26.14
430.4	26.28
430.6	26.39
430.8	26.49
431.0	26.66
431.2	26.98
431.4	27.02
431.6	27.21
431.8	27.40
432.0	27.48
432.2	27.63
432.4	28.04
432.6	28.42
432.8	28.78
433.0	28.92
433.2	28.97
433.4	29.09
433.6	29.38
433.8	29.80
434.0	30.02
434.2	30.24
434.4	30.48
434.6	30.71
434.8	30.88
435.0	31.19
435.2	31.31
435.4	31.55
435.6	32.00
435.8	32.38
436.0	32.78
436.2	33.02
436.4	33.12
436.6	33.31
436.8	33.64
437.0	33.99
437.2	34.40
437.4	34.65
437.6	35.00
437.8	35.51
438.0	35.89
438.2	36.44
438.4	36.94
438.6	37.38
438.8	37.74
439.0	38.22
439.2	38.54
439.4	39.17
439.6	39.56
439.8	39.88
440.0	40.35
440.2	40.84
440.4	41.36
440.6	42.19
440.8	42.78
441.0	43.29
441.2	43.90
441.4	44.33
441.6	44.82
441.8	45.39
442.0	46.13
442.2	46.90
442.4	47.79
442.6	48.59
442.8	49.25
443.0	49.85
443.2	50.61
443.4	51.20
443.6	52.06
443.8	52.74
444.0	53.46
444.2	54.35
444.4	55.47
444.6	56.55
444.8	57.53
445.0	58.30
445.2	59.15
445.4	60.12
445.6	61.13
445.8	62.24
446.0	63.09
446.2	64.02
446.4	65.15
446.6	66.59
446.8	67.85
447.0	69.07
447.2	70.02
447.4	70.91
447.6	71.81
447.8	73.22
448.0	74.35
448.2	75.75
448.4	76.97
448.6	78.46
448.8	79.72
449.0	81.11
449.2	82.14
449.4	83.81
449.6	85.33
449.8	87.21
450.0	88.71
450.2	90.24
450.4	91.85
450.6	93.69
450.8	95.39
451.0	97.03
451.2	98.41
451.4	99.93
451.6	102.0
451.8	104.0
452.0	106.1
452.2	108.0
452.4	109.8
452.6	112.1
452.8	114.4
453.0	116.4
453.2	118.7
453.4	121.2
453.6	123.7
453.8	126.1
454.0	128.5
454.2	130.7
454.4	133.2
454.6	136.5
454.8	139.6
455.0	142.3
455.2	145.1
455.4	147.6
455.6	150.6
455.8	154.1
456.0	157.5
456.2	160.9
456.4	164.7
456.6	168.0
456.8	171.6
457.0	175.1
457.2	178.4
457.4	181.9
457.6	185.7
457.8	190.0
458.0	194.7
458.2	199.7
458.4	204.5
458.6	209.2
458.8	213.2
459.0	218.1
459.2	223.0
459.4	228.7
459.6	234.0
459.8	239.8
460.0	245.0
460.2	250.7
460.4	256.1
460.6	262.5
460.8	268.6
461.0	275.7
461.2	282.9
461.4	290.5
461.6	297.3
461.8	304.5
462.0	311.6
462.2	318.8
462.4	325.7
462.6	333.8
462.8	341.6
463.0	350.3
463.2	359.5
463.4	368.0
463.6	376.4
463.8	385.7
464.0	394.9
464.2	405.0
