Sample:	'20211010A(EM)
File name:	B-CDS 2 200uM.FDS
Run date:	'09:12:40, 06/08/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	680.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	540 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	472.6	473.6	9746	473.6	9693
2	473.6	474.2	476.8	9738	476.8	9673
3	476.8	477.4	635.2	9706	635.2	231.0
4	635.2	635.6	650.8	233.3	650.8	134.9
5	650.8	651.8	680.0	141.5	680.0	53.59

Data points
nm	Data
370.0	12.81
370.2	13.67
370.4	13.73
370.6	13.32
370.8	12.78
371.0	12.70
371.2	12.50
371.4	12.23
371.6	12.58
371.8	12.69
372.0	12.52
372.2	12.60
372.4	13.17
372.6	13.38
372.8	13.89
373.0	14.23
373.2	14.25
373.4	14.21
373.6	14.05
373.8	14.17
374.0	13.78
374.2	13.90
374.4	14.03
374.6	14.90
374.8	14.94
375.0	14.89
375.2	14.80
375.4	14.92
375.6	14.88
375.8	15.00
376.0	15.12
376.2	14.46
376.4	13.97
376.6	14.97
376.8	15.99
377.0	16.18
377.2	16.30
377.4	16.68
377.6	16.46
377.8	16.84
378.0	17.21
378.2	17.47
378.4	17.18
378.6	18.04
378.8	18.70
379.0	18.04
379.2	18.03
379.4	18.15
379.6	17.73
379.8	18.25
380.0	19.13
380.2	19.09
380.4	18.94
