Sample:	'20211010A(EM)
File name:	B-CDS 5.FDS
Run date:	'09:27:58, 06/08/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	680.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	520 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	492.0	492.8	2564	492.8	2539
2	492.8	493.6	495.8	2569	495.8	2537
3	495.8	496.6	671.4	2563	671.4	36.43
4	671.4	672.0	680.0	38.01	680.0	28.91

Data points
nm	Data
370.0	3.500
370.2	3.780
370.4	3.753
370.6	3.602
370.8	3.652
371.0	3.676
371.2	3.823
371.4	4.036
371.6	4.116
371.8	4.190
372.0	4.158
372.2	3.804
372.4	3.744
372.6	3.762
372.8	3.883
373.0	3.924
373.2	4.004
373.4	4.266
373.6	4.138
373.8	4.117
374.0	4.042
374.2	3.402
374.4	3.402
374.6	3.610
374.8	3.838
375.0	4.069
375.2	4.271
375.4	4.017
375.6	3.998
375.8	3.911
376.0	3.983
376.2	4.144
376.4	4.214
376.6	4.211
376.8	4.206
377.0	4.023
377.2	3.718
377.4	4.091
377.6	3.946
377.8	4.163
378.0	4.193
378.2	4.063
378.4	3.757
378.6	3.620
378.8	3.646
379.0	4.134
379.2	4.336
379.4	4.398
379.6	4.229
379.8	4.016
380.0	3.913
380.2	4.010
380.4	4.100
380.6	3.884
380.8	4.067
381.0	4.177
381.2	4.258
381.4	4.179
381.6	3.996
381.8	3.609
382.0	3.650
382.2	3.669
382.4	4.110
382.6	4.144
382.8	4.237
383.0	4.098
383.2	4.064
383.4	4.208
383.6	4.129
383.8	4.182
384.0	4.195
384.2	4.298
384.4	4.156
384.6	4.190
384.8	3.811
385.0	3.808
385.2	3.825
385.4	4.081
385.6	4.166
385.8	4.578
386.0	4.793
386.2	4.845
386.4	4.900
386.6	4.632
386.8	4.566
387.0	4.510
387.2	4.614
387.4	4.813
387.6	5.086
387.8	4.950
388.0	4.568
388.2	4.435
388.4	4.347
388.6	4.697
388.8	4.872
389.0	4.765
389.2	4.740
389.4	4.896
389.6	4.799
389.8	5.089
390.0	4.806
390.2	4.731
390.4	4.979
390.6	5.203
390.8	5.347
391.0	5.658
391.2	5.304
391.4	5.135
391.6	5.018
391.8	5.029
392.0	5.052
392.2	5.107
392.4	4.973
392.6	4.839
392.8	4.764
393.0	4.847
393.2	5.049
393.4	5.179
393.6	4.948
393.8	5.025
394.0	5.180
394.2	5.699
394.4	6.032
394.6	6.045
394.8	5.778
395.0	6.018
395.2	5.990
395.4	6.176
395.6	5.862
395.8	5.515
396.0	5.660
396.2	6.395
396.4	6.612
396.6	7.120
396.8	6.976
397.0	6.551
397.2	6.652
397.4	6.717
397.6	6.673
397.8	6.793
398.0	6.860
398.2	7.064
398.4	7.180
398.6	7.148
398.8	7.306
399.0	7.826
399.2	8.064
399.4	8.456
399.6	8.203
399.8	8.199
400.0	8.313
400.2	8.613
400.4	8.690
400.6	8.771
400.8	8.990
401.0	9.228
401.2	9.836
401.4	10.14
401.6	10.27
