
nm	Data
540.0	1352
540.2	1351
540.4	1358
540.6	1368
540.8	1382
541.0	1388
541.2	1390
541.4	1390
541.6	1393
541.8	1398
542.0	1404
542.2	1409
542.4	1416
542.6	1421
542.8	1430
543.0	1437
543.2	1441
543.4	1445
543.6	1448
543.8	1445
544.0	1447
544.2	1449
544.4	1454
544.6	1462
544.8	1468
545.0	1473
545.2	1482
545.4	1488
545.6	1495
545.8	1499
546.0	1503
546.2	1505
546.4	1506
546.6	1508
546.8	1512
547.0	1513
547.2	1519
547.4	1525
547.6	1531
547.8	1544
548.0	1554
548.2	1555
548.4	1555
548.6	1553
548.8	1552
549.0	1559
549.2	1565
549.4	1569
549.6	1573
549.8	1573
550.0	1579
550.2	1586
550.4	1591
550.6	1600
550.8	1610
551.0	1609
551.2	1615
551.4	1612
551.6	1617
551.8	1623
552.0	1632
552.2	1636
552.4	1647
552.6	1645
552.8	1652
553.0	1652
553.2	1653
553.4	1656
553.6	1661
553.8	1664
554.0	1669
554.2	1674
554.4	1683
554.6	1690
554.8	1696
555.0	1702
555.2	1700
555.4	1701
555.6	1711
555.8	1719
556.0	1733
556.2	1743
556.4	1745
556.6	1744
556.8	1747
557.0	1748
557.2	1759
557.4	1770
557.6	1782
557.8	1781
558.0	1781
558.2	1781
558.4	1787
558.6	1793
558.8	1807
559.0	1810
559.2	1819
559.4	1823
559.6	1824
559.8	1828
560.0	1835
560.2	1841
560.4	1849
560.6	1854
560.8	1861
561.0	1867
561.2	1875
561.4	1881
561.6	1884
561.8	1887
562.0	1897
562.2	1904
562.4	1919
562.6	1927
562.8	1937
563.0	1940
563.2	1944
563.4	1950
563.6	1953
563.8	1955
564.0	1965
564.2	1980
564.4	1995
564.6	2005
564.8	2006
565.0	2005
565.2	2006
565.4	2017
565.6	2024
565.8	2031
566.0	2037
566.2	2044
566.4	2054
566.6	2066
566.8	2075
567.0	2081
567.2	2081
567.4	2088
567.6	2099
567.8	2112
568.0	2122
568.2	2133
568.4	2144
568.6	2155
568.8	2166
569.0	2170
569.2	2173
569.4	2181
569.6	2191
569.8	2201
570.0	2209
570.2	2212
570.4	2218
570.6	2232
570.8	2243
571.0	2257
571.2	2267
571.4	2273
571.6	2276
571.8	2288
572.0	2300
572.2	2316
572.4	2326
572.6	2328
572.8	2329
573.0	2334
573.2	2344
573.4	2359
573.6	2371
573.8	2382
574.0	2399
574.2	2417
574.4	2432
574.6	2436
574.8	2435
575.0	2436
575.2	2440
