Sample:	'20211010A(EM)
File name:	G-CDS-CHO-300-S2- 20h.FDS
Run date:	'09:29:38, 03/23/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	850.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	430 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	540.4	542.4	6325	542.4	6298
2	542.4	543.0	777.0	6305	777.0	6.239
3	777.0	802.6	850.0	72.75	850.0	3.095

Data points
nm	Data
420.0	106.5
420.2	107.4
420.4	107.7
420.6	107.9
420.8	107.9
421.0	108.9
421.2	109.9
421.4	111.0
421.6	111.8
421.8	112.1
422.0	112.8
422.2	114.1
422.4	115.1
422.6	115.8
422.8	116.3
423.0	116.7
423.2	117.9
423.4	118.8
423.6	119.5
423.8	119.5
424.0	119.9
424.2	120.7
424.4	122.1
424.6	122.9
424.8	123.3
425.0	123.6
425.2	124.1
425.4	124.4
425.6	125.8
425.8	126.4
426.0	127.5
426.2	128.8
426.4	129.5
426.6	129.5
426.8	130.7
427.0	131.3
427.2	132.6
427.4	133.6
427.6	134.3
427.8	134.4
428.0	135.1
428.2	135.9
428.4	136.8
428.6	137.6
428.8	138.7
429.0	139.2
429.2	139.6
429.4	140.3
429.6	141.2
429.8	141.8
430.0	143.3
430.2	144.7
430.4	145.1
430.6	145.5
430.8	145.9
431.0	146.2
431.2	147.1
431.4	148.2
431.6	148.8
431.8	149.8
432.0	150.6
432.2	151.6
432.4	152.7
432.6	153.2
432.8	153.8
433.0	154.6
433.2	155.5
433.4	156.4
433.6	156.8
433.8	157.1
434.0	157.9
434.2	159.1
434.4	160.7
434.6	162.0
434.8	162.3
435.0	163.0
435.2	163.3
435.4	164.3
435.6	165.7
435.8	166.6
436.0	166.9
436.2	168.4
436.4	169.5
436.6	170.7
436.8	171.4
437.0	172.1
437.2	172.6
437.4	174.1
437.6	175.7
437.8	176.8
438.0	177.6
438.2	178.5
438.4	179.6
438.6	180.2
438.8	181.3
439.0	182.7
439.2	183.9
439.4	184.9
439.6	186.1
439.8	186.9
440.0	187.8
440.2	189.3
440.4	190.9
440.6	191.8
440.8	193.1
441.0	195.1
441.2	196.6
441.4	198.5
441.6	200.6
441.8	201.2
442.0	202.7
442.2	204.3
442.4	205.0
442.6	206.6
442.8	207.8
443.0	208.7
443.2	210.1
443.4	211.8
443.6	213.0
443.8	214.9
444.0	216.9
444.2	219.1
444.4	220.8
444.6	222.7
444.8	223.9
445.0	224.8
445.2	226.4
445.4	228.9
445.6	231.8
445.8	233.9
446.0	235.2
446.2	236.4
446.4	238.5
446.6	240.9
446.8	243.2
447.0	245.1
447.2	246.0
447.4	247.7
447.6	249.8
447.8	251.0
448.0	251.8
448.2	254.2
448.4	256.6
448.6	259.4
448.8	261.5
449.0	263.2
449.2	264.5
449.4	266.4
449.6	268.5
