
nm	Data
420.0	40.90
420.2	40.79
420.4	40.04
420.6	39.19
420.8	38.94
421.0	40.08
421.2	41.11
421.4	42.11
421.6	42.40
421.8	42.64
422.0	42.45
422.2	42.42
422.4	42.24
422.6	42.09
422.8	42.26
423.0	43.13
423.2	43.01
423.4	43.01
423.6	42.17
423.8	42.62
424.0	42.87
424.2	43.06
424.4	42.86
424.6	42.37
424.8	42.74
425.0	44.10
425.2	44.72
425.4	45.11
425.6	44.83
425.8	43.85
426.0	44.36
426.2	44.16
426.4	45.06
426.6	45.13
426.8	45.52
427.0	45.20
427.2	45.29
427.4	45.15
427.6	45.62
427.8	45.95
428.0	46.99
428.2	47.25
428.4	48.04
428.6	48.95
428.8	49.77
429.0	50.15
429.2	49.53
429.4	49.18
429.6	49.82
429.8	50.46
430.0	50.89
430.2	51.78
430.4	51.59
430.6	52.15
430.8	53.34
431.0	54.21
431.2	54.64
431.4	54.94
431.6	53.80
431.8	53.34
432.0	53.40
432.2	54.64
432.4	56.10
432.6	56.30
432.8	56.38
433.0	56.37
433.2	56.57
433.4	58.01
433.6	58.17
433.8	58.49
434.0	59.39
434.2	59.84
434.4	61.11
434.6	63.25
434.8	63.02
435.0	63.34
435.2	64.18
435.4	64.80
435.6	65.92
435.8	67.10
436.0	67.46
436.2	68.72
436.4	69.02
436.6	69.63
436.8	69.48
437.0	69.28
437.2	71.54
437.4	74.31
437.6	75.60
437.8	77.05
438.0	77.42
438.2	75.98
438.4	76.98
438.6	77.54
438.8	78.93
439.0	80.83
439.2	83.40
439.4	84.43
439.6	86.17
439.8	87.57
440.0	89.71
440.2	91.00
440.4	92.29
440.6	93.45
440.8	94.63
441.0	95.32
441.2	96.51
441.4	96.09
441.6	97.09
441.8	97.63
442.0	98.89
442.2	100.9
442.4	104.0
442.6	104.2
442.8	105.3
443.0	105.8
443.2	106.3
443.4	108.9
443.6	111.7
443.8	112.1
444.0	112.5
444.2	113.1
444.4	113.0
444.6	114.7
444.8	117.3
445.0	119.8
445.2	121.2
445.4	123.3
445.6	124.5
445.8	124.8
446.0	125.8
446.2	126.3
446.4	126.3
446.6	128.9
446.8	131.4
447.0	132.6
447.2	134.0
447.4	134.2
447.6	134.5
447.8	134.9
448.0	135.9
448.2	136.0
448.4	136.5
448.6	137.6
448.8	139.4
449.0	140.6
449.2	142.2
449.4	141.6
449.6	141.9
449.8	143.5
450.0	144.9
450.2	144.8
450.4	145.9
450.6	145.2
450.8	146.6
451.0	147.8
451.2	147.3
451.4	146.9
451.6	148.8
451.8	149.1
452.0	150.6
452.2	150.8
452.4	151.8
452.6	152.7
452.8	155.0
453.0	154.7
453.2	153.3
453.4	152.2
453.6	153.6
453.8	155.1
454.0	156.5
454.2	156.6
454.4	156.6
454.6	155.5
454.8	155.4
455.0	154.9
455.2	154.7
455.4	156.3
455.6	158.7
455.8	158.4
456.0	159.0
456.2	158.5
456.4	159.3
456.6	161.4
456.8	163.2
457.0	162.8
457.2	163.3
457.4	162.4
457.6	161.3
457.8	160.5
458.0	162.0
458.2	163.4
458.4	166.4
458.6	169.0
458.8	169.5
459.0	169.9
459.2	171.1
459.4	171.3
459.6	171.0
459.8	172.6
460.0	174.0
460.2	176.7
460.4	178.4
460.6	179.1
460.8	180.5
461.0	182.1
461.2	184.1
461.4	184.6
461.6	184.1
461.8	185.5
462.0	189.8
462.2	192.0
462.4	194.0
462.6	193.5
462.8	195.8
463.0	199.1
463.2	202.9
463.4	206.7
463.6	208.9
463.8	209.2
464.0	214.5
464.2	217.8
464.4	220.9
464.6	224.5
464.8	226.9
465.0	227.6
465.2	229.7
465.4	233.1
465.6	237.2
465.8	244.9
466.0	254.8
466.2	261.9
466.4	264.1
466.6	266.1
466.8	264.7
467.0	267.8
467.2	273.1
467.4	280.7
467.6	287.2
467.8	290.9
468.0	294.9
468.2	301.2
468.4	309.1
468.6	315.3
468.8	322.1
469.0	325.3
469.2	331.6
469.4	339.7
469.6	348.9
469.8	352.6
470.0	360.0
470.2	365.4
470.4	371.8
470.6	381.9
470.8	389.2
471.0	394.5
471.2	401.6
471.4	405.3
471.6	412.2
471.8	423.4
472.0	433.7
472.2	445.0
472.4	454.7
472.6	461.4
472.8	466.6
473.0	474.5
473.2	482.7
473.4	491.4
473.6	501.2
473.8	509.3
474.0	520.4
474.2	533.4
474.4	546.7
474.6	557.0
474.8	567.7
475.0	576.0
475.2	587.3
475.4	595.8
475.6	609.4
475.8	618.8
476.0	632.2
476.2	646.8
476.4	658.6
476.6	666.5
476.8	678.0
477.0	685.3
477.2	698.8
477.4	713.6
477.6	730.1
477.8	741.9
478.0	755.0
478.2	767.3
478.4	783.2
478.6	794.8
478.8	812.2
479.0	824.4
479.2	835.0
479.4	845.3
479.6	857.6
479.8	868.8
480.0	886.7
480.2	906.3
480.4	923.0
480.6	935.2
480.8	949.7
481.0	962.5
481.2	977.1
481.4	995.2
481.6	1010
481.8	1024
482.0	1044
482.2	1063
482.4	1081
482.6	1097
482.8	1112
483.0	1127
483.2	1146
483.4	1169
483.6	1188
483.8	1204
484.0	1221
484.2	1235
484.4	1251
484.6	1275
484.8	1299
485.0	1321
485.2	1344
485.4	1360
485.6	1376
485.8	1397
486.0	1420
486.2	1439
486.4	1460
486.6	1479
486.8	1503
487.0	1528
487.2	1557
487.4	1583
487.6	1602
487.8	1623
488.0	1647
488.2	1674
488.4	1702
488.6	1727
488.8	1745
489.0	1762
489.2	1783
489.4	1814
489.6	1847
489.8	1880
490.0	1913
490.2	1938
490.4	1960
490.6	1981
490.8	2008
491.0	2043
491.2	2076
491.4	2108
491.6	2141
491.8	2171
492.0	2208
492.2	2241
492.4	2265
492.6	2292
492.8	2319
493.0	2349
493.2	2386
493.4	2426
493.6	2461
493.8	2501
494.0	2539
494.2	2574
494.4	2613
494.6	2653
494.8	2690
495.0	2724
495.2	2750
495.4	2783
495.6	2814
495.8	2854
496.0	2906
496.2	2950
496.4	2981
496.6	3023
496.8	3058
497.0	3105
497.2	3151
497.4	3193
497.6	3233
497.8	3273
498.0	3310
498.2	3358
498.4	3407
498.6	3450
498.8	3496
499.0	3530
499.2	3565
499.4	3615
499.6	3665
499.8	3706
500.0	3752
500.2	3795
500.4	3843
500.6	3901
500.8	3945
501.0	3988
501.2	4034
501.4	4082
501.6	4120
501.8	4176
502.0	4221
502.2	4272
502.4	4322
502.6	4373
502.8	4408
503.0	4455
503.2	4501
503.4	4555
503.6	4606
503.8	4658
504.0	4700
504.2	4745
504.4	4803
504.6	4870
504.8	4922
505.0	4975
505.2	5016
505.4	5053
505.6	5095
505.8	5143
506.0	5195
506.2	5260
506.4	5315
506.6	5364
506.8	5407
507.0	5457
507.2	5503
507.4	5553
507.6	5596
507.8	5645
508.0	5688
508.2	5746
508.4	5794
508.6	5846
508.8	5898
509.0	5951
509.2	6004
509.4	6062
509.6	6121
509.8	6159
510.0	6206
510.2	6246
510.4	6303
510.6	6361
510.8	6405
511.0	6452
511.2	6494
511.4	6529
511.6	6576
511.8	6634
512.0	6673
512.2	6730
512.4	6771
512.6	6813
512.8	6860
513.0	6909
513.2	6945
513.4	6986
513.6	7028
513.8	7074
514.0	7139
514.2	7183
514.4	7233
514.6	7279
514.8	7315
515.0	7353
515.2	7389
515.4	7431
515.6	7477
515.8	7518
