
nm	Data
430.0	19.96
430.2	18.25
430.4	16.90
430.6	15.80
430.8	14.95
431.0	13.64
431.2	12.82
431.4	12.14
431.6	11.45
431.8	10.72
432.0	10.52
432.2	10.09
432.4	9.749
432.6	9.528
432.8	9.332
433.0	9.077
433.2	9.193
433.4	8.956
433.6	8.730
433.8	9.034
434.0	9.329
434.2	9.613
434.4	9.800
434.6	9.644
434.8	9.625
435.0	9.633
435.2	10.11
435.4	10.34
435.6	10.71
435.8	10.97
436.0	11.25
436.2	11.68
436.4	12.09
436.6	12.31
436.8	12.69
437.0	13.18
437.2	13.45
437.4	13.68
437.6	13.54
437.8	13.54
438.0	13.97
438.2	14.75
438.4	15.52
438.6	15.95
438.8	16.48
439.0	16.95
439.2	17.42
439.4	17.43
439.6	17.77
439.8	18.12
440.0	18.39
440.2	18.98
440.4	19.48
440.6	19.57
440.8	20.11
441.0	20.47
441.2	20.83
441.4	21.53
441.6	21.98
441.8	22.37
442.0	22.94
442.2	22.93
442.4	23.56
442.6	24.36
442.8	24.28
443.0	24.58
443.2	24.63
443.4	24.76
443.6	25.35
443.8	26.01
444.0	26.52
444.2	27.61
444.4	28.17
444.6	28.61
444.8	29.18
445.0	29.52
445.2	30.04
445.4	30.78
445.6	31.09
445.8	31.10
446.0	30.92
446.2	31.14
446.4	31.42
446.6	32.01
446.8	32.89
447.0	33.31
447.2	33.39
447.4	34.02
447.6	34.17
447.8	34.39
448.0	34.44
448.2	34.32
448.4	34.74
448.6	35.34
448.8	36.00
449.0	36.49
449.2	36.55
449.4	37.14
449.6	37.16
449.8	37.62
450.0	37.82
450.2	37.68
450.4	38.04
450.6	38.30
450.8	38.92
451.0	39.85
451.2	40.03
451.4	40.23
451.6	40.83
451.8	40.63
452.0	40.75
452.2	40.86
452.4	40.38
452.6	40.17
452.8	40.03
453.0	40.09
453.2	40.63
453.4	41.87
453.6	42.15
453.8	41.74
454.0	41.51
454.2	41.29
454.4	41.85
454.6	42.54
454.8	42.90
455.0	42.91
455.2	43.22
455.4	43.13
455.6	43.04
455.8	43.11
456.0	43.32
456.2	43.79
456.4	44.30
456.6	44.52
456.8	43.93
457.0	43.74
457.2	44.11
457.4	44.39
457.6	45.06
457.8	45.35
458.0	45.52
458.2	45.75
458.4	46.62
458.6	46.86
458.8	46.66
459.0	46.45
459.2	46.92
459.4	47.16
459.6	48.11
459.8	48.96
460.0	49.51
460.2	50.52
460.4	51.33
460.6	51.92
460.8	52.46
461.0	53.09
461.2	53.26
461.4	54.50
461.6	54.75
461.8	55.60
462.0	56.93
462.2	57.93
462.4	58.28
462.6	59.19
462.8	59.71
463.0	60.34
463.2	61.14
463.4	61.72
463.6	62.55
463.8	63.17
464.0	64.67
464.2	65.86
464.4	66.98
464.6	68.15
464.8	69.30
465.0	70.87
465.2	72.82
465.4	74.83
465.6	77.14
465.8	78.03
466.0	78.41
466.2	79.78
466.4	80.45
466.6	81.75
466.8	84.32
467.0	86.03
467.2	88.20
467.4	91.68
467.6	93.41
467.8	95.69
468.0	97.81
468.2	99.25
468.4	101.1
468.6	103.8
468.8	105.9
469.0	108.7
469.2	111.2
469.4	113.7
469.6	115.0
469.8	117.4
470.0	120.3
470.2	123.8
470.4	126.9
470.6	130.1
470.8	131.8
471.0	133.9
471.2	137.1
471.4	139.8
471.6	143.3
471.8	146.2
472.0	149.2
472.2	151.7
472.4	155.8
472.6	159.3
472.8	163.8
473.0	166.7
473.2	170.4
473.4	173.3
473.6	177.2
473.8	181.0
474.0	185.6
474.2	188.9
474.4	193.4
474.6	197.8
474.8	202.4
475.0	205.8
475.2	211.0
475.4	215.3
475.6	220.3
475.8	225.3
476.0	229.1
476.2	232.0
476.4	235.2
476.6	239.9
476.8	244.9
477.0	251.8
477.2	257.6
477.4	262.5
477.6	267.2
477.8	271.0
478.0	274.9
478.2	281.0
478.4	285.2
478.6	290.3
478.8	296.9
479.0	302.9
479.2	309.2
479.4	315.6
479.6	319.6
479.8	324.5
480.0	329.7
480.2	337.2
480.4	343.6
480.6	349.9
480.8	355.0
481.0	362.2
481.2	370.3
481.4	377.1
481.6	383.7
481.8	390.8
482.0	396.6
482.2	405.1
482.4	411.1
482.6	414.6
482.8	419.7
483.0	427.2
483.2	434.0
483.4	443.0
483.6	451.9
483.8	460.0
484.0	467.7
484.2	474.2
484.4	481.3
484.6	491.2
484.8	500.6
485.0	509.3
485.2	518.4
485.4	526.4
485.6	535.1
485.8	545.3
486.0	552.9
486.2	561.0
486.4	568.8
486.6	579.0
486.8	587.6
487.0	597.7
487.2	606.0
487.4	614.6
487.6	623.1
487.8	634.6
488.0	644.9
488.2	657.6
488.4	665.9
488.6	674.7
488.8	684.8
489.0	697.5
489.2	709.4
489.4	722.4
489.6	734.3
489.8	743.6
490.0	755.2
490.2	766.9
490.4	776.9
490.6	788.9
490.8	804.0
491.0	814.4
491.2	826.5
491.4	840.0
491.6	852.2
491.8	868.5
492.0	881.9
492.2	893.6
492.4	903.5
492.6	916.9
492.8	931.3
493.0	950.0
493.2	966.2
493.4	981.1
493.6	993.7
493.8	1006
494.0	1019
494.2	1034
494.4	1050
494.6	1064
494.8	1081
495.0	1098
495.2	1113
495.4	1130
495.6	1145
495.8	1164
496.0	1180
496.2	1197
496.4	1213
496.6	1228
496.8	1243
497.0	1262
497.2	1279
497.4	1300
497.6	1319
497.8	1337
498.0	1352
498.2	1369
498.4	1384
498.6	1404
498.8	1420
499.0	1439
499.2	1460
499.4	1477
499.6	1498
499.8	1524
500.0	1544
500.2	1561
500.4	1582
500.6	1598
500.8	1621
501.0	1642
501.2	1666
501.4	1681
501.6	1695
501.8	1714
502.0	1733
502.2	1756
502.4	1785
502.6	1808
502.8	1828
503.0	1845
503.2	1861
503.4	1883
503.6	1909
503.8	1934
504.0	1954
504.2	1971
504.4	1986
504.6	2005
504.8	2026
505.0	2045
505.2	2068
505.4	2092
505.6	2115
505.8	2136
506.0	2155
506.2	2172
506.4	2199
506.6	2222
506.8	2248
507.0	2269
507.2	2289
507.4	2309
507.6	2330
507.8	2351
508.0	2369
508.2	2388
508.4	2413
508.6	2434
508.8	2453
509.0	2471
509.2	2481
509.4	2497
509.6	2522
509.8	2542
510.0	2569
510.2	2590
510.4	2608
510.6	2632
510.8	2658
511.0	2678
511.2	2700
511.4	2718
511.6	2736
511.8	2757
512.0	2781
512.2	2800
512.4	2820
512.6	2839
512.8	2862
513.0	2882
513.2	2902
513.4	2920
513.6	2934
513.8	2950
514.0	2973
514.2	2993
514.4	3010
514.6	3024
514.8	3035
515.0	3054
515.2	3073
515.4	3091
515.6	3107
515.8	3125
516.0	3144
516.2	3163
516.4	3176
516.6	3193
516.8	3209
517.0	3232
517.2	3251
517.4	3263
517.6	3275
517.8	3291
518.0	3310
518.2	3327
518.4	3346
518.6	3356
518.8	3368
519.0	3380
519.2	3398
519.4	3411
519.6	3431
519.8	3444
520.0	3458
520.2	3471
520.4	3487
520.6	3496
520.8	3508
521.0	3521
521.2	3535
521.4	3549
521.6	3563
521.8	3574
522.0	3586
522.2	3596
522.4	3608
522.6	3624
522.8	3636
523.0	3645
523.2	3657
523.4	3665
523.6	3678
523.8	3692
524.0	3702
524.2	3707
524.4	3713
524.6	3719
524.8	3736
525.0	3747
525.2	3763
525.4	3771
525.6	3773
525.8	3775
526.0	3785
526.2	3791
526.4	3802
526.6	3813
526.8	3826
527.0	3833
527.2	3837
527.4	3842
527.6	3845
527.8	3850
528.0	3863
528.2	3870
528.4	3875
528.6	3884
528.8	3886
529.0	3886
529.2	3888
529.4	3890
529.6	3901
529.8	3912
530.0	3917
530.2	3925
530.4	3928
530.6	3927
530.8	3932
531.0	3933
531.2	3940
531.4	3949
531.6	3951
531.8	3953
532.0	3952
532.2	3952
532.4	3957
532.6	3958
532.8	3953
533.0	3955
533.2	3954
533.4	3959
533.6	3964
533.8	3972
534.0	3979
534.2	3986
534.4	3988
534.6	3983
534.8	3976
535.0	3979
535.2	3988
535.4	3989
535.6	3992
535.8	3987
536.0	3979
536.2	3974
536.4	3971
536.6	3968
536.8	3971
537.0	3979
537.2	3981
537.4	3976
537.6	3974
537.8	3969
538.0	3971
538.2	3970
538.4	3967
538.6	3968
538.8	3970
539.0	3968
539.2	3969
539.4	3965
539.6	3958
539.8	3953
540.0	3944
540.2	3934
540.4	3929
540.6	3930
540.8	3931
541.0	3930
541.2	3926
541.4	3919
541.6	3916
541.8	3915
542.0	3911
542.2	3906
542.4	3899
542.6	3890
542.8	3881
543.0	3880
543.2	3872
543.4	3866
543.6	3859
543.8	3855
544.0	3849
544.2	3857
544.4	3856
544.6	3856
544.8	3845
545.0	3835
545.2	3821
545.4	3814
545.6	3809
545.8	3806
546.0	3798
546.2	3793
546.4	3786
546.6	3779
546.8	3778
547.0	3766
547.2	3763
547.4	3755
547.6	3746
547.8	3737
548.0	3728
548.2	3716
548.4	3713
548.6	3709
548.8	3711
549.0	3707
549.2	3703
549.4	3691
549.6	3678
549.8	3664
550.0	3654
550.2	3643
550.4	3638
550.6	3632
550.8	3627
551.0	3618
551.2	3614
551.4	3603
551.6	3595
551.8	3593
552.0	3590
552.2	3576
552.4	3566
552.6	3550
552.8	3534
553.0	3523
553.2	3517
553.4	3506
553.6	3498
553.8	3490
554.0	3484
554.2	3477
554.4	3464
554.6	3455
554.8	3444
555.0	3435
555.2	3427
555.4	3416
555.6	3402
555.8	3392
556.0	3384
556.2	3378
556.4	3367
556.6	3362
556.8	3349
557.0	3333
557.2	3325
557.4	3321
557.6	3311
557.8	3296
558.0	3278
558.2	3264
558.4	3260
558.6	3260
558.8	3256
559.0	3240
559.2	3228
559.4	3209
559.6	3203
559.8	3196
560.0	3188
560.2	3177
560.4	3162
560.6	3143
560.8	3137
561.0	3126
561.2	3123
561.4	3116
561.6	3106
561.8	3094
562.0	3079
562.2	3065
562.4	3062
562.6	3052
562.8	3037
563.0	3021
563.2	3008
563.4	2996
563.6	2994
563.8	2987
564.0	2976
564.2	2963
564.4	2955
564.6	2944
564.8	2934
565.0	2917
565.2	2906
565.4	2896
565.6	2888
565.8	2883
566.0	2872
566.2	2856
566.4	2848
566.6	2839
566.8	2828
567.0	2820
567.2	2810
567.4	2795
567.6	2783
567.8	2772
568.0	2757
568.2	2744
568.4	2729
568.6	2712
568.8	2700
569.0	2696
569.2	2694
569.4	2690
569.6	2684
569.8	2671
570.0	2658
570.2	2643
570.4	2629
570.6	2614
570.8	2609
571.0	2598
571.2	2587
571.4	2580
571.6	2565
571.8	2557
572.0	2551
572.2	2539
572.4	2525
572.6	2515
572.8	2500
573.0	2484
573.2	2470
573.4	2457
573.6	2447
573.8	2443
574.0	2432
574.2	2425
574.4	2421
574.6	2411
574.8	2403
575.0	2397
575.2	2382
575.4	2377
575.6	2366
575.8	2350
576.0	2337
576.2	2326
576.4	2318
576.6	2310
576.8	2298
577.0	2288
577.2	2279
577.4	2268
577.6	2262
577.8	2254
578.0	2239
578.2	2229
578.4	2222
578.6	2214
578.8	2207
579.0	2204
579.2	2193
579.4	2179
579.6	2171
579.8	2159
580.0	2150
580.2	2146
580.4	2135
580.6	2122
580.8	2116
581.0	2108
581.2	2101
581.4	2095
581.6	2083
581.8	2076
582.0	2071
582.2	2063
582.4	2050
582.6	2038
582.8	2027
583.0	2019
583.2	2013
583.4	2005
583.6	1997
583.8	1989
584.0	1980
584.2	1973
584.4	1963
584.6	1953
584.8	1947
585.0	1940
585.2	1929
585.4	1920
585.6	1913
585.8	1908
586.0	1905
586.2	1900
586.4	1887
586.6	1874
586.8	1866
587.0	1859
587.2	1851
587.4	1845
587.6	1837
587.8	1829
588.0	1825
588.2	1820
588.4	1812
588.6	1802
588.8	1791
589.0	1781
589.2	1774
589.4	1766
