nm    	Abs  
500.00 	0.213 
499.00 	0.218 
498.00 	0.224 
497.00 	0.230 
496.00 	0.237 
495.00 	0.242 
494.00 	0.249 
493.00 	0.257 
492.00 	0.266 
491.00 	0.274 
490.00 	0.282 
489.00 	0.291 
488.00 	0.299 
487.00 	0.306 
486.00 	0.314 
485.00 	0.322 
484.00 	0.329 
483.00 	0.334 
482.00 	0.340 
481.00 	0.345 
480.00 	0.350 
479.00 	0.354 
478.00 	0.359 
477.00 	0.362 
476.00 	0.365 
475.00 	0.368 
474.00 	0.372 
473.00 	0.375 
472.00 	0.379 
471.00 	0.384 
470.00 	0.387 
469.00 	0.390 
468.00 	0.395 
467.00 	0.399 
466.00 	0.404 
465.00 	0.409 
464.00 	0.415 
463.00 	0.419 
462.00 	0.424 
461.00 	0.429 
460.00 	0.433 
459.00 	0.437 
458.00 	0.440 
457.00 	0.443 
456.00 	0.445 
455.00 	0.445 
454.00 	0.445 
453.00 	0.445 
452.00 	0.444 
451.00 	0.443 
450.00 	0.441 
449.00 	0.437 
448.00 	0.434 
447.00 	0.431 
446.00 	0.428 
445.00 	0.425 
444.00 	0.421 
443.00 	0.417 
442.00 	0.413 
441.00 	0.409 
440.00 	0.405 
439.00 	0.403 
438.00 	0.400 
437.00 	0.396 
436.00 	0.393 
435.00 	0.390 
434.00 	0.386 
433.00 	0.383 
432.00 	0.379 
431.00 	0.375 
430.00 	0.370 
429.00 	0.366 
428.00 	0.360 
427.00 	0.355 
426.00 	0.350 
425.00 	0.345 
424.00 	0.339 
423.00 	0.333 
422.00 	0.329 
421.00 	0.324 
420.00 	0.318 
419.00 	0.311 
418.00 	0.306 
417.00 	0.301 
416.00 	0.296 
415.00 	0.291 
414.00 	0.286 
413.00 	0.280 
412.00 	0.275 
411.00 	0.270 
410.00 	0.265 
409.00 	0.260 
408.00 	0.256 
407.00 	0.252 
406.00 	0.246 
405.00 	0.241 
404.00 	0.238 
403.00 	0.233 
402.00 	0.229 
401.00 	0.225 
400.00 	0.220 
399.00 	0.216 
398.00 	0.211 
397.00 	0.208 
396.00 	0.204 
395.00 	0.201 
394.00 	0.197 
393.00 	0.193 
392.00 	0.189 
391.00 	0.186 
390.00 	0.183 
389.00 	0.180 
388.00 	0.177 
387.00 	0.174 
386.00 	0.172 
385.00 	0.169 
384.00 	0.167 
383.00 	0.165 
382.00 	0.163 
381.00 	0.161 
380.00 	0.159 
379.00 	0.158 
378.00 	0.156 
377.00 	0.154 
376.00 	0.153 
375.00 	0.153 
374.00 	0.152 
373.00 	0.150 
372.00 	0.150 
371.00 	0.148 
370.00 	0.147 
369.00 	0.147 
368.00 	0.146 
367.00 	0.146 
366.00 	0.145 
365.00 	0.144 
364.00 	0.143 
363.00 	0.143 
362.00 	0.142 
361.00 	0.162 
360.00 	0.162 
359.00 	0.162 
358.00 	0.162 
357.00 	0.161 
356.00 	0.160 
355.00 	0.160 
354.00 	0.161 
353.00 	0.160 
352.00 	0.160 
351.00 	0.160 
350.00 	0.160 
349.00 	0.159 
348.00 	0.159 
347.00 	0.158 
346.00 	0.159 
345.00 	0.160 
344.00 	0.160 
343.00 	0.161 
342.00 	0.160 
341.00 	0.160 
340.00 	0.160 
339.00 	0.160 
338.00 	0.160 
337.00 	0.161 
336.00 	0.161 
335.00 	0.158 
334.00 	0.159 
333.00 	0.159 
332.00 	0.159 
331.00 	0.159 
330.00 	0.159 
329.00 	0.160 
328.00 	0.161 
327.00 	0.162 
326.00 	0.162 
325.00 	0.162 
324.00 	0.163 
323.00 	0.164 
322.00 	0.166 
321.00 	0.168 
320.00 	0.169 
319.00 	0.171 
318.00 	0.172 
317.00 	0.175 
316.00 	0.177 
315.00 	0.180 
314.00 	0.183 
313.00 	0.187 
312.00 	0.190 
311.00 	0.194 
310.00 	0.199 
309.00 	0.204 
308.00 	0.209 
307.00 	0.215 
306.00 	0.220 
305.00 	0.227 
304.00 	0.233 
303.00 	0.240 
302.00 	0.248 
301.00 	0.256 
300.00 	0.265 
299.00 	0.274 
298.00 	0.284 
297.00 	0.294 
296.00 	0.308 
295.00 	0.321 
294.00 	0.338 
293.00 	0.356 
292.00 	0.375 
291.00 	0.398 
290.00 	0.423 
