nm    	Abs   
500.00 	0.189 
499.00 	0.193 
498.00 	0.196 
497.00 	0.201 
496.00 	0.205 
495.00 	0.210 
494.00 	0.214 
493.00 	0.220 
492.00 	0.225 
491.00 	0.230 
490.00 	0.236 
489.00 	0.242 
488.00 	0.247 
487.00 	0.253 
486.00 	0.258 
485.00 	0.263 
484.00 	0.267 
483.00 	0.271 
482.00 	0.275 
481.00 	0.279 
480.00 	0.282 
479.00 	0.286 
478.00 	0.290 
477.00 	0.293 
476.00 	0.294 
475.00 	0.297 
474.00 	0.301 
473.00 	0.303 
472.00 	0.306 
471.00 	0.310 
470.00 	0.314 
469.00 	0.317 
468.00 	0.320 
467.00 	0.324 
466.00 	0.326 
465.00 	0.331 
464.00 	0.335 
463.00 	0.340 
462.00 	0.344 
461.00 	0.348 
460.00 	0.352 
459.00 	0.355 
458.00 	0.358 
457.00 	0.361 
456.00 	0.364 
455.00 	0.365 
454.00 	0.367 
453.00 	0.368 
452.00 	0.368 
451.00 	0.367 
450.00 	0.368 
449.00 	0.367 
448.00 	0.365 
447.00 	0.365 
446.00 	0.364 
445.00 	0.362 
444.00 	0.360 
443.00 	0.358 
442.00 	0.356 
441.00 	0.355 
440.00 	0.354 
439.00 	0.353 
438.00 	0.351 
437.00 	0.350 
436.00 	0.349 
435.00 	0.346 
434.00 	0.344 
433.00 	0.343 
432.00 	0.340 
431.00 	0.338 
430.00 	0.336 
429.00 	0.333 
428.00 	0.330 
427.00 	0.326 
426.00 	0.323 
425.00 	0.319 
424.00 	0.316 
423.00 	0.313 
422.00 	0.309 
421.00 	0.305 
420.00 	0.301 
419.00 	0.297 
418.00 	0.294 
417.00 	0.291 
416.00 	0.286 
415.00 	0.283 
414.00 	0.279 
413.00 	0.275 
412.00 	0.271 
411.00 	0.267 
410.00 	0.263 
409.00 	0.260 
408.00 	0.256 
407.00 	0.253 
406.00 	0.249 
405.00 	0.245 
404.00 	0.241 
403.00 	0.238 
402.00 	0.234 
401.00 	0.231 
400.00 	0.227 
399.00 	0.223 
398.00 	0.219 
397.00 	0.215 
396.00 	0.212 
395.00 	0.208 
394.00 	0.204 
393.00 	0.201 
392.00 	0.199 
391.00 	0.195 
390.00 	0.193 
389.00 	0.190 
388.00 	0.187 
387.00 	0.184 
386.00 	0.182 
385.00 	0.179 
384.00 	0.176 
383.00 	0.175 
382.00 	0.173 
381.00 	0.171 
380.00 	0.169 
379.00 	0.168 
378.00 	0.166 
377.00 	0.164 
376.00 	0.162 
375.00 	0.162 
374.00 	0.160 
373.00 	0.159 
372.00 	0.159 
371.00 	0.157 
370.00 	0.157 
369.00 	0.156 
368.00 	0.155 
367.00 	0.154 
366.00 	0.153 
365.00 	0.153 
364.00 	0.153 
363.00 	0.152 
362.00 	0.152 
361.00 	0.175 
360.00 	0.175 
359.00 	0.174 
358.00 	0.174 
357.00 	0.174 
356.00 	0.174 
355.00 	0.175 
354.00 	0.175 
353.00 	0.175 
352.00 	0.174 
351.00 	0.174 
350.00 	0.174 
349.00 	0.174 
348.00 	0.175 
347.00 	0.176 
346.00 	0.177 
345.00 	0.176 
344.00 	0.177 
343.00 	0.178 
342.00 	0.178 
341.00 	0.178 
340.00 	0.179 
339.00 	0.179 
338.00 	0.180 
337.00 	0.182 
336.00 	0.182 
335.00 	0.182 
334.00 	0.182 
