nm    	Abs  
500.00 	0.224 
499.00 	0.230 
498.00 	0.234 
497.00 	0.240 
496.00 	0.246 
495.00 	0.252 
494.00 	0.259 
493.00 	0.267 
492.00 	0.274 
491.00 	0.282 
490.00 	0.289 
489.00 	0.297 
488.00 	0.305 
487.00 	0.311 
486.00 	0.319 
485.00 	0.326 
484.00 	0.332 
483.00 	0.337 
482.00 	0.343 
481.00 	0.348 
480.00 	0.352 
479.00 	0.356 
478.00 	0.360 
477.00 	0.363 
476.00 	0.367 
475.00 	0.371 
474.00 	0.373 
473.00 	0.376 
472.00 	0.380 
471.00 	0.383 
470.00 	0.386 
469.00 	0.391 
468.00 	0.395 
467.00 	0.400 
466.00 	0.404 
465.00 	0.409 
464.00 	0.413 
463.00 	0.418 
462.00 	0.422 
461.00 	0.428 
460.00 	0.432 
459.00 	0.436 
458.00 	0.439 
457.00 	0.442 
456.00 	0.443 
455.00 	0.444 
454.00 	0.444 
453.00 	0.444 
452.00 	0.443 
451.00 	0.442 
450.00 	0.441 
449.00 	0.438 
448.00 	0.435 
447.00 	0.432 
446.00 	0.429 
445.00 	0.426 
444.00 	0.422 
443.00 	0.419 
442.00 	0.416 
441.00 	0.412 
440.00 	0.409 
439.00 	0.406 
438.00 	0.403 
437.00 	0.400 
436.00 	0.398 
435.00 	0.395 
434.00 	0.392 
433.00 	0.388 
432.00 	0.385 
431.00 	0.380 
430.00 	0.375 
429.00 	0.371 
428.00 	0.366 
427.00 	0.361 
426.00 	0.357 
425.00 	0.352 
424.00 	0.347 
423.00 	0.341 
422.00 	0.337 
421.00 	0.333 
420.00 	0.327 
419.00 	0.322 
418.00 	0.317 
417.00 	0.312 
416.00 	0.306 
415.00 	0.301 
414.00 	0.297 
413.00 	0.292 
412.00 	0.287 
411.00 	0.283 
410.00 	0.277 
409.00 	0.273 
408.00 	0.268 
407.00 	0.265 
406.00 	0.260 
405.00 	0.256 
404.00 	0.252 
403.00 	0.248 
402.00 	0.243 
401.00 	0.239 
400.00 	0.234 
399.00 	0.230 
398.00 	0.226 
397.00 	0.223 
396.00 	0.220 
395.00 	0.216 
394.00 	0.212 
393.00 	0.209 
392.00 	0.205 
391.00 	0.202 
390.00 	0.199 
389.00 	0.197 
388.00 	0.194 
387.00 	0.191 
386.00 	0.189 
385.00 	0.186 
384.00 	0.183 
383.00 	0.181 
382.00 	0.180 
381.00 	0.178 
380.00 	0.176 
379.00 	0.175 
378.00 	0.173 
377.00 	0.171 
376.00 	0.170 
375.00 	0.170 
374.00 	0.169 
373.00 	0.168 
372.00 	0.167 
371.00 	0.166 
370.00 	0.164 
369.00 	0.165 
368.00 	0.163 
367.00 	0.163 
366.00 	0.162 
365.00 	0.162 
364.00 	0.162 
363.00 	0.160 
362.00 	0.159 
361.00 	0.185 
360.00 	0.186 
359.00 	0.185 
358.00 	0.184 
357.00 	0.184 
356.00 	0.183 
355.00 	0.184 
354.00 	0.184 
353.00 	0.184 
352.00 	0.184 
351.00 	0.183 
350.00 	0.183 
349.00 	0.182 
348.00 	0.183 
347.00 	0.183 
346.00 	0.184 
345.00 	0.183 
344.00 	0.183 
343.00 	0.184 
342.00 	0.183 
341.00 	0.184 
