nm    	Abs   
300.00 	0.226 
299.00 	0.233 
298.00 	0.240 
297.00 	0.247 
296.00 	0.253 
295.00 	0.260 
294.00 	0.266 
293.00 	0.272 
292.00 	0.278 
291.00 	0.282 
290.00 	0.286 
289.00 	0.290 
288.00 	0.293 
287.00 	0.296 
286.00 	0.299 
285.00 	0.302 
284.00 	0.304 
283.00 	0.306 
282.00 	0.308 
281.00 	0.311 
280.00 	0.312 
279.00 	0.315 
278.00 	0.320 
277.00 	0.331 
276.00 	0.343 
275.00 	0.354 
274.00 	0.352 
273.00 	0.340 
272.00 	0.328 
271.00 	0.329 
270.00 	0.337 
269.00 	0.345 
268.00 	0.348 
267.00 	0.344 
266.00 	0.340 
265.00 	0.337 
264.00 	0.335 
263.00 	0.333 
262.00 	0.331 
261.00 	0.329 
260.00 	0.328 
259.00 	0.327 
258.00 	0.325 
257.00 	0.326 
256.00 	0.328 
255.00 	0.331 
254.00 	0.336 
253.00 	0.342 
252.00 	0.349 
251.00 	0.358 
250.00 	0.368 
249.00 	0.381 
248.00 	0.395 
247.00 	0.410 
246.00 	0.425 
245.00 	0.441 
244.00 	0.456 
243.00 	0.470 
242.00 	0.483 
241.00 	0.493 
240.00 	0.503 
239.00 	0.509 
238.00 	0.512 
237.00 	0.512 
236.00 	0.510 
235.00 	0.506 
234.00 	0.499 
233.00 	0.489 
232.00 	0.476 
231.00 	0.462 
230.00 	0.447 
229.00 	0.431 
228.00 	0.415 
227.00 	0.400 
226.00 	0.386 
225.00 	0.374 
224.00 	0.364 
223.00 	0.360 
222.00 	0.361 
221.00 	0.369 
220.00 	0.386 
219.00 	0.408 
218.00 	0.439 
217.00 	0.475 
216.00 	0.517 
215.00 	0.558 
214.00 	0.603 
213.00 	0.641 
212.00 	0.674 
211.00 	0.691 
210.00 	0.695 
209.00 	0.683 
208.00 	0.656 
207.00 	0.604 
206.00 	0.537 
205.00 	0.443 
204.00 	0.322 
203.00 	0.159 
202.00 	-0.050 
201.00 	-0.294 
200.00 	-0.556 
199.00 	-0.779 
198.00 	-0.896 
197.00 	-0.913 
196.00 	-0.875 
195.00 	-0.764 
194.00 	-0.661 
193.00 	-0.539 
192.00 	-0.411 
191.00 	-0.270 
190.00 	-0.125 
